"","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Cond","Foundation","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Functional","Fireplaces","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price","Longitude","Latitude"
"43","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",79,14122,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Average",2005,2006,"Hip","CompShg","CemntBd","CmentBd","BrkFace",240,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,1794,1822,"GasA","Excellent","Y","SBrkr",1822,0,1822,0,0,2,0,3,1,8,"Typ",1,"Attchd","RFn",3,678,"Typical","Paved",0,119,0,0,0,0,"No_Pool","No_Fence","None",0,2,2010,"WD ","Normal",259000,-93.652336,42.060879
"44","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,10171,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",168,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,1515,1517,"GasA","Excellent","Y","SBrkr",1535,0,1535,0,0,2,0,3,1,7,"Typ",0,"Attchd","RFn",2,532,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Normal",214000,-93.652307,42.060298
"45","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",100,12919,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Average",2009,2010,"Hip","CompShg","VinylSd","VinylSd","Stone",760,"Typical","PConc","Typical","Gd","GLQ",3,"Unf",0,142,2330,"GasA","Excellent","Y","SBrkr",2364,0,2364,1,0,2,1,2,1,11,"Typ",2,"Attchd","Fin",3,820,"Typical","Paved",0,67,0,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"New","Partial",611657,-93.655051,42.059617
"46","One_Story_PUD_1946_and_Newer","Residential_Low_Density",44,6371,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","TwnhsE","One_Story","Average",2009,2010,"Gable","CompShg","VinylSd","VinylSd","Stone",128,"Typical","PConc","Typical","Mn","GLQ",3,"Unf",0,625,1358,"GasA","Excellent","Y","SBrkr",1358,0,1358,1,0,2,0,2,1,6,"Typ",1,"Attchd","RFn",2,484,"Typical","Paved",192,35,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"New","Partial",224000,-93.650436,42.058388
"47","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",110,14300,"Pave","No_Alley_Access","Regular","HLS","AllPub","Inside","Mod","Northridge_Heights","Norm","Norm","OneFam","One_Story","Average",2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1095,"Typical","PConc","Typical","Gd","GLQ",3,"Unf",0,1473,2846,"GasA","Excellent","Y","SBrkr",2696,0,2696,1,0,2,1,3,1,10,"Typ",2,"Attchd","Fin",3,958,"Typical","Paved",220,150,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",500000,-93.656067,42.058599
"48","Two_Story_1946_and_Newer","Residential_Low_Density",105,13650,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Average",2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",232,"Typical","PConc","Typical","Gd","GLQ",3,"Unf",0,1093,1671,"GasA","Excellent","Y","SBrkr",1687,563,2250,1,0,2,1,3,1,7,"Typ",1,"Attchd","Fin",3,756,"Typical","Paved",238,130,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",320000,-93.654853,42.057102
"49","One_Story_PUD_1946_and_Newer","Residential_Low_Density",61,7658,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","TwnhsE","One_Story","Average",2005,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",412,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,1296,1752,"GasA","Excellent","Y","SBrkr",1752,0,1752,1,0,2,0,2,1,6,"Typ",1,"Attchd","RFn",2,576,"Typical","Paved",196,82,0,0,0,0,"No_Pool","No_Fence","None",0,2,2010,"WD ","Normal",319900,-93.654121,42.057164
"50","One_Story_PUD_1946_and_Newer","Residential_Low_Density",41,7132,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","TwnhsE","One_Story","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",178,"Typical","PConc","Typical","Mn","GLQ",3,"Unf",0,1346,1370,"GasA","Excellent","Y","SBrkr",1370,0,1370,0,0,2,0,2,1,6,"Typ",1,"Attchd","RFn",2,484,"Typical","Paved",120,49,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",205000,-93.649447,42.058252
"51","Two_Story_PUD_1946_and_Newer","Residential_Low_Density",36,2628,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","Twnhs","Two_Story","Average",2003,2003,"Gable","CompShg","VinylSd","Wd Shng","Stone",106,"Typical","PConc","Typical","No","Unf",7,"Unf",0,764,764,"GasA","Excellent","Y","SBrkr",764,862,1626,0,0,2,1,2,1,6,"Typ",0,"BuiltIn","RFn",2,474,"Typical","Paved",0,27,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",175500,-93.651013,42.057181
"52","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",100,18494,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","OneFam","One_Story","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,1324,1324,"GasA","Excellent","Y","SBrkr",1324,0,1324,0,0,2,0,3,1,6,"Typ",0,"Attchd","Fin",2,430,"Typical","Paved",36,23,0,0,0,0,"No_Pool","No_Fence","None",0,1,2010,"WD ","Normal",199500,-93.644356,42.061928
"53","One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,3203,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Bloomington_Heights","Norm","Norm","TwnhsE","One_Story","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",14,"Typical","PConc","Typical","Av","GLQ",3,"Unf",0,1129,1145,"GasA","Excellent","Y","SBrkr",1145,0,1145,0,0,2,0,2,1,6,"Typ",0,"Attchd","Fin",2,437,"Typical","Paved",100,116,0,0,0,0,"No_Pool","No_Fence","None",0,1,2010,"WD ","Normal",160000,-93.641635,42.06257
"54","One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,3182,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Bloomington_Heights","Norm","Norm","TwnhsE","One_Story","Average",2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,1232,1256,"GasA","Excellent","Y","SBrkr",1269,0,1269,0,0,2,0,2,1,6,"Typ",1,"Attchd","Fin",2,430,"Typical","Paved",146,20,0,0,144,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",192000,-93.642252,42.062303
"55","Split_or_Multilevel","Residential_Low_Density",67,13300,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","OneFam","SLvl","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,58,384,"GasA","Excellent","Y","SBrkr",744,630,1374,1,0,2,1,3,1,7,"Typ",1,"BuiltIn","Fin",2,400,"Typical","Paved",100,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",184500,-93.644076,42.061443
"56","Two_Story_1946_and_Newer","Residential_Low_Density",0,7851,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","OneFam","Two_Story","Average",2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,235,860,"GasA","Excellent","Y","SBrkr",860,1100,1960,1,0,2,1,4,1,8,"Typ",2,"BuiltIn","Fin",2,440,"Typical","Paved",288,48,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",216500,-93.641487,42.060977
"57","Two_Story_1946_and_Newer","Residential_Low_Density",63,8577,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","OneFam","Two_Story","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,847,847,"GasA","Excellent","Y","SBrkr",847,886,1733,0,0,2,1,3,1,7,"Typ",1,"BuiltIn","Fin",2,433,"Typical","Paved",144,48,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",185088,-93.642447,42.061193
"58","Split_or_Multilevel","Residential_Low_Density",0,7750,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","OneFam","SLvl","Average",2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,134,384,"GasA","Excellent","Y","SBrkr",774,656,1430,0,0,2,1,3,1,7,"Typ",1,"BuiltIn","Fin",2,400,"Typical","Paved",180,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",180000,-93.641325,42.060936
"59","Two_Story_1946_and_Newer","Residential_Low_Density",0,9505,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","OneFam","Two_Story","Average",2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",180,"Typical","PConc","Typical","No","Unf",7,"Unf",0,884,884,"GasA","Excellent","Y","SBrkr",884,1151,2035,0,0,2,1,3,1,8,"Typ",1,"BuiltIn","Fin",2,434,"Typical","Paved",144,48,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",222500,-93.641337,42.057103
"60","Two_Story_1946_and_Newer","Residential_Low_Density",108,14774,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northridge","Norm","Norm","OneFam","Two_Story","Average",1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",165,"Typical","PConc","Typical","No","Unf",7,"Unf",0,1393,1393,"GasA","Excellent","Y","SBrkr",1422,1177,2599,0,0,2,1,4,1,10,"Typ",1,"BuiltIn","Fin",3,779,"Typical","Paved",668,30,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",333168,-93.651381,42.054386
"61","Two_Story_1946_and_Newer","Residential_Low_Density",60,17433,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","CulDSac","Gtl","Northridge","Norm","Norm","OneFam","Two_Story","Average",1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",114,"Typical","PConc","Typical","No","Unf",7,"Unf",0,1629,1629,"GasA","Excellent","Y","SBrkr",1645,830,2475,0,0,2,1,4,1,7,"Typ",1,"Attchd","Fin",3,962,"Typical","Paved",23,172,0,0,256,0,"No_Pool","No_Fence","None",0,1,2010,"WD ","Normal",355000,-93.652334,42.053243
"62","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",59,10593,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge","Norm","Norm","OneFam","One_Story","Average",1996,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",338,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,801,1720,"GasA","Excellent","Y","SBrkr",1720,0,1720,1,0,2,0,3,1,7,"Typ",1,"Attchd","Fin",2,527,"Typical","Paved",240,56,154,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Normal",260400,-93.654206,42.051721
"63","Two_Story_1946_and_Newer","Residential_Low_Density",98,12256,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northridge","Norm","Norm","OneFam","Two_Story","Average",1994,1995,"Gable","CompShg","HdBoard","HdBoard","BrkFace",362,"Typical","PConc","Typical","Av","GLQ",3,"Unf",0,431,1463,"GasA","Excellent","Y","SBrkr",1500,1122,2622,1,0,2,1,3,1,9,"Typ",2,"Attchd","RFn",2,712,"Typical","Paved",186,32,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",325000,-93.653616,42.051674
"64","Two_Story_1946_and_Newer","Residential_Low_Density",92,11764,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","Northridge","Norm","Norm","OneFam","Two_Story","Good",1999,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",348,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,628,1152,"GasA","Excellent","Y","SBrkr",1164,1106,2270,0,0,2,1,4,1,9,"Typ",1,"Attchd","Fin",3,671,"Typical","Paved",132,57,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",290000,-93.650356,42.052457
"65","Two_Story_1946_and_Newer","Residential_Low_Density",58,16770,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","CulDSac","Gtl","Northridge","Norm","Norm","OneFam","Two_Story","Average",1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",30,"Typical","PConc","Typical","No","Unf",7,"Unf",0,1195,1195,"GasA","Good","Y","SBrkr",1195,644,1839,0,0,2,1,4,1,7,"Typ",0,"Attchd","Fin",2,486,"Typical","Paved",0,81,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"WD ","Normal",221000,-93.650578,42.052437
"66","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",56,14720,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","Northridge","Norm","Norm","OneFam","One_and_Half_Fin","Average",1995,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",579,"Typical","PConc","Typical","Av","GLQ",3,"Unf",0,1217,2033,"GasA","Excellent","Y","SBrkr",2053,1185,3238,1,0,2,1,4,1,9,"Typ",1,"Attchd","Fin",3,666,"Typical","Paved",283,86,0,0,0,0,"No_Pool","No_Fence","None",0,3,2010,"WD ","Normal",410000,-93.652972,42.050909
"67","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",73,8987,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Norm","OneFam","One_Story","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",226,"Typical","PConc","Typical","No_Basement","Unf",7,"Unf",0,1595,1595,"GasA","Excellent","Y","SBrkr",1595,0,1595,0,0,2,0,2,1,6,"Typ",1,"Attchd","RFn",3,880,"Typical","Paved",144,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",221500,-93.642368,42.05306
"68","One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential",92,9215,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Norm","OneFam","One_Story","Average",2009,2010,"Hip","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,1218,1218,"GasA","Excellent","Y","SBrkr",1218,0,1218,0,0,2,0,2,1,4,"Typ",0,"Attchd","RFn",2,676,"Typical","Paved",0,136,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"New","Partial",204500,-93.649976,42.051827
"69","Two_Story_1946_and_Newer","Floating_Village_Residential",72,8640,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Norm","OneFam","Two_Story","Average",2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","Mn","GLQ",3,"Unf",0,732,756,"GasA","Excellent","Y","SBrkr",764,783,1547,0,0,2,1,3,1,7,"Typ",0,"Attchd","Unf",2,614,"Typical","Paved",169,45,0,0,0,0,"No_Pool","No_Fence","None",0,6,2010,"Con","Normal",215200,-93.650318,42.051653
"70","One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential",75,9000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Norm","OneFam","One_Story","Average",2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",36,"Typical","PConc","Typical","Av","GLQ",3,"Unf",0,488,1566,"GasA","Excellent","Y","SBrkr",1566,0,1566,1,0,2,0,3,1,7,"Typ",0,"Attchd","RFn",2,750,"Typical","Paved",144,168,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",262500,-93.647105,42.050084
"71","Two_Story_1946_and_Newer","Floating_Village_Residential",100,12552,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Somerset","Norm","Norm","OneFam","Two_Story","Average",2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,769,991,"GasA","Excellent","Y","SBrkr",991,956,1947,0,0,2,1,3,1,8,"Typ",1,"Attchd","RFn",2,678,"Typical","Paved",0,136,0,0,0,0,"No_Pool","Good_Wood","None",0,5,2010,"WD ","Normal",254900,-93.642773,42.052347
"72","One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential",84,10440,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Somerset","Norm","Norm","OneFam","One_Story","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,54,1468,"GasA","Excellent","Y","SBrkr",1468,0,1468,1,0,2,0,2,1,6,"Typ",1,"Attchd","Fin",2,528,"Typical","Paved",0,102,0,0,216,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",271500,-93.642224,42.051429
"73","Two_Story_1946_and_Newer","Residential_Low_Density",76,10142,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,300,956,"GasA","Excellent","Y","SBrkr",956,1128,2084,1,0,2,1,4,1,8,"Typ",0,"BuiltIn","RFn",2,618,"Typical","Paved",0,45,0,0,0,0,"No_Pool","No_Fence","None",0,1,2010,"WD ","Normal",233000,-93.692309,42.036255
"74","Two_Story_1946_and_Newer","Residential_Low_Density",70,11920,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",122,"Typical","PConc","Typical","Av","Unf",7,"Unf",0,831,831,"GasA","Excellent","Y","SBrkr",831,828,1659,0,0,2,1,3,1,8,"Typ",0,"Attchd","RFn",2,484,"Typical","Paved",144,68,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",181000,-93.692412,42.036113
"75","Two_Story_1946_and_Newer","Residential_Low_Density",0,8880,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Average",1994,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,253,948,"GasA","Excellent","Y","SBrkr",1222,888,2110,1,0,2,1,3,1,8,"Typ",2,"Attchd","RFn",2,463,"Typical","Paved",0,130,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",205000,-93.68981,42.036026
"76","One_Story_PUD_1946_and_Newer","Residential_Low_Density",50,8012,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","TwnhsE","One_Story","Average",1980,1980,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","CBlock","Typical","No","BLQ",2,"BLQ",119,261,923,"GasA","Typical","Y","SBrkr",923,0,923,0,0,2,0,2,1,5,"Typ",1,"Attchd","RFn",1,264,"Typical","Paved",80,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2010,"WD ","Normal",143000,-93.686417,42.03548
"77","Two_Story_1946_and_Newer","Residential_Low_Density",70,11218,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Average",1992,1992,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,1055,1055,"GasA","Excellent","Y","SBrkr",1055,790,1845,0,0,2,1,3,1,8,"Typ",1,"Attchd","RFn",2,462,"Typical","Paved",635,104,0,0,0,0,"No_Pool","Good_Privacy","Shed",400,5,2010,"WD ","Normal",189000,-93.687694,42.036659
"78","One_Story_PUD_1946_and_Newer","Residential_Low_Density",55,7892,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","TwnhsE","One_Story","Average",1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","CBlock","Typical","No","Unf",7,"Unf",0,918,918,"GasA","Typical","Y","SBrkr",918,0,918,0,0,2,0,2,1,5,"Typ",1,"Attchd","Unf",1,264,"Typical","Paved",28,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",99500,-93.686263,42.034589
"79","One_Story_PUD_1946_and_Newer","Residential_Low_Density",50,7175,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","TwnhsE","One_Story","Average",1984,1984,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","CBlock","Typical","No","ALQ",1,"LwQ",121,0,744,"GasA","Typical","Y","SBrkr",752,0,752,1,0,1,0,2,1,4,"Typ",0,"Attchd","Unf",1,264,"Typical","Paved",353,0,0,0,90,0,"No_Pool","Minimum_Privacy","None",0,2,2010,"WD ","Normal",125000,-93.686264,42.0347
"80","Two_Story_1946_and_Newer","Residential_Low_Density",0,9453,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","Sawyer_West","RRNe","Norm","OneFam","Two_Story","Good",1993,2003,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","PConc","Typical","No","BLQ",2,"Unf",0,594,996,"GasA","Excellent","Y","SBrkr",1014,730,1744,0,0,2,1,3,1,7,"Typ",0,"Attchd","RFn",2,457,"Typical","Paved",370,70,0,238,0,0,"No_Pool","No_Fence","None",0,2,2010,"WD ","Normal",194500,-93.68628,42.036633
"81","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",81,9672,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Sawyer_West","Norm","Norm","OneFam","One_Story","Average",1984,1985,"Hip","CompShg","HdBoard","Plywood","None",0,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,702,1040,"GasA","Typical","Y","SBrkr",1097,0,1097,0,0,2,0,3,1,6,"Typ",0,"Attchd","Unf",2,480,"Typical","Paved",0,0,0,0,0,0,"No_Pool","Good_Privacy","None",0,5,2010,"WD ","Normal",152000,-93.685028,42.034555
"82","Two_Story_1946_and_Newer","Residential_Low_Density",70,8400,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Above_Average",1980,1981,"Gable","CompShg","HdBoard","HdBoard","BrkFace",130,"Typical","CBlock","Typical","No","Unf",7,"Unf",0,650,650,"GasA","Typical","Y","SBrkr",888,676,1564,0,0,2,1,3,1,7,"Typ",1,"Attchd","Unf",2,476,"Typical","Paved",0,50,0,0,204,0,"No_Pool","Minimum_Privacy","None",0,4,2010,"WD ","Normal",171000,-93.685029,42.034678
"83","One_Story_1945_and_Older","Residential_High_Density",70,9800,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Sawyer_West","Feedr","Norm","OneFam","One_Story","Average",1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fair","BrkTil","Typical","No","Unf",7,"Unf",0,816,816,"GasA","Typical","N","FuseA",1012,0,1012,0,0,1,0,2,1,5,"Typ",0,"Detchd","Unf",1,429,"Typical","Paved",121,0,80,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",67500,-93.6790694,42.0360754
"84","Duplex_All_Styles_and_Ages","Residential_Medium_Density",68,8930,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","One_and_Half_Fin","Average",1978,1978,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Slab","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Typical","Y","SBrkr",1318,584,1902,0,0,2,0,4,2,8,"Typ",0,"Attchd","Unf",2,539,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2010,"WD ","Normal",112000,-93.677205,42.036535
"85","Split_Foyer","Residential_Low_Density",88,11782,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","OneFam","SFoyer","Good",1961,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","CBlock","Typical","Av","ALQ",1,"Unf",0,210,1109,"GasA","Typical","Y","SBrkr",1155,0,1155,1,0,1,0,3,1,6,"Min2",0,"Detchd","Unf",2,576,"Typical","Paved",192,0,0,0,0,0,"No_Pool","Minimum_Privacy","Shed",400,6,2010,"WD ","Normal",148000,-93.673669,42.034793
