"","date","variable","value","value01"
"2062",1995-10-01,"uempmed",8.2,0.19811320754717
"2063",1995-11-01,"uempmed",8,0.188679245283019
"2064",1995-12-01,"uempmed",8.3,0.202830188679245
"2065",1996-01-01,"uempmed",8.3,0.202830188679245
"2066",1996-02-01,"uempmed",7.8,0.179245283018868
"2067",1996-03-01,"uempmed",8.3,0.202830188679245
"2068",1996-04-01,"uempmed",8.6,0.216981132075472
"2069",1996-05-01,"uempmed",8.6,0.216981132075472
"2070",1996-06-01,"uempmed",8.3,0.202830188679245
"2071",1996-07-01,"uempmed",8.3,0.202830188679245
"2072",1996-08-01,"uempmed",8.4,0.207547169811321
"2073",1996-09-01,"uempmed",8.5,0.212264150943396
"2074",1996-10-01,"uempmed",8.3,0.202830188679245
"2075",1996-11-01,"uempmed",7.7,0.174528301886792
"2076",1996-12-01,"uempmed",7.8,0.179245283018868
"2077",1997-01-01,"uempmed",7.8,0.179245283018868
"2078",1997-02-01,"uempmed",8.1,0.193396226415094
"2079",1997-03-01,"uempmed",7.9,0.183962264150943
"2080",1997-04-01,"uempmed",8.3,0.202830188679245
"2081",1997-05-01,"uempmed",8,0.188679245283019
"2082",1997-06-01,"uempmed",8,0.188679245283019
"2083",1997-07-01,"uempmed",8.3,0.202830188679245
"2084",1997-08-01,"uempmed",7.8,0.179245283018868
"2085",1997-09-01,"uempmed",8.2,0.19811320754717
"2086",1997-10-01,"uempmed",7.7,0.174528301886792
"2087",1997-11-01,"uempmed",7.6,0.169811320754717
"2088",1997-12-01,"uempmed",7.5,0.165094339622642
"2089",1998-01-01,"uempmed",7.4,0.160377358490566
"2090",1998-02-01,"uempmed",7,0.141509433962264
"2091",1998-03-01,"uempmed",6.8,0.132075471698113
"2092",1998-04-01,"uempmed",6.7,0.127358490566038
"2093",1998-05-01,"uempmed",6,0.0943396226415094
"2094",1998-06-01,"uempmed",6.9,0.136792452830189
"2095",1998-07-01,"uempmed",6.7,0.127358490566038
"2096",1998-08-01,"uempmed",6.8,0.132075471698113
"2097",1998-09-01,"uempmed",6.7,0.127358490566038
"2098",1998-10-01,"uempmed",5.8,0.0849056603773585
"2099",1998-11-01,"uempmed",6.6,0.122641509433962
"2100",1998-12-01,"uempmed",6.8,0.132075471698113
"2101",1999-01-01,"uempmed",6.9,0.136792452830189
"2102",1999-02-01,"uempmed",6.8,0.132075471698113
"2103",1999-03-01,"uempmed",6.8,0.132075471698113
"2104",1999-04-01,"uempmed",6.2,0.10377358490566
"2105",1999-05-01,"uempmed",6.5,0.117924528301887
"2106",1999-06-01,"uempmed",6.3,0.108490566037736
"2107",1999-07-01,"uempmed",5.8,0.0849056603773585
"2108",1999-08-01,"uempmed",6.5,0.117924528301887
"2109",1999-09-01,"uempmed",6,0.0943396226415094
"2110",1999-10-01,"uempmed",6.1,0.0990566037735849
"2111",1999-11-01,"uempmed",6.2,0.10377358490566
"2112",1999-12-01,"uempmed",5.8,0.0849056603773585
"2113",2000-01-01,"uempmed",5.8,0.0849056603773585
"2114",2000-02-01,"uempmed",6.1,0.0990566037735849
"2115",2000-03-01,"uempmed",6,0.0943396226415094
"2116",2000-04-01,"uempmed",6.1,0.0990566037735849
"2117",2000-05-01,"uempmed",5.8,0.0849056603773585
"2118",2000-06-01,"uempmed",5.7,0.080188679245283
"2119",2000-07-01,"uempmed",6,0.0943396226415094
"2120",2000-08-01,"uempmed",6.3,0.108490566037736
"2121",2000-09-01,"uempmed",5.2,0.0566037735849057
"2122",2000-10-01,"uempmed",6.1,0.0990566037735849
"2123",2000-11-01,"uempmed",6.1,0.0990566037735849
"2124",2000-12-01,"uempmed",6,0.0943396226415094
"2125",2001-01-01,"uempmed",5.8,0.0849056603773585
"2126",2001-02-01,"uempmed",6.1,0.0990566037735849
"2127",2001-03-01,"uempmed",6.6,0.122641509433962
"2128",2001-04-01,"uempmed",5.9,0.089622641509434
"2129",2001-05-01,"uempmed",6.3,0.108490566037736
"2130",2001-06-01,"uempmed",6,0.0943396226415094
"2131",2001-07-01,"uempmed",6.8,0.132075471698113
"2132",2001-08-01,"uempmed",6.9,0.136792452830189
"2133",2001-09-01,"uempmed",7.2,0.150943396226415
"2134",2001-10-01,"uempmed",7.3,0.155660377358491
"2135",2001-11-01,"uempmed",7.7,0.174528301886792
"2136",2001-12-01,"uempmed",8.2,0.19811320754717
"2137",2002-01-01,"uempmed",8.4,0.207547169811321
"2138",2002-02-01,"uempmed",8.3,0.202830188679245
"2139",2002-03-01,"uempmed",8.4,0.207547169811321
"2140",2002-04-01,"uempmed",8.9,0.231132075471698
"2141",2002-05-01,"uempmed",9.5,0.259433962264151
"2142",2002-06-01,"uempmed",11,0.330188679245283
"2143",2002-07-01,"uempmed",8.9,0.231132075471698
"2144",2002-08-01,"uempmed",9,0.235849056603774
"2145",2002-09-01,"uempmed",9.5,0.259433962264151
"2146",2002-10-01,"uempmed",9.6,0.264150943396226
"2147",2002-11-01,"uempmed",9.3,0.25
"2148",2002-12-01,"uempmed",9.6,0.264150943396226
"2149",2003-01-01,"uempmed",9.6,0.264150943396226
"2150",2003-02-01,"uempmed",9.5,0.259433962264151
"2151",2003-03-01,"uempmed",9.7,0.268867924528302
"2152",2003-04-01,"uempmed",10.2,0.292452830188679
"2153",2003-05-01,"uempmed",9.9,0.278301886792453
"2154",2003-06-01,"uempmed",11.5,0.35377358490566
"2155",2003-07-01,"uempmed",10.3,0.297169811320755
"2156",2003-08-01,"uempmed",10.1,0.287735849056604
"2157",2003-09-01,"uempmed",10.2,0.292452830188679
"2158",2003-10-01,"uempmed",10.4,0.30188679245283
"2159",2003-11-01,"uempmed",10.3,0.297169811320755
"2160",2003-12-01,"uempmed",10.4,0.30188679245283
"2161",2004-01-01,"uempmed",10.6,0.311320754716981
"2162",2004-02-01,"uempmed",10.2,0.292452830188679
"2163",2004-03-01,"uempmed",10.2,0.292452830188679
"2164",2004-04-01,"uempmed",9.5,0.259433962264151
"2165",2004-05-01,"uempmed",9.9,0.278301886792453
"2166",2004-06-01,"uempmed",11,0.330188679245283
"2167",2004-07-01,"uempmed",8.9,0.231132075471698
"2168",2004-08-01,"uempmed",9.2,0.245283018867925
"2169",2004-09-01,"uempmed",9.6,0.264150943396226
"2170",2004-10-01,"uempmed",9.5,0.259433962264151
"2171",2004-11-01,"uempmed",9.7,0.268867924528302
"2172",2004-12-01,"uempmed",9.5,0.259433962264151
"2173",2005-01-01,"uempmed",9.4,0.254716981132075
"2174",2005-02-01,"uempmed",9.2,0.245283018867925
"2175",2005-03-01,"uempmed",9.3,0.25
"2176",2005-04-01,"uempmed",9,0.235849056603774
"2177",2005-05-01,"uempmed",9.1,0.240566037735849
"2178",2005-06-01,"uempmed",9,0.235849056603774
"2179",2005-07-01,"uempmed",8.8,0.226415094339623
"2180",2005-08-01,"uempmed",9.2,0.245283018867925
"2181",2005-09-01,"uempmed",8.4,0.207547169811321
"2182",2005-10-01,"uempmed",8.6,0.216981132075472
"2183",2005-11-01,"uempmed",8.5,0.212264150943396
"2184",2005-12-01,"uempmed",8.7,0.221698113207547
"2185",2006-01-01,"uempmed",8.6,0.216981132075472
"2186",2006-02-01,"uempmed",9.1,0.240566037735849
"2187",2006-03-01,"uempmed",8.7,0.221698113207547
"2188",2006-04-01,"uempmed",8.4,0.207547169811321
"2189",2006-05-01,"uempmed",8.5,0.212264150943396
"2190",2006-06-01,"uempmed",7.3,0.155660377358491
"2191",2006-07-01,"uempmed",8,0.188679245283019
"2192",2006-08-01,"uempmed",8.4,0.207547169811321
"2193",2006-09-01,"uempmed",8,0.188679245283019
"2194",2006-10-01,"uempmed",7.9,0.183962264150943
"2195",2006-11-01,"uempmed",8.3,0.202830188679245
"2196",2006-12-01,"uempmed",7.5,0.165094339622642
"2197",2007-01-01,"uempmed",8.3,0.202830188679245
"2198",2007-02-01,"uempmed",8.5,0.212264150943396
"2199",2007-03-01,"uempmed",9.1,0.240566037735849
"2200",2007-04-01,"uempmed",8.6,0.216981132075472
"2201",2007-05-01,"uempmed",8.2,0.19811320754717
"2202",2007-06-01,"uempmed",7.7,0.174528301886792
"2203",2007-07-01,"uempmed",8.7,0.221698113207547
"2204",2007-08-01,"uempmed",8.8,0.226415094339623
"2205",2007-09-01,"uempmed",8.7,0.221698113207547
"2206",2007-10-01,"uempmed",8.4,0.207547169811321
"2207",2007-11-01,"uempmed",8.6,0.216981132075472
"2208",2007-12-01,"uempmed",8.4,0.207547169811321
"2209",2008-01-01,"uempmed",9,0.235849056603774
"2210",2008-02-01,"uempmed",8.7,0.221698113207547
"2211",2008-03-01,"uempmed",8.7,0.221698113207547
"2212",2008-04-01,"uempmed",9.4,0.254716981132075
"2213",2008-05-01,"uempmed",7.9,0.183962264150943
"2214",2008-06-01,"uempmed",9,0.235849056603774
"2215",2008-07-01,"uempmed",9.7,0.268867924528302
"2216",2008-08-01,"uempmed",9.7,0.268867924528302
"2217",2008-09-01,"uempmed",10.2,0.292452830188679
"2218",2008-10-01,"uempmed",10.4,0.30188679245283
"2219",2008-11-01,"uempmed",9.8,0.273584905660377
"2220",2008-12-01,"uempmed",10.5,0.306603773584906
"2221",2009-01-01,"uempmed",10.7,0.316037735849057
"2222",2009-02-01,"uempmed",11.7,0.363207547169811
"2223",2009-03-01,"uempmed",12.3,0.391509433962264
"2224",2009-04-01,"uempmed",13.1,0.429245283018868
"2225",2009-05-01,"uempmed",14.2,0.481132075471698
"2226",2009-06-01,"uempmed",17.2,0.622641509433962
"2227",2009-07-01,"uempmed",16,0.566037735849057
"2228",2009-08-01,"uempmed",16.3,0.580188679245283
"2229",2009-09-01,"uempmed",17.8,0.650943396226415
"2230",2009-10-01,"uempmed",18.9,0.702830188679245
"2231",2009-11-01,"uempmed",19.8,0.745283018867925
"2232",2009-12-01,"uempmed",20.1,0.759433962264151
"2233",2010-01-01,"uempmed",20,0.754716981132076
"2234",2010-02-01,"uempmed",19.9,0.75
"2235",2010-03-01,"uempmed",20.4,0.773584905660377
"2236",2010-04-01,"uempmed",22.1,0.85377358490566
"2237",2010-05-01,"uempmed",22.3,0.863207547169811
"2238",2010-06-01,"uempmed",25.2,1
"2239",2010-07-01,"uempmed",22.3,0.863207547169811
"2240",2010-08-01,"uempmed",21,0.80188679245283
"2241",2010-09-01,"uempmed",20.3,0.768867924528302
"2242",2010-10-01,"uempmed",21.2,0.811320754716981
"2243",2010-11-01,"uempmed",21,0.80188679245283
"2244",2010-12-01,"uempmed",21.9,0.844339622641509
"2245",2011-01-01,"uempmed",21.5,0.825471698113208
"2246",2011-02-01,"uempmed",21.1,0.806603773584906
"2247",2011-03-01,"uempmed",21.5,0.825471698113208
"2248",2011-04-01,"uempmed",20.9,0.797169811320755
"2249",2011-05-01,"uempmed",21.6,0.830188679245283
"2250",2011-06-01,"uempmed",22.4,0.867924528301887
"2251",2011-07-01,"uempmed",22,0.849056603773585
"2252",2011-08-01,"uempmed",22.4,0.867924528301887
"2253",2011-09-01,"uempmed",22,0.849056603773585
"2254",2011-10-01,"uempmed",20.6,0.783018867924528
"2255",2011-11-01,"uempmed",20.8,0.792452830188679
"2256",2011-12-01,"uempmed",20.5,0.778301886792453
"2257",2012-01-01,"uempmed",20.8,0.792452830188679
"2258",2012-02-01,"uempmed",19.7,0.740566037735849
"2259",2012-03-01,"uempmed",19.2,0.716981132075472
"2260",2012-04-01,"uempmed",19.1,0.712264150943396
"2261",2012-05-01,"uempmed",19.9,0.75
"2262",2012-06-01,"uempmed",20.4,0.773584905660377
"2263",2012-07-01,"uempmed",17.5,0.636792452830189
"2264",2012-08-01,"uempmed",18.4,0.679245283018868
"2265",2012-09-01,"uempmed",18.8,0.69811320754717
"2266",2012-10-01,"uempmed",19.9,0.75
"2267",2012-11-01,"uempmed",18.6,0.688679245283019
"2268",2012-12-01,"uempmed",17.7,0.64622641509434
"2269",2013-01-01,"uempmed",15.8,0.556603773584906
"2270",2013-02-01,"uempmed",17.2,0.622641509433962
"2271",2013-03-01,"uempmed",17.6,0.641509433962264
"2272",2013-04-01,"uempmed",17.1,0.617924528301887
"2273",2013-05-01,"uempmed",17.1,0.617924528301887
"2274",2013-06-01,"uempmed",17,0.613207547169811
"2275",2013-07-01,"uempmed",16.2,0.575471698113208
"2276",2013-08-01,"uempmed",16.5,0.589622641509434
"2277",2013-09-01,"uempmed",16.5,0.589622641509434
"2278",2013-10-01,"uempmed",16.3,0.580188679245283
"2279",2013-11-01,"uempmed",17.1,0.617924528301887
"2280",2013-12-01,"uempmed",17.3,0.627358490566038
"2281",2014-01-01,"uempmed",15.4,0.537735849056604
"2282",2014-02-01,"uempmed",15.9,0.561320754716981
"2283",2014-03-01,"uempmed",15.8,0.556603773584906
"2284",2014-04-01,"uempmed",15.7,0.55188679245283
"2285",2014-05-01,"uempmed",14.6,0.5
"2286",2014-06-01,"uempmed",13.8,0.462264150943396
"2287",2014-07-01,"uempmed",13.1,0.429245283018868
"2288",2014-08-01,"uempmed",12.9,0.419811320754717
"2289",2014-09-01,"uempmed",13.4,0.443396226415094
"2290",2014-10-01,"uempmed",13.6,0.452830188679245
"2291",2014-11-01,"uempmed",13,0.424528301886792
"2292",2014-12-01,"uempmed",12.9,0.419811320754717
"2293",2015-01-01,"uempmed",13.2,0.433962264150943
"2294",2015-02-01,"uempmed",12.9,0.419811320754717
"2295",2015-03-01,"uempmed",12,0.377358490566038
"2296",2015-04-01,"uempmed",11.5,0.35377358490566
"2297",1967-07-01,"unemploy",2944,0.0204468303465698
"2298",1967-08-01,"unemploy",2945,0.0205257756374832
"2299",1967-09-01,"unemploy",2958,0.0215520644193574
"2300",1967-10-01,"unemploy",3143,0.0361569432383358
"2301",1967-11-01,"unemploy",3066,0.0300781558380043
"2302",1967-12-01,"unemploy",3018,0.0262887818741612
"2303",1968-01-01,"unemploy",2878,0.0152364411462856
"2304",1968-02-01,"unemploy",3001,0.0249467119286335
"2305",1968-03-01,"unemploy",2877,0.0151574958553722
"2306",1968-04-01,"unemploy",2709,0.00189468698192153
"2307",1968-05-01,"unemploy",2740,0.00434199100023684
"2308",1968-06-01,"unemploy",2938,0.0199731586010894
"2309",1968-07-01,"unemploy",2883,0.0156311676008526
"2310",1968-08-01,"unemploy",2768,0.00655245914581195
"2311",1968-09-01,"unemploy",2686,7.8945290913397e-05
"2312",1968-10-01,"unemploy",2689,0.000315781163653588
"2313",1968-11-01,"unemploy",2715,0.00236835872740191
"2314",1968-12-01,"unemploy",2685,0
"2315",1969-01-01,"unemploy",2718,0.0026051946001421
"2316",1969-02-01,"unemploy",2692,0.000552617036393779
"2317",1969-03-01,"unemploy",2712,0.00213152285466172
"2318",1969-04-01,"unemploy",2758,0.00576300623667798
"2319",1969-05-01,"unemploy",2713,0.00221046814557512
"2320",1969-06-01,"unemploy",2816,0.010341833109655
"2321",1969-07-01,"unemploy",2868,0.0144469882371517
"2322",1969-08-01,"unemploy",2856,0.0134996447461909
"2323",1969-09-01,"unemploy",3040,0.0280255782742559
"2324",1969-10-01,"unemploy",3049,0.0287360858924765
"2325",1969-11-01,"unemploy",2856,0.0134996447461909
"2326",1969-12-01,"unemploy",2884,0.015710112891766
"2327",1970-01-01,"unemploy",3201,0.0407357701113129
"2328",1970-02-01,"unemploy",3453,0.0606299834214889
"2329",1970-03-01,"unemploy",3635,0.0749980263677272
"2330",1970-04-01,"unemploy",3797,0.0877871634956975
"2331",1970-05-01,"unemploy",3919,0.0974184889871319
"2332",1970-06-01,"unemploy",4071,0.109418173205968
"2333",1970-07-01,"unemploy",4175,0.117628483460962
"2334",1970-08-01,"unemploy",4256,0.124023052024947
"2335",1970-09-01,"unemploy",4456,0.139812110207626
"2336",1970-10-01,"unemploy",4591,0.150469724480935
"2337",1970-11-01,"unemploy",4898,0.174705928791348
"2338",1970-12-01,"unemploy",5076,0.188758190573932
"2339",1971-01-01,"unemploy",4986,0.181653114391727
"2340",1971-02-01,"unemploy",4903,0.175100655245915
"2341",1971-03-01,"unemploy",4987,0.18173205968264
"2342",1971-04-01,"unemploy",4959,0.179521591537065
"2343",1971-05-01,"unemploy",4996,0.182442567300861
"2344",1971-06-01,"unemploy",4949,0.178732138627931
"2345",1971-07-01,"unemploy",5035,0.185521433646483
"2346",1971-08-01,"unemploy",5134,0.193337017446909
"2347",1971-09-01,"unemploy",5042,0.186074050682877
"2348",1971-10-01,"unemploy",4954,0.179126865082498
"2349",1971-11-01,"unemploy",5161,0.195468540301571
"2350",1971-12-01,"unemploy",5154,0.194915923265177
"2351",1972-01-01,"unemploy",5019,0.184258308991869
"2352",1972-02-01,"unemploy",4928,0.17707428751875
"2353",1972-03-01,"unemploy",5038,0.185758269519223
"2354",1972-04-01,"unemploy",4959,0.179521591537065
"2355",1972-05-01,"unemploy",4922,0.176600615773269
"2356",1972-06-01,"unemploy",4923,0.176679561064183
"2357",1972-07-01,"unemploy",4913,0.175890108155049
"2358",1972-08-01,"unemploy",4939,0.177942685718797
"2359",1972-09-01,"unemploy",4849,0.170837609536591
"2360",1972-10-01,"unemploy",4875,0.172890187100339
"2361",1972-11-01,"unemploy",4602,0.151338122680982
"2362",1972-12-01,"unemploy",4543,0.146680350517092
"2363",1973-01-01,"unemploy",4326,0.129549222388884
"2364",1973-02-01,"unemploy",4452,0.139496329043973
"2365",1973-03-01,"unemploy",4394,0.134917502170995
"2366",1973-04-01,"unemploy",4459,0.140048946080366
"2367",1973-05-01,"unemploy",4329,0.129786058261625
"2368",1973-06-01,"unemploy",4363,0.13247019815268
"2369",1973-07-01,"unemploy",4305,0.127891371279703
"2370",1973-08-01,"unemploy",4305,0.127891371279703
"2371",1973-09-01,"unemploy",4350,0.131443909370806
"2372",1973-10-01,"unemploy",4144,0.115181179442646
"2373",1973-11-01,"unemploy",4396,0.135075392752822
"2374",1973-12-01,"unemploy",4489,0.142417304807768
"2375",1974-01-01,"unemploy",4644,0.154653824899345
"2376",1974-02-01,"unemploy",4731,0.16152206520881
"2377",1974-03-01,"unemploy",4634,0.153864371990211
"2378",1974-04-01,"unemploy",4618,0.152601247335596
"2379",1974-05-01,"unemploy",4705,0.159469487645062
"2380",1974-06-01,"unemploy",4927,0.176995342227836
"2381",1974-07-01,"unemploy",5063,0.187731901792058
"2382",1974-08-01,"unemploy",5022,0.184495144864609
"2383",1974-09-01,"unemploy",5437,0.217257440593669
"2384",1974-10-01,"unemploy",5523,0.224046735612221
"2385",1974-11-01,"unemploy",6140,0.272755980105787
"2386",1974-12-01,"unemploy",6636,0.311912844398832
"2387",1975-01-01,"unemploy",7501,0.38020052103892
"2388",1975-02-01,"unemploy",7520,0.381700481566275
"2389",1975-03-01,"unemploy",7978,0.41785742480461
"2390",1975-04-01,"unemploy",8210,0.436172732296519
"2391",1975-05-01,"unemploy",8433,0.453777532170206
"2392",1975-06-01,"unemploy",8220,0.436962185205652
"2393",1975-07-01,"unemploy",8127,0.429620273150707
"2394",1975-08-01,"unemploy",7928,0.413910160258941
"2395",1975-09-01,"unemploy",7923,0.413515433804374
"2396",1975-10-01,"unemploy",7897,0.411462856240625
"2397",1975-11-01,"unemploy",7794,0.403331491276545
"2398",1975-12-01,"unemploy",7744,0.399384226730875
"2399",1976-01-01,"unemploy",7534,0.382805715639062
"2400",1976-02-01,"unemploy",7326,0.366385095129076
"2401",1976-03-01,"unemploy",7230,0.358806347201389
"2402",1976-04-01,"unemploy",7330,0.366700876292729
"2403",1976-05-01,"unemploy",7053,0.344833030709718
"2404",1976-06-01,"unemploy",7322,0.366069313965422
"2405",1976-07-01,"unemploy",7490,0.379332122838873
"2406",1976-08-01,"unemploy",7518,0.381542590984448
"2407",1976-09-01,"unemploy",7380,0.370648140838399
"2408",1976-10-01,"unemploy",7430,0.374595405384069
"2409",1976-11-01,"unemploy",7620,0.389595010657614
"2410",1976-12-01,"unemploy",7545,0.383674113839109
"2411",1977-01-01,"unemploy",7280,0.362753611747059
"2412",1977-02-01,"unemploy",7443,0.375621694165943
"2413",1977-03-01,"unemploy",7307,0.364885134601721
"2414",1977-04-01,"unemploy",7059,0.345306702455199
"2415",1977-05-01,"unemploy",6911,0.333622799400016
"2416",1977-06-01,"unemploy",7134,0.351227599273703
"2417",1977-07-01,"unemploy",6829,0.327149285545117
"2418",1977-08-01,"unemploy",6925,0.334728033472803
"2419",1977-09-01,"unemploy",6751,0.320991552853872
"2420",1977-10-01,"unemploy",6763,0.321938896344833
"2421",1977-11-01,"unemploy",6815,0.32604405147233
"2422",1977-12-01,"unemploy",6386,0.292176521670482
"2423",1978-01-01,"unemploy",6489,0.300307886634562
"2424",1978-02-01,"unemploy",6318,0.286808241888371
"2425",1978-03-01,"unemploy",6337,0.288308202415726
"2426",1978-04-01,"unemploy",6180,0.275913791742323
"2427",1978-05-01,"unemploy",6127,0.271729691323913
"2428",1978-06-01,"unemploy",6028,0.263914107523486
"2429",1978-07-01,"unemploy",6309,0.286097734270151
"2430",1978-08-01,"unemploy",6080,0.268019262650983
"2431",1978-09-01,"unemploy",6125,0.271571800742086
"2432",1978-10-01,"unemploy",5947,0.257519538959501
"2433",1978-11-01,"unemploy",6077,0.267782426778243
"2434",1978-12-01,"unemploy",6228,0.279703165706166
"2435",1979-01-01,"unemploy",6109,0.270308676087471
"2436",1979-02-01,"unemploy",6173,0.275361174705929
"2437",1979-03-01,"unemploy",6109,0.270308676087471
"2438",1979-04-01,"unemploy",6069,0.267150864450935
"2439",1979-05-01,"unemploy",5840,0.249072392831768
"2440",1979-06-01,"unemploy",5959,0.258466882450462
"2441",1979-07-01,"unemploy",5996,0.261387858214258
"2442",1979-08-01,"unemploy",6320,0.286966132470198
"2443",1979-09-01,"unemploy",6190,0.276703244651457
"2444",1979-10-01,"unemploy",6296,0.285071445488277
"2445",1979-11-01,"unemploy",6238,0.2804926186153
"2446",1979-12-01,"unemploy",6325,0.287360858924765
"2447",1980-01-01,"unemploy",6683,0.315623273071761
"2448",1980-02-01,"unemploy",6702,0.317123233599116
"2449",1980-03-01,"unemploy",6729,0.319254756453778
"2450",1980-04-01,"unemploy",7358,0.368911344438304
"2451",1980-05-01,"unemploy",7984,0.418331096550091
"2452",1980-06-01,"unemploy",8098,0.427330859714218
"2453",1980-07-01,"unemploy",8363,0.448251361806268
"2454",1980-08-01,"unemploy",8281,0.44177784795137
"2455",1980-09-01,"unemploy",8021,0.421252072313886
"2456",1980-10-01,"unemploy",8088,0.426541406805084
"2457",1980-11-01,"unemploy",8023,0.421409962895713
"2458",1980-12-01,"unemploy",7718,0.397331649167127
"2459",1981-01-01,"unemploy",8071,0.425199336859556
"2460",1981-02-01,"unemploy",8051,0.423620431041288
"2461",1981-03-01,"unemploy",7982,0.418173205968264
"2462",1981-04-01,"unemploy",7869,0.40925238809505
"2463",1981-05-01,"unemploy",8174,0.433330701823636
"2464",1981-06-01,"unemploy",8098,0.427330859714218
"2465",1981-07-01,"unemploy",7863,0.40877871634957
"2466",1981-08-01,"unemploy",8036,0.422436251677587
"2467",1981-09-01,"unemploy",8230,0.437751638114786
"2468",1981-10-01,"unemploy",8646,0.47059287913476
"2469",1981-11-01,"unemploy",9029,0.500828925554591
"2470",1981-12-01,"unemploy",9267,0.519617904791979
"2471",1982-01-01,"unemploy",9397,0.529880792610721
"2472",1982-02-01,"unemploy",9705,0.554195942212047
"2473",1982-03-01,"unemploy",9895,0.569195547485593
"2474",1982-04-01,"unemploy",10244,0.596747454014368
"2475",1982-05-01,"unemploy",10335,0.603931475487487
"2476",1982-06-01,"unemploy",10538,0.619957369542907
"2477",1982-07-01,"unemploy",10849,0.644509355016973
"2478",1982-08-01,"unemploy",10881,0.647035604326202
"2479",1982-09-01,"unemploy",11217,0.673561222073103
"2480",1982-10-01,"unemploy",11529,0.698192152838083
"2481",1982-11-01,"unemploy",11938,0.730480776821663
"2482",1982-12-01,"unemploy",12051,0.739401594694876
"2483",1983-01-01,"unemploy",11534,0.69858687929265
"2484",1983-02-01,"unemploy",11545,0.699455277492698
"2485",1983-03-01,"unemploy",11408,0.688639772637562
"2486",1983-04-01,"unemploy",11268,0.677587431909687
"2487",1983-05-01,"unemploy",11154,0.668587668745559
"2488",1983-06-01,"unemploy",11246,0.675850635509592
"2489",1983-07-01,"unemploy",10548,0.620746822452041
"2490",1983-08-01,"unemploy",10623,0.626667719270546
"2491",1983-09-01,"unemploy",10282,0.599747375069077
"2492",1983-10-01,"unemploy",9887,0.568563985158285
"2493",1983-11-01,"unemploy",9499,0.537933212283887
"2494",1983-12-01,"unemploy",9331,0.524670403410437
"2495",1984-01-01,"unemploy",9008,0.499171074445409
"2496",1984-02-01,"unemploy",8791,0.482039946317202
"2497",1984-03-01,"unemploy",8746,0.478487408226099
"2498",1984-04-01,"unemploy",8762,0.479750532880714
"2499",1984-05-01,"unemploy",8456,0.455593273861214
"2500",1984-06-01,"unemploy",8226,0.437435856951133
"2501",1984-07-01,"unemploy",8537,0.461987842425199
"2502",1984-08-01,"unemploy",8519,0.460566827188758
"2503",1984-09-01,"unemploy",8367,0.448567142969922
"2504",1984-10-01,"unemploy",8381,0.449672377042709
"2505",1984-11-01,"unemploy",8198,0.435225388805558
"2506",1984-12-01,"unemploy",8358,0.447856635351701
"2507",1985-01-01,"unemploy",8423,0.452988079261072
"2508",1985-02-01,"unemploy",8321,0.444935659587906
"2509",1985-03-01,"unemploy",8339,0.446356674824347
"2510",1985-04-01,"unemploy",8395,0.450777611115497
"2511",1985-05-01,"unemploy",8302,0.443435699060551
"2512",1985-06-01,"unemploy",8460,0.455909055024868
"2513",1985-07-01,"unemploy",8513,0.460093155443278
"2514",1985-08-01,"unemploy",8196,0.435067498223731
"2515",1985-09-01,"unemploy",8248,0.439172653351228
"2516",1985-10-01,"unemploy",8298,0.443119917896897
"2517",1985-11-01,"unemploy",8128,0.42969921844162
"2518",1985-12-01,"unemploy",8138,0.430488671350754
"2519",1986-01-01,"unemploy",7795,0.403410436567459
"2520",1986-02-01,"unemploy",8402,0.451330228151891
"2521",1986-03-01,"unemploy",8383,0.449830267624536
"2522",1986-04-01,"unemploy",8364,0.448330307097182
"2523",1986-05-01,"unemploy",8439,0.454251203915686
"2524",1986-06-01,"unemploy",8508,0.459698428988711
"2525",1986-07-01,"unemploy",8319,0.444777769006079
"2526",1986-08-01,"unemploy",8135,0.430251835478014
"2527",1986-09-01,"unemploy",8310,0.444067261387858
"2528",1986-10-01,"unemploy",8243,0.438777926896661
"2529",1986-11-01,"unemploy",8159,0.432146522459935
"2530",1986-12-01,"unemploy",7883,0.410357622167838
"2531",1987-01-01,"unemploy",7892,0.411068129786058
"2532",1987-02-01,"unemploy",7865,0.408936606931397
"2533",1987-03-01,"unemploy",7862,0.408699771058656
"2534",1987-04-01,"unemploy",7542,0.383437277966369
"2535",1987-05-01,"unemploy",7574,0.385963527275598
"2536",1987-06-01,"unemploy",7398,0.37206915607484
"2537",1987-07-01,"unemploy",7268,0.361806268256099
"2538",1987-08-01,"unemploy",7261,0.361253651219705
"2539",1987-09-01,"unemploy",7102,0.348701349964475
"2540",1987-10-01,"unemploy",7227,0.358569511328649
"2541",1987-11-01,"unemploy",7035,0.343412015473277
"2542",1987-12-01,"unemploy",6936,0.335596431672851
"2543",1988-01-01,"unemploy",6953,0.336938501618378
"2544",1988-02-01,"unemploy",6929,0.335043814636457
"2545",1988-03-01,"unemploy",6876,0.330859714218047
"2546",1988-04-01,"unemploy",6601,0.309149759216863
"2547",1988-05-01,"unemploy",6779,0.323202020999447
"2548",1988-06-01,"unemploy",6546,0.304807768216626
"2549",1988-07-01,"unemploy",6605,0.309465540380516
"2550",1988-08-01,"unemploy",6843,0.328254519617905
"2551",1988-09-01,"unemploy",6604,0.309386595089603
"2552",1988-10-01,"unemploy",6568,0.306544564616721
"2553",1988-11-01,"unemploy",6537,0.304097260598405
