"","year","ISO_code","countries","region","pf_rol_procedural","pf_rol_civil","pf_rol_criminal","pf_rol","pf_ss_homicide","pf_ss_disappearances_disap","pf_ss_disappearances_violent","pf_ss_disappearances_organized","pf_ss_disappearances_fatalities","pf_ss_disappearances_injuries","pf_ss_disappearances","pf_ss_women_fgm","pf_ss_women_missing","pf_ss_women_inheritance_widows","pf_ss_women_inheritance_daughters","pf_ss_women_inheritance","pf_ss_women","pf_ss","pf_movement_domestic","pf_movement_foreign","pf_movement_women","pf_movement","pf_religion_estop_establish","pf_religion_estop_operate","pf_religion_estop","pf_religion_harassment","pf_religion_restrictions","pf_religion","pf_association_association","pf_association_assembly","pf_association_political_establish","pf_association_political_operate","pf_association_political","pf_association_prof_establish","pf_association_prof_operate","pf_association_prof","pf_association_sport_establish","pf_association_sport_operate","pf_association_sport","pf_association","pf_expression_killed","pf_expression_jailed","pf_expression_influence","pf_expression_control","pf_expression_cable","pf_expression_newspapers","pf_expression_internet","pf_expression","pf_identity_legal","pf_identity_parental_marriage","pf_identity_parental_divorce","pf_identity_parental","pf_identity_sex_male","pf_identity_sex_female","pf_identity_sex","pf_identity_divorce","pf_identity","pf_score","pf_rank","ef_government_consumption","ef_government_transfers","ef_government_enterprises","ef_government_tax_income","ef_government_tax_payroll","ef_government_tax","ef_government","ef_legal_judicial","ef_legal_courts","ef_legal_protection","ef_legal_military","ef_legal_integrity","ef_legal_enforcement","ef_legal_restrictions","ef_legal_police","ef_legal_crime","ef_legal_gender","ef_legal","ef_money_growth","ef_money_sd","ef_money_inflation","ef_money_currency","ef_money","ef_trade_tariffs_revenue","ef_trade_tariffs_mean","ef_trade_tariffs_sd","ef_trade_tariffs","ef_trade_regulatory_nontariff","ef_trade_regulatory_compliance","ef_trade_regulatory","ef_trade_black","ef_trade_movement_foreign","ef_trade_movement_capital","ef_trade_movement_visit","ef_trade_movement","ef_trade","ef_regulation_credit_ownership","ef_regulation_credit_private","ef_regulation_credit_interest","ef_regulation_credit","ef_regulation_labor_minwage","ef_regulation_labor_firing","ef_regulation_labor_bargain","ef_regulation_labor_hours","ef_regulation_labor_dismissal","ef_regulation_labor_conscription","ef_regulation_labor","ef_regulation_business_adm","ef_regulation_business_bureaucracy","ef_regulation_business_start","ef_regulation_business_bribes","ef_regulation_business_licensing","ef_regulation_business_compliance","ef_regulation_business","ef_regulation","ef_score","ef_rank","hf_score","hf_rank","hf_quartile"
"23",2016,"BGR","Bulgaria","Eastern Europe",4.984199294,5.631896601,4.058020693,4.891372196,9.545583195,10,10,10,10,9.971940938,9.994388188,10,10,10,10,10,10,9.846657127,10,10,10,10,NA,NA,7.5,8.088888889,5.827777778,7.138888889,10,10,NA,NA,7.5,NA,NA,10,NA,NA,10,9.5,10,10,6,5.75,10,10,10,8.821428571,7,10,10,10,10,10,10,10,9.25,8.155539077,41,5.747058824,5.846511721,8,10,7,8.5,7.023392636,3.325276375,3.326449394,4.183209737,8.333333333,5,5.083931827,8.6876519,4.260773262,4.903684855,0.846153846,4.831211352,8.462607943,9.454486725,9.8403,10,9.439348667,9,8.96,6.8384,8.266133333,5.369018713,9.839054187,7.60403645,10,5.301504136,6.923076923,7.633169251,6.619250103,8.122354972,10,8.831714707,10,9.610571569,5.566666667,4.577230215,6.818470955,6,9.251725385,10,7.035682204,3.909035127,6.222222222,9.251014408,3.517540336,9.329954097,4.92217511,6.191990217,7.612747996,7.41,46,7.782769538,41,1
"24",2016,"BFA","Burkina Faso","Sub-Saharan Africa",5.148741768,4.884167401,4.548815495,4.860574888,9.85202056,10,10,7.5,9.302815718,9.806933583,9.32194986,2.4,10,5,5,5,5.8,8.324656807,10,10,5,8.333333333,NA,NA,7.5,8.128888889,8.427777778,8.018888889,7.5,7.5,NA,NA,7.5,NA,NA,7.5,NA,NA,7.5,7.5,10,10,4.666666667,7,7.5,7.5,7.5,7.738095238,NA,10,10,10,10,10,10,10,10,7.45533967,63,3.121846414,10,2,9,4,6.5,5.405461604,1.853980189,3.594626659,4.163926422,3.333333333,5.833333333,2.139195153,4.789216241,5.077216989,4.677293378,0.871794872,3.68765653,9.902544898,8.632590243,9.9506,0,7.121433785,7.52,7.56,7.0232,7.367733333,5.486452037,3.589965546,4.538208791,10,5.572018732,0.769230769,7.190666685,4.510638729,6.604145213,10,8.026940847,9,9.008980282,6.666666667,5.150893315,7.190212066,6,7.942244808,10,7.158336143,4.330187856,4.222222222,9.114328906,3.114515862,8.937328934,6.973481854,6.115344272,7.427553566,6.05,129,6.752669835,88,3
"25",2016,"BDI","Burundi","Sub-Saharan Africa",NA,NA,NA,2.961469859,7.591791201,5,10,2.5,7.656177077,5.952154466,6.221666309,10,7.5,5,0,2.5,6.666666667,6.826708059,0,0,5,1.666666667,NA,NA,5,9.3,8.105555556,7.468518519,0,0,NA,NA,2.5,NA,NA,2.5,NA,NA,2.5,1.5,10,10,1.666666667,0.75,0,0,0,3.202380952,NA,5,10,7.5,0,0,0,10,5.833333333,4.414134427,156,5.961764706,10,2,8,5,6.5,6.115441176,2.094861268,2.993569176,3.376284838,1.7,NA,2.65461566,8.546312702,3.36015145,4.672147433,0.902439024,3.495487069,8.401181798,8.048301011,8.8924,5,7.585470702,8.066666667,7.44,5.1872,6.897955556,3.666236003,1.140264513,2.403250258,10,3.887162805,1.538461538,10,5.141874781,6.110770149,5,0,10,5,10,3.659567435,7.405114173,8,7.755176154,10,7.803309627,3.431640863,2.666666667,9.515832484,3.304978053,9.755414496,7.399436259,6.012328137,6.271879255,5.92,138,5.167067213,154,4
"26",2016,"KHM","Cambodia","South Asia",3.02281249,1.983626419,2.693784533,2.566741147,9.262616312,10,10,7.5,10,10,9.5,10,10,10,10,10,10,9.587538771,10,10,10,10,NA,NA,10,8.617777778,6.2,8.272592593,10,7.5,NA,NA,5,NA,NA,5,NA,NA,10,7.5,10,10,2,3.25,10,10,10,7.892857143,NA,10,10,10,10,10,10,5,8.333333333,7.238448286,72,9.879411765,9.712056102,2,10,10,10,7.897866967,2.700124185,3.114145796,4.658861955,6,NA,1.824541681,7.52818438,3.317419688,5.079974333,1,4.277906502,8.197496697,9.641029707,9.39561,10,9.308534101,8.713333333,7.76,6.4608,7.644711111,5.207586288,3.988193662,4.597889975,10,5.776210626,5.384615385,10,7.05360867,7.324052439,NA,10,9,9.5,6.666666667,5.465024312,5.861019293,10,6.299740913,5,6.548741864,4.053156773,4.444444444,6.021008136,3.245268663,4.990408087,8.060786521,5.135845438,7.061529101,7.17,64,7.204224143,61,2
"27",2016,"CMR","Cameroon","Sub-Saharan Africa",2.624329467,3.695062965,2.761362319,3.02691825,8.330359523,0,6.857115378,2.5,6.51580664,7.235399228,4.621664249,9.9,7.5,5,5,5,7.466666667,6.806230146,0,5,5,3.333333333,NA,NA,7.5,8.495555556,7.683333333,7.892962963,7.5,2.5,NA,NA,5,NA,NA,5,NA,NA,7.5,5.5,10,9.573364078,2.666666667,4.25,7.5,7.5,7.5,6.998575821,NA,10,10,10,0,0,0,5,5,5.330774311,142,7.379411765,9.567100156,7,5,4,4.5,7.11162798,3.431263765,4.199537039,5.102848212,5,3.333333333,2.168525641,3.374665576,5.398001672,4.319142898,0.585365854,3.19956054,9.586798971,9.474437844,9.82686,0,7.222024204,3.84,6.36,6.2872,5.495733333,4.726002613,0,2.363001307,10,5.69458127,0.833333333,0.553128207,2.360347603,5.054770561,5,6.499665196,10,7.166555065,7.233333333,4.85642751,6.911609173,8,7.006901538,10,7.334711926,3.97094965,2.888888889,9.041769501,2.936335485,8.689928171,3.005380284,5.08887533,6.53004744,5.82,141,5.575387155,144,4
"28",2016,"CAN","Canada","North America",8.622614869,7.181645789,7.410711181,7.738323946,9.326358182,10,10,10,9.990808301,9.812489335,9.960659527,10,10,10,10,10,10,9.762339236,10,10,10,10,NA,NA,10,8.444444444,8.566666667,9.003703704,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,8.333333333,8.25,10,10,10,9.511904762,7,10,10,10,10,10,10,10,9.25,9.151726642,12,3.923529412,7.172715823,8,5,5,5,6.024061309,8.648412228,6.388168335,8.380740483,10,9.166666667,3.645024073,8.971140462,8.817169667,6.866138777,1,7.875940077,8.992624796,9.610223175,9.716,10,9.579711993,9.72,9.18,2.2428,7.0476,5.954493682,9.889941295,7.922217488,10,7.017939091,7.692307692,5.531282066,6.747176283,7.929248443,10,9.1364218,10,9.7121406,8.9,6.461063227,7.444929282,8,8.273212426,10,8.179867489,4.691543977,9.111111111,9.947773416,6.777807633,6.854367815,8.531578233,7.652363697,8.514790596,7.98,10,8.565863321,5,1
"29",2016,"CPV","Cape Verde","Sub-Saharan Africa",NA,NA,NA,5.720581415,5.405668368,10,10,NA,10,10,10,NA,NA,NA,NA,NA,NA,7.702834184,10,10,NA,10,NA,NA,NA,9.777777778,6.438888889,8.108333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,8,7.75,NA,NA,NA,8.9375,NA,NA,NA,NA,10,10,10,NA,10,7.986583066,44,5.123061072,9.359980869,0,8,4,6,5.120760485,5.43920358,3.724713922,5.316383043,8.4,NA,6.058581633,8.828180929,5.422616005,5.006093978,1,6.024471636,8.485153825,9.299383624,9.7186,5,8.125784362,7.253333333,8,4.84,6.697777778,4.915946325,6.655636226,5.785791275,10,5.957953533,3,10,6.319317844,7.200721724,NA,8.613958613,10,9.306979306,3.9,4.345980485,7.048449517,8,5.066321217,1,4.893458536,4.54845349,3.777777778,9.486049377,4.446629961,9.166812728,7.982321236,6.568007428,6.92281509,6.68,93,7.333291533,53,2
"30",2016,"CAF","Central Afr. Rep.","Sub-Saharan Africa",NA,NA,NA,2.238882699,2.097049616,5,10,0,0,2.469455043,3.493891009,7.6,10,5,5,5,7.533333333,4.374757986,NA,NA,5,5,NA,NA,10,7.088888889,7.777777778,8.288888889,7.5,10,NA,NA,7.5,NA,NA,7.5,NA,NA,10,8.5,10,10,3,3,10,10,10,8,NA,5,5,5,10,10,10,10,8.333333333,5.465632394,138,9.702941176,9.58009584,4,5,NA,5,7.070759254,NA,2.5,NA,0.8,NA,0.508171469,4.966733578,NA,NA,0.692307692,1.856229914,8.648341026,8.406191701,9.08,0,6.533633182,0.886666667,6.4,6.184,4.490222222,NA,2.637307488,2.637307488,10,NA,1.538461538,1.438133337,1.488297438,4.653956787,5,9.585,10,8.195,0,NA,NA,6,7.006901538,0,3.251725385,NA,1.111111111,6.206090235,NA,7.316464019,4.585895316,4.80489017,5.417205185,5.11,156,5.287816197,152,4
"31",2016,"TCD","Chad","Sub-Saharan Africa",NA,NA,NA,2.900352865,6.383879883,5,10,2.5,9.49259218,9.058989134,7.210316263,5.6,10,0,0,0,5.2,6.264732049,10,10,5,8.333333333,NA,NA,7.5,9.204444444,7.772222222,8.158888889,5,5,NA,NA,7.5,NA,NA,7.5,NA,NA,7.5,6.5,10,10,2.666666667,2.5,10,7.5,10,7.523809524,NA,0,0,0,0,0,0,5,1.666666667,5.50954107,136,10,9.918256131,10,1,1,1,7.729564033,1.782996655,2.867790263,3.16675663,3.686306622,NA,2.223210769,4.928058589,2.899315357,3.249397675,0.717948718,2.663232022,9.211357464,7.912860739,9.78,0,6.726054551,NA,6.42,6.2052,6.3126,3.2769684,0.774586216,2.025777308,10,3.463340004,1.538461538,1.438133337,2.14664496,5.121255567,2,5.880234361,10,5.96007812,5,4.094654322,6.142016252,6,7.942244808,3,5.363152564,3.451565902,0.888888889,6.195007848,2.061065713,7.211314035,1.413655926,3.536916385,4.953382356,5.44,150,5.474770535,147,4
"32",2016,"CHL","Chile","Latin America & the Caribbean",7.706122271,6.291439181,5.55075071,6.516104054,8.614886879,10,10,10,10,9.955331603,9.991066321,10,10,5,5,5,8.333333333,8.979762178,10,10,10,10,NA,NA,10,9.142222222,8.655555556,9.265925926,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,7.333333333,6.75,10,10,10,9.154761905,0,0,0,0,10,10,10,10,5,8.216035341,39,6.629411765,7.891641773,10,7,7,7,7.880263385,6.439824898,4.708226323,7.06916809,7.5,7.5,5.109379145,9.066918247,8.145647048,5.205232302,0.902439024,6.42013942,8.713567963,9.369285721,9.2428,10,9.331413421,9.78,8.8,9.832,9.470666667,7.229940097,6.829598857,7.029769477,10,7.573222319,3.076923077,9.071302588,6.573815995,8.268563035,8,8.842500966,10,8.947500322,6.666666667,3.375947078,8.463799158,10,2.517253846,0,5.170611125,4.03988123,7.777777778,9.792395677,5.964517196,8.747893574,6.738085998,7.176758575,7.098290007,7.8,15,8.00801767,32,1
"33",2016,"CHN","China","East Asia",3.954893258,5.380301923,4.779258971,4.704818051,9.753759715,0,10,5,9.996856863,9.997388778,6.998849128,10,2.5,5,5,5,5.833333333,7.528647392,0,0,10,3.333333333,NA,NA,0,7.482222222,3.516666667,3.666296296,2.5,2.5,NA,NA,0,NA,NA,0,NA,NA,2.5,1.5,10,9.72437104,0,1.5,7.5,2.5,5,5.174910149,7,10,10,10,10,10,10,10,9.25,5.350820339,141,3.861764706,8.294277929,2,6,6,6,5.039010659,5.823229153,5.173021555,5.960284868,5,5.833333333,5.739974919,8.513846662,5.981355508,6.310324668,0.871794872,5.650259343,9.981750724,9.587956452,9.6,5,8.542426794,9.346666667,8.02,7.2676,8.211422222,5.808638732,6.631545783,6.220092258,10,5.889389913,0.769230769,0.553128207,2.403916296,6.708857694,2,9.401343903,10,7.133781301,8.9,5.773926577,6.046105227,10,2.517253846,0,5.539547608,5.630296867,3.111111111,9.26051874,5.848883867,6.874686885,7.679669421,6.400861149,6.358063353,6.46,108,5.905410169,135,4
"34",2016,"COL","Colombia","Latin America & the Caribbean",4.968105638,4.874352955,3.4264592,4.422972598,0,0,9.794464599,2.5,9.739655158,9.753357518,6.357495455,10,10,10,10,10,10,5.452498485,10,10,5,8.333333333,NA,NA,10,8.211111111,8.011111111,8.740740741,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,5.666666667,3.5,10,10,10,8.452380952,10,10,10,10,10,10,10,10,10,7.021513273,79,5.097058824,7.840214037,10,7,2,4.5,6.859318215,3.268849055,2.75427103,4.801660777,4.166666667,3.333333333,2.217134643,9.091960087,3.923158248,3.169451555,0.871794872,3.819135946,9.064892039,9.334368259,8.4966,5,7.973965074,8.846666667,8.68,5.9344,7.820355556,5.007329782,3.630795969,4.319062875,9.53442623,5.544995069,1.538461538,9.624430794,5.569295801,6.810785115,8,8.648880039,10,8.882960013,8.9,3.876238663,6.427226067,10,4.819637278,1,5.837183668,2.626879215,7.333333333,9.500755629,2.943922162,8.75352992,7.320970974,6.413231872,7.044458518,6.5,105,6.760756637,87,3
"35",2016,"COD","Congo, Dem. R.","Sub-Saharan Africa",NA,NA,NA,2.603961178,4.581444641,0,9.305698023,2.5,7.747752124,9.552937264,5.821277482,10,10,5,5,5,8.333333333,6.245351819,0,5,0,1.666666667,NA,NA,NA,7.902222222,9.116666667,8.509444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.729935408,10,4.333333333,3.75,NA,NA,NA,6.703317185,NA,0,0,0,10,10,10,5,5,4.947256786,152,7.676470588,8.850408719,8,5,3,4,7.131719827,2.318284512,3.119046489,3.964802822,2.5,1.666666667,0.970058556,5.633134241,3.939285675,5.738034248,0.585365854,2.629004551,8.783998578,9.23882598,6.36,5,7.345706139,7.786666667,7.82,7.6456,7.750755556,4.034473102,0,2.017236551,10,5.711344082,0.769230769,0.331876924,2.270817259,5.509702341,0,10,9,6.333333333,1.666666667,5.230362415,6.93803231,8,10,3,5.805843565,3.40986371,0,9.443655123,2.753497163,8.914499536,6.121573042,5.107181429,5.748786109,5.67,148,5.308628393,151,4
"36",2016,"COG","Congo, Rep. Of","Sub-Saharan Africa",NA,NA,NA,3.512352174,6.271019436,0,10,5,7.984062781,10,6.596812556,10,10,10,5,7.5,9.166666667,7.344832886,10,5,5,6.666666667,NA,NA,10,9.533333333,8.516666667,9.35,10,2.5,NA,NA,10,NA,NA,10,NA,NA,10,8.5,10,10,1.666666667,2,10,7.5,7.5,6.952380952,NA,10,5,7.5,10,10,10,10,9.166666667,6.777867694,90,5.435294118,9.898215245,4,5,3,4,5.833377341,NA,3.7,NA,5,3.333333333,3.011738204,3.960541938,NA,NA,0.707317073,3.244860837,7.762544875,5.373309836,9.28,0,5.603963678,9.346666667,7.62,7.0012,7.989288889,NA,0,0,10,NA,1.538461538,1.548758978,1.543610258,4.883224787,0,8.17199452,10,6.057331507,1.1,NA,NA,4,7.530693769,10,5.657673442,NA,0.666666667,7.605485304,NA,8.230029703,3.251985466,4.938541785,5.551182245,5.02,157,5.898933847,136,4
"37",2016,"CRI","Costa Rica","Latin America & the Caribbean",8.053552741,6.26707064,5.560008947,6.626877443,5.238007358,10,10,10,10,10,10,10,10,10,10,10,10,8.412669119,10,10,10,10,NA,NA,10,9.444444444,4.811111111,8.085185185,10,10,NA,NA,10,NA,NA,7.5,NA,NA,10,9.5,10,10,8.666666667,8.5,10,10,10,9.595238095,0,5,10,7.5,10,10,10,10,6.875,8.165428969,40,5.435294118,8.50132522,10,9,4,6.5,7.609154834,7.255743345,4.389432271,6.302503745,10,5,3.523501568,8.674490181,6.097735563,5.408519108,0.871794872,5.891154675,9.509110914,9.610662095,9.99918,10,9.779738252,8.613333333,8.88,6.3936,7.962311111,4.71210281,7.468645893,6.090374352,10,6.89982454,7.692307692,9.29255387,7.961562034,8.003561874,5,6.394263472,9,6.798087824,2.233333333,4.79845802,6.180151303,8,5.658362671,10,6.145050888,2.581323385,4.888888889,9.190340074,4.743579229,8.713998443,8.307391703,6.40425362,6.449130777,7.55,33,7.857714484,37,1
"38",2016,"CIV","Cote d'Ivoire","Sub-Saharan Africa",2.988533726,5.187529626,3.925204449,4.033755934,5.347790283,5,10,5,9.690523363,9.721471026,7.882398878,6.4,7.5,5,5,5,6.3,6.510063053,0,10,10,6.666666667,NA,NA,10,9.444444444,8.888888889,9.444444444,10,7.5,NA,NA,10,NA,NA,10,NA,NA,10,9.5,10,10,5.333333333,5.25,10,10,10,8.654761905,NA,10,10,10,10,10,10,10,10,7.062542048,75,7.335294118,9.958248538,4,3,1,2,5.823385664,4.291210609,4.837725315,5.402195014,3.333333333,4.166666667,3.974267539,7.000559719,5.083333651,4.630969013,0.923076923,4.564130434,9.093015936,9.757351142,9.8548,0,7.17629177,2.74,7.56,7.0232,5.7744,4.025348083,1.834319527,2.929833805,10,6.446567236,0.769230769,2.433764109,3.216520705,5.480188627,8,8.08,10,8.693333333,5.566666667,4.701318857,6.748578034,8,7.5681075,3,5.93077851,5.074171072,3.333333333,9.593380797,3.98021303,8.267363444,6.973481854,6.203657255,6.942589699,6,132,6.531271024,100,3
"39",2016,"HRV","Croatia","Eastern Europe",6.312658075,5.732319144,5.056636383,5.700537868,9.582146209,10,10,10,10,10,10,10,10,10,10,10,10,9.860715403,10,10,10,10,NA,NA,7.5,9.104444444,7.55,8.051481481,10,10,NA,NA,7.5,NA,NA,7.5,NA,NA,10,9,10,10,7,5.75,10,10,7.5,8.607142857,10,10,10,10,10,10,10,10,10,8.456175752,35,4.438235294,4.297314868,8,4,0,2,4.68388754,3.154351313,1.765374938,4.383976857,8.333333333,7.5,4.642387391,7.513402326,6.074648698,7.244429588,0.948717949,5.479351478,7.120634665,9.644659951,9.78,10,9.136323654,9.906666667,8.96,6.8384,8.568355556,6.649037997,9.963313765,8.306175881,10,5.385522048,4.615384615,7.633169251,5.878025305,8.188139185,10,8.228553858,10,9.409517953,5.566666667,2.604372502,6.55614376,6,7.505751282,10,6.372155702,1.466277242,5.555555556,9.659270894,3.267637531,8.847433193,7.690878748,6.081175527,7.287616394,6.96,75,7.708087876,44,2
"40",2016,"CYP","Cyprus","Eastern Europe",NA,NA,NA,6.327701936,9.555652932,10,10,7.5,10,10,9.5,10,10,10,10,10,10,9.685217644,10,10,10,10,NA,NA,7.5,8.611111111,5.366666667,7.159259259,10,10,NA,NA,7.5,NA,NA,7.5,NA,NA,7.5,8.5,10,10,8.666666667,7.5,10,10,10,9.452380952,10,10,10,10,10,10,10,10,10,8.514393916,34,6.520588235,6.235337445,10,7,6,6.5,7.31398142,6.091953118,4.238452713,5.868837038,8.333333333,8.333333333,4.003515462,6.411309995,6.150461038,6.891518433,0.897435897,5.937152237,8.736025105,9.508918848,9.7142,10,9.489785988,9,8.96,6.8384,8.266133333,6.430490017,9.310653997,7.870572007,10,6.319682995,6.923076923,7.743794892,6.99551827,8.283055903,10,8.725348395,10,9.575116132,5.566666667,4.587072133,6.119330723,10,10,1,6.212178254,4.770913522,8.444444444,9.677645434,4.668132146,4.998009226,8.576415539,6.855926718,7.547740368,7.71,18,8.112196958,30,1
"41",2016,"CZE","Czech Rep.","Eastern Europe",8.71149208,7.237187748,7.411396829,7.786692219,9.754941159,10,10,10,10,9.981071956,9.996214391,10,10,10,10,10,10,9.91705185,10,10,10,10,NA,NA,7.5,8.482222222,7.311111111,7.764444444,10,7.5,NA,NA,10,NA,NA,10,NA,NA,10,9.5,10,10,8.666666667,8,10,10,10,9.523809524,7,10,10,10,10,10,10,10,9.25,9.029761414,16,3.226470588,3.353893802,10,9,4,6.5,5.770091097,5.827378432,3.046967784,6.05143547,10,8.333333333,3.806148738,8.155976401,6.261775493,7.528491815,0.923076923,6.304648234,7.90190933,9.772818798,9.87214,10,9.386717032,9,8.96,6.8384,8.266133333,6.869940758,9.963313765,8.416627262,10,7.945795457,3.076923077,7.743794892,6.255504475,8.234566268,10,9.30651312,10,9.768837707,8.9,3.844176532,8.217654228,10,7.755176154,10,8.119501152,2.723618348,7.333333333,9.701346747,4.404639404,6.89007274,7.220087036,6.378849601,8.08906282,7.56,30,8.294880707,21,1
"42",2016,"DNK","Denmark","Western Europe",9.273487606,8.619285893,8.168528987,8.687100828,9.607727447,10,10,10,9.941806433,9.89525158,9.967411603,10,10,10,10,10,10,9.858379683,10,10,10,10,NA,NA,10,7.74,5.366666667,7.702222222,10,10,NA,NA,10,NA,NA,7.5,NA,NA,10,9.5,10,10,9.333333333,8.5,10,10,10,9.69047619,10,10,10,10,10,10,10,10,10,9.325639969,4,1.505882353,4.53071545,8,3,2,2.5,4.134149451,8.569609323,5.976064206,8.181675275,10,10,5.393731649,9.727176308,7.924672763,6.92485094,1,8.077531163,9.847807722,9.656597207,9.95,10,9.863601232,9,8.96,6.8384,8.266133333,6.451179982,9.963313765,8.207246873,10,7.451079687,6.923076923,7.743794892,7.372650501,8.461507677,10,9.308721526,10,9.769573842,10,7.04725504,5.853713353,8,10,3,7.316828066,4.15986379,7.111111111,9.841581517,7.723445892,9.873388041,8.542787559,7.875362985,8.320588298,7.77,16,8.547819985,6,1
"43",2016,"DOM","Dominican Rep.","Latin America & the Caribbean",5.242038862,4.544210882,3.27003017,4.352093305,3.927318039,10,10,7.5,10,10,9.5,10,10,10,10,10,10,7.809106013,5,5,10,6.666666667,NA,NA,10,10,5.461111111,8.487037037,7.5,7.5,NA,NA,7.5,NA,NA,5,NA,NA,10,7.5,10,10,7.333333333,4.75,10,10,10,8.869047619,0,10,10,10,10,10,10,10,7.5,6.942574962,81,7.747058824,9.585596595,6,9,7,8,7.833163855,2.225284577,2.809914747,4.820466438,5,4.166666667,3.533008807,8.031916106,2.43088444,3.252709707,1,4.03009461,8.961171242,9.260430077,9.6772,10,9.47470033,8.746666667,8.54,6.4376,7.908088889,5.290618738,8.868643095,7.079630917,10,6.535142263,3.846153846,10,6.79376537,7.945371294,5,10,10,8.333333333,5.566666667,3.479834398,6.256626447,8,2.778888327,10,6.013669306,2.805398703,4.444444444,9.208271376,2.221746187,7.913157899,6.44664351,5.506610353,6.617870998,7.18,62,7.061287481,69,2
"44",2016,"ECU","Ecuador","Latin America & the Caribbean",4.368084457,4.596151896,3.812076235,4.258770863,7.658493327,10,10,7.5,9.979656274,9.914556351,9.478842525,10,10,10,10,10,10,9.045778617,10,10,10,10,NA,NA,5,9.333333333,9.077777778,7.803703704,7.5,10,NA,NA,5,NA,NA,2.5,NA,NA,7.5,6.5,10,10,2.333333333,3.25,10,10,10,7.94047619,10,10,10,10,10,10,10,10,10,7.550555359,59,6.076470588,9.591280654,2,6,4,5,5.666937811,1.163915197,2.144682507,3.805727562,2.5,4.166666667,4.870378551,8.591535377,4.841975768,4.552739462,0.871794872,3.809895071,9.360712359,9.002463704,9.656,5,8.254794016,6.533333333,7.54,4.8832,6.318844444,3.115692933,5.242622205,4.179157569,10,3.424505592,3.076923077,10,5.500476223,6.499619559,8,7.706354401,10,8.5687848,4.433333333,2.194712162,6.368823847,6,0.646567308,10,4.940572775,2.09388415,3.555555556,8.217150404,2.609911819,8.763121833,2.534588572,4.629035389,6.046130988,6.06,127,6.80527768,83,3
"45",2016,"EGY","Egypt","Middle East & North Africa",2.9483254,3.76325715,4.166859963,3.626147505,8.994684823,0,9.066416922,2.5,7.888987518,8.691590283,5.629398945,0.9,7.5,0,0,0,2.8,5.808027923,5,0,0,1.666666667,NA,NA,2.5,5.877777778,2.822222222,3.733333333,5,2.5,NA,NA,2.5,NA,NA,2.5,NA,NA,5,3.5,10,7.387360789,1.333333333,1.5,7.5,10,7.5,6.46009916,NA,0,0,0,0,0,0,0,0,3.894553773,158,8.197058824,7.070287241,2,9,5,7,6.066836516,6.872851848,4.090909163,4.882154862,1.666666667,5,3.408055189,8.220974827,6.329966387,5.673400562,0.538461538,3.944015342,6.342617213,9.018847101,7.2372,10,8.149666078,8.28,6.42,0,4.9,5.340135892,2.022506349,3.68132112,9.182630907,4.302721023,4.615384615,5.199405142,4.705836927,5.617447238,2,0,10,4,10,4.562289715,5.909090837,8,0.646567308,0,4.85299131,3.69047602,2,9.458027241,4.757292629,8.110556357,5.605944025,5.603716045,4.818902452,5.72,147,4.807276886,156,4
"46",2016,"SLV","El Salvador","Latin America & the Caribbean",5.106082247,4.977861238,2.981356483,4.355099989,0,10,10,7.5,10,10,9.5,10,10,10,10,10,10,6.5,10,10,10,10,NA,NA,10,9.444444444,7.822222222,9.088888889,7.5,7.5,NA,NA,7.5,NA,NA,7.5,NA,NA,10,8,0,10,6.666666667,5.5,10,10,10,7.452380952,0,10,10,10,10,10,10,10,7.5,6.917901981,83,8.244117647,9.472089148,8,8,8,8,8.429051699,3.724076748,2.567251921,4.165202777,4.166666667,2.5,3.833383955,8.165020936,2.286652327,0.778195858,1,3.576272354,9.52433648,9.829957916,9.87922,10,9.808378599,9.266666667,8.8,6.616,8.227555556,4.713803927,8.421307838,6.567555882,10,5.285210609,4.615384615,7.854420533,5.918338586,7.678362506,8,7.183406067,10,8.394468689,4.433333333,3.574031592,7.072527408,6,2.599481826,3,4.44656236,2.68699646,4.222222222,9.028646096,2.507218103,8.912133811,7.982321236,5.889922988,6.243651346,7.15,67,7.033950991,70,2
"47",2016,"EST","Estonia","Eastern Europe",8.766075886,7.847470597,6.789710192,7.801085558,8.722745246,10,10,10,10,10,10,10,10,10,10,10,10,9.574248415,10,10,10,10,NA,NA,7.5,9.111111111,8.377777778,8.32962963,10,7.5,NA,NA,10,NA,NA,10,NA,NA,10,9.5,10,10,8.333333333,9,10,10,10,9.619047619,7,10,10,10,10,10,10,10,9.25,9.013701218,17,3.473529412,6.061366019,7,10,4,7,5.883723858,7.83907493,5.534038941,7.342769305,8.333333333,6.666666667,5.704890202,9.504907725,8.341100217,7.707635562,1,7.441601876,7.825200968,9.511280261,9.97018,10,9.326665307,9,8.96,6.8384,8.266133333,7.06014951,9.919527094,8.489838302,10,7.815367778,5.384615385,7.743794892,6.981259352,8.434307747,10,10,10,10,6.666666667,6.022956372,8.641165892,4,9.251725385,3,6.263752386,5.129202207,9.555555556,9.822880806,6.853504897,9.239308455,9.439533677,8.339997599,8.201249995,7.86,13,8.436850609,14,1
