rownames,model_yr,mfr_name,division,carline,mfr_code,model_type_index,engine_displacement,no_cylinders,transmission_speed,city_mpg,hwy_mpg,comb_mpg,guzzler,air_aspir_method,air_aspir_method_desc,transmission,transmission_desc,no_gears,trans_lockup,trans_creeper_gear,drive_sys,drive_desc,fuel_usage,fuel_usage_desc,class,car_truck,release_date,fuel_cell
102,2012,Mitsubishi Motors NA,Mitsubishi Motors North America,ECLIPSE SPYDER,DSX,324,3.8,6,Auto(S5),16,24,19,N,,Naturally Aspirated,SA,Semi-Automatic,5,Y,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-01-24,N
103,2012,Porsche,Porsche,911 C4 GTS,PRX,67,3.8,6,Auto(A7),18,26,21,N,,Naturally Aspirated,A,Automatic,7,Y,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-06-10,
104,2012,Porsche,Porsche,911 C4 GTS,PRX,66,3.8,6,Manual(M6),18,25,21,N,,Naturally Aspirated,M,Manual,6,N,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-06-10,
105,2012,Porsche,Porsche,911 C4 GTS Cabriolet,PRX,69,3.8,6,Auto(A7),18,27,21,N,,Naturally Aspirated,A,Automatic,7,Y,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-06-10,
106,2012,Porsche,Porsche,911 C4 GTS Cabriolet,PRX,68,3.8,6,Manual(M6),17,25,20,N,,Naturally Aspirated,M,Manual,6,N,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-06-10,
107,2012,Porsche,Porsche,911 Carrera,PRX,11,3.6,6,Auto(A7),19,27,22,N,,Naturally Aspirated,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
108,2012,Porsche,Porsche,911 Carrera,PRX,10,3.6,6,Manual(M6),18,25,21,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
109,2012,Porsche,Porsche,911 Carrera 4,PRX,19,3.6,6,Auto(A7),18,26,21,N,,Naturally Aspirated,A,Automatic,7,Y,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
110,2012,Porsche,Porsche,911 Carrera 4,PRX,18,3.6,6,Manual(M6),18,24,21,N,,Naturally Aspirated,M,Manual,6,N,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
111,2012,Porsche,Porsche,911 Carrera 4 Cabriolet,PRX,21,3.6,6,Auto(A7),18,26,21,N,,Naturally Aspirated,A,Automatic,7,Y,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
112,2012,Porsche,Porsche,911 Carrera 4 Cabriolet,PRX,20,3.6,6,Manual(M6),18,25,21,N,,Naturally Aspirated,M,Manual,6,N,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
113,2012,Porsche,Porsche,911 Carrera 4 Targa,PRX,27,3.6,6,Auto(A7),18,26,21,N,,Naturally Aspirated,A,Automatic,7,Y,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
114,2012,Porsche,Porsche,911 Carrera 4 Targa,PRX,26,3.6,6,Manual(M6),18,25,21,N,,Naturally Aspirated,M,Manual,6,N,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
115,2012,Porsche,Porsche,911 Carrera 4S,PRX,23,3.8,6,Auto(A7),18,26,21,N,,Naturally Aspirated,A,Automatic,7,Y,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
116,2012,Porsche,Porsche,911 Carrera 4S,PRX,22,3.8,6,Manual(M6),18,25,21,N,,Naturally Aspirated,M,Manual,6,N,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
117,2012,Porsche,Porsche,911 Carrera 4S Cabriolet,PRX,25,3.8,6,Auto(A7),18,27,21,N,,Naturally Aspirated,A,Automatic,7,Y,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
118,2012,Porsche,Porsche,911 Carrera 4S Cabriolet,PRX,24,3.8,6,Manual(M6),17,25,20,N,,Naturally Aspirated,M,Manual,6,N,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
119,2012,Porsche,Porsche,911 Carrera 4S Targa,PRX,29,3.8,6,Auto(A7),18,27,21,N,,Naturally Aspirated,A,Automatic,7,Y,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
120,2012,Porsche,Porsche,911 Carrera 4S Targa,PRX,28,3.8,6,Manual(M6),17,25,20,N,,Naturally Aspirated,M,Manual,6,N,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
121,2012,Porsche,Porsche,911 Carrera Cabriolet,PRX,13,3.6,6,Auto(A7),19,27,21,N,,Naturally Aspirated,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
122,2012,Porsche,Porsche,911 Carrera Cabriolet,PRX,12,3.6,6,Manual(M6),18,26,21,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
123,2012,Porsche,Porsche,911 Carrera S,PRX,15,3.8,6,Auto(A7),19,26,22,N,,Naturally Aspirated,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
124,2012,Porsche,Porsche,911 Carrera S,PRX,14,3.8,6,Manual(M6),18,25,21,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
125,2012,Porsche,Porsche,911 Carrera S Cabriolet,PRX,17,3.8,6,Auto(A7),19,27,21,N,,Naturally Aspirated,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
126,2012,Porsche,Porsche,911 Carrera S Cabriolet,PRX,16,3.8,6,Manual(M6),18,26,21,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
127,2012,Porsche,Porsche,911 GTS,PRX,62,3.8,6,Auto(A7),19,26,22,N,,Naturally Aspirated,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
128,2012,Porsche,Porsche,911 GTS,PRX,61,3.8,6,Manual(M6),18,25,21,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
129,2012,Porsche,Porsche,911 GTS Cabriolet,PRX,64,3.8,6,Auto(A7),19,27,21,N,,Naturally Aspirated,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
130,2012,Porsche,Porsche,911 GTS Cabriolet,PRX,63,3.8,6,Manual(M6),18,26,21,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
131,2012,Porsche,Porsche,911 Turbo Cabriolet,PRX,51,3.8,6,Auto(A7),16,24,19,N,TC,Turbocharged,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
132,2012,Porsche,Porsche,911 Turbo Cabriolet,PRX,55,3.8,6,Manual(M6),16,24,19,N,TC,Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
133,2012,Porsche,Porsche,911 Turbo Coupe,PRX,50,3.8,6,Auto(A7),17,25,19,N,TC,Turbocharged,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
134,2012,Porsche,Porsche,911 Turbo Coupe,PRX,54,3.8,6,Manual(M6),16,24,19,N,TC,Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
135,2012,Porsche,Porsche,911 Turbo S Cabriolet,PRX,53,3.8,6,Auto(A7),16,24,19,N,TC,Turbocharged,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
136,2012,Porsche,Porsche,911 Turbo S Coupe,PRX,52,3.8,6,Auto(A7),17,25,19,N,TC,Turbocharged,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2011-03-01,
137,2012,Porsche,Porsche,New 911 Carrera,PRX,102,3.4,6,Auto(S7),20,28,23,N,,Naturally Aspirated,SA,Semi-Automatic,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2012-02-01,
138,2012,Porsche,Porsche,New 911 Carrera,PRX,101,3.4,6,Manual(M7),19,27,22,N,,Naturally Aspirated,M,Manual,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2012-02-01,
139,2012,Porsche,Porsche,New 911 Carrera Cabriolet,PRX,104,3.4,6,Auto(S7),20,28,23,N,,Naturally Aspirated,SA,Semi-Automatic,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2012-02-01,
140,2012,Porsche,Porsche,New 911 Carrera Cabriolet,PRX,103,3.4,6,Manual(M7),19,27,22,N,,Naturally Aspirated,M,Manual,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2012-02-01,
141,2012,Porsche,Porsche,New 911 Carrera S,PRX,106,3.8,6,Auto(S7),20,27,22,N,,Naturally Aspirated,SA,Semi-Automatic,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2012-02-01,
142,2012,Porsche,Porsche,New 911 Carrera S,PRX,105,3.8,6,Manual(M7),19,27,22,N,,Naturally Aspirated,M,Manual,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2012-02-01,
143,2012,Porsche,Porsche,New 911 Carrera S Cabriolet,PRX,108,3.8,6,Auto(S7),19,27,22,N,,Naturally Aspirated,SA,Semi-Automatic,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2012-02-01,
144,2012,Porsche,Porsche,New 911 Carrera S Cabriolet,PRX,107,3.8,6,Manual(M7),19,27,22,N,,Naturally Aspirated,M,Manual,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Minicompact Cars,car,2012-02-01,
145,2012,Toyota,SCION,iQ,TYX,11,1.3,4,Auto(AV),36,37,37,N,,Naturally Aspirated,CVT,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Minicompact Cars,car,2011-08-20,
146,2012,aston martin,Aston Martin Lagonda Ltd,Rapide,ASX,7,5.9,12,Auto(S6),13,19,15,Y,,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-05-06,N
147,2012,Audi,Audi,A5 Cabriolet,ADX,21,2,4,Auto(AV),22,30,25,N,TC,Turbocharged,CVT,Continuously Variable,1,N,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-04-18,
148,2012,Audi,Audi,A5 Cabriolet quattro,ADX,32,2,4,Auto(S8),21,29,24,N,TC,Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-05-04,
149,2012,Audi,Audi,A5 QUATTRO,ADX,30,2,4,Auto(S8),21,29,24,N,TC,Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-05-04,
150,2012,Audi,Audi,A5 QUATTRO,ADX,34,2,4,Manual(M6),21,31,25,N,TC,Turbocharged,M,Manual,6,N,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-05-04,
151,2012,Audi,Audi,S5,ADX,57,4.2,8,Auto(S6),16,24,19,N,,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-05-13,N
152,2012,Audi,Audi,S5,ADX,56,4.2,8,Manual(M6),14,22,17,Y,,Naturally Aspirated,M,Manual,6,N,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-05-13,N
153,2012,Audi,Audi,S5 Cabriolet,ADX,38,3,6,Auto(S7),17,26,20,N,SC,Supercharged,SA,Semi-Automatic,7,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-05-05,
154,2012,Audi,Audi,TT COUPE QUATTRO,ADX,70,2,4,Auto(S6),23,31,26,N,TC,Turbocharged,SA,Semi-Automatic,6,N,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-06-07,N
155,2012,Audi,Audi,TTRS COUPE,ADX,80,2.5,5,Manual(M6),18,25,20,N,TC,Turbocharged,M,Manual,6,N,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-06-13,N
156,2012,Bentley,Bentley Motors Ltd.,Continental GTC,BEX,88,6,12,Auto(S6),11,19,14,Y,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-10-10,N
157,2012,Bentley,Bentley Motors Ltd.,Continental Supersports Convt,BEX,13,6,12,Auto(S6),12,19,14,Y,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-02-15,N
158,2012,BMW,BMW,128Ci Convertible,BMX,130,3,6,Auto(S6),18,27,21,N,,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-09,N
159,2012,BMW,BMW,128Ci Convertible,BMX,131,3,6,Manual(M6),18,28,22,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-08-29,N
160,2012,BMW,BMW,128i,BMX,128,3,6,Auto(S6),18,28,21,N,,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-08-29,N
161,2012,BMW,BMW,128i,BMX,129,3,6,Manual(M6),18,28,22,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-08-29,N
162,2012,BMW,BMW,135i,BMX,135,3,6,Auto(S7),18,25,21,N,TC,Turbocharged,SA,Semi-Automatic,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-08-29,
163,2012,BMW,BMW,135i,BMX,136,3,6,Manual(M6),20,28,23,N,TC,Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-08-29,
164,2012,BMW,BMW,135i Convertible,BMX,137,3,6,Auto(S7),18,25,20,N,TC,Turbocharged,SA,Semi-Automatic,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-08-29,
165,2012,BMW,BMW,135i Convertible,BMX,138,3,6,Manual(M6),19,28,22,N,TC,Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-08-29,
166,2012,BMW,BMW,328Ci Convertible,BMX,312,3,6,Auto(S6),18,27,21,N,,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-09,N
167,2012,BMW,BMW,328Ci Convertible,BMX,313,3,6,Manual(M6),17,26,20,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-09,N
168,2012,BMW,BMW,328i Coupe,BMX,302,3,6,Auto(S6),18,28,21,N,,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-09,N
169,2012,BMW,BMW,328i Coupe,BMX,303,3,6,Manual(M6),18,28,22,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-09,N
170,2012,BMW,BMW,328i Coupe xDrive,BMX,306,3,6,Auto(S6),17,25,20,N,,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-09,N
171,2012,BMW,BMW,328i Coupe xDrive,BMX,307,3,6,Manual(M6),17,25,20,N,,Naturally Aspirated,M,Manual,6,N,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-09,N
172,2012,BMW,BMW,335Ci Convertible,BMX,347,3,6,Auto(S6),18,28,22,N,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-23,
173,2012,BMW,BMW,335Ci Convertible,BMX,348,3,6,Manual(M6),19,28,22,N,TC,Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-23,
174,2012,BMW,BMW,335i Coupe,BMX,337,3,6,Auto(S6),18,28,22,N,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-23,
175,2012,BMW,BMW,335i Coupe,BMX,338,3,6,Manual(M6),19,28,22,N,TC,Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-23,
176,2012,BMW,BMW,335i Coupe xDrive,BMX,341,3,6,Auto(S6),18,27,21,N,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-24,
177,2012,BMW,BMW,335i Coupe xDrive,BMX,342,3,6,Manual(M6),19,27,22,N,TC,Turbocharged,M,Manual,6,N,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-24,
178,2012,BMW,BMW,335is Convertible,BMX,345,3,6,Auto(S7),17,24,19,N,TC,Turbocharged,SA,Semi-Automatic,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-24,
179,2012,BMW,BMW,335is Convertible,BMX,346,3,6,Manual(M6),18,26,21,N,TC,Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-24,
180,2012,BMW,BMW,335is Coupe,BMX,343,3,6,Auto(S7),17,24,19,N,TC,Turbocharged,SA,Semi-Automatic,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-24,
181,2012,BMW,BMW,335is Coupe,BMX,344,3,6,Manual(M6),18,26,21,N,TC,Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-09-24,
182,2012,BMW,BMW,M3 Convertible,BMX,365,4,8,Auto(S7),14,20,16,Y,,Naturally Aspirated,SA,Semi-Automatic,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-08-29,
183,2012,BMW,BMW,M3 Convertible,BMX,364,4,8,Manual(M6),13,20,16,Y,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-08-29,
184,2012,BMW,BMW,M3 Coupe,BMX,363,4,8,Auto(S7),14,20,16,Y,,Naturally Aspirated,SA,Semi-Automatic,7,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-08-29,
185,2012,BMW,BMW,M3 Coupe,BMX,362,4,8,Manual(M6),14,20,16,Y,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-08-29,
186,2012,General Motors,Chevrolet,SONIC 5,GMX,101,1.4,4,Manual(M6),29,40,33,N,TC,Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-09-12,
187,2012,General Motors,Chevrolet,SONIC 5,GMX,35,1.8,4,Auto(S6),25,35,28,N,,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-07-11,
188,2012,General Motors,Chevrolet,SONIC 5,GMX,36,1.8,4,Manual(M5),26,35,29,N,,Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-08-11,
189,2012,Coda,CODA Automotive Inc,CODA,CDA,1,0,,Auto(A1),77,68,73,N,,,A,Automatic,1,Y,N,F,"2-Wheel Drive, Front",EL,Electricity,Subcompact Cars,car,2012-02-27,N
190,2012,Ford Motor Company,Ford Division,Fiesta FWD,FMX,1,1.6,4,Auto(AM6),29,39,33,N,,Naturally Aspirated,AM,Automated Manual,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-07-18,
191,2012,Ford Motor Company,Ford Division,Fiesta FWD,FMX,2,1.6,4,Manual(M5),29,38,33,N,,Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-07-18,
192,2012,Ford Motor Company,Ford Division,Fiesta SFE FWD,FMX,189,1.6,4,Auto(AM6),29,40,33,N,,Naturally Aspirated,AM,Automated Manual,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-07-18,
193,2012,Ford Motor Company,Ford Division,MUSTANG,FMX,27,3.7,6,Auto(A6),19,31,23,N,,Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-01-18,
194,2012,Ford Motor Company,Ford Division,MUSTANG,FMX,28,3.7,6,Manual(M6),19,29,22,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-01-18,
195,2012,Ford Motor Company,Ford Division,MUSTANG,FMX,25,5,8,Auto(A6),18,25,20,N,,Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-10-18,
196,2012,Ford Motor Company,Ford Division,MUSTANG,FMX,26,5,8,Manual(M6),17,26,20,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-01-18,
197,2012,Ford Motor Company,Ford Division,MUSTANG,FMX,24,5.4,8,Manual(M6),15,23,17,N,SC,Supercharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-01-18,
198,2012,Ford Motor Company,Ford Division,MUSTANG CONVERTIBLE,FMX,29,3.7,6,Auto(A6),19,30,23,N,,Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-01-18,
199,2012,Hyundai,HYUNDAI MOTOR COMPANY,GENESIS COUPE,HYX,18,2,4,Auto(A5),20,30,23,N,TC,Turbocharged,A,Automatic,5,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-06-24,
200,2012,Hyundai,HYUNDAI MOTOR COMPANY,GENESIS COUPE,HYX,19,2,4,Manual(M6),21,30,24,N,TC,Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Subcompact Cars,car,2011-06-24,
201,2012,Hyundai,HYUNDAI MOTOR COMPANY,GENESIS COUPE,HYX,20,3.8,6,Auto(A6),17,27,20,N,,Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-06-24,
202,2012,Hyundai,HYUNDAI MOTOR COMPANY,GENESIS COUPE,HYX,21,3.8,6,Manual(M6),17,26,20,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Subcompact Cars,car,2011-06-24,
203,2012,Nissan,INFINITI,G37 CONVERTIBLE,NSX,54,3.7,6,Auto(S7),17,25,20,N,,Naturally Aspirated,SA,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Subcompact Cars,car,2011-09-15,
204,2012,Nissan,INFINITI,G37 CONVERTIBLE,NSX,55,3.7,6,Manual(M6),16,24,19,N,,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Subcompact Cars,car,2011-09-15,
