"","e401k","inc","marr","male","age","fsize","nettfa","p401k","pira","incsq","agesq"
"333",0,38.3190002441406,1,0,31,3,0.0900000035762787,0,0,1468.34582519531,961
"334",0,20.7299995422363,1,0,28,4,1.89999997615814,0,0,429.732879638672,784
"335",0,28.2479991912842,0,1,31,1,15.1499996185303,0,0,797.949462890625,961
"336",0,31.0979995727539,0,0,55,1,20.298999786377,0,0,967.085571289062,3025
"337",1,24.996000289917,0,1,44,1,1.39999997615814,0,0,624.800048828125,1936
"338",0,22.3379993438721,0,1,26,1,0.892000019550323,0,0,498.986206054688,676
"339",0,86.7900009155273,1,1,27,4,1.39999997615814,0,0,7532.50439453125,729
"340",0,14.6549997329712,0,0,27,3,0,0,0,214.769012451172,729
"341",1,16.2240009307861,0,0,42,6,-1.5,0,0,263.218200683594,1764
"342",0,25.1849994659424,0,0,59,1,237.949996948242,0,1,634.2841796875,3481
"343",0,24,0,1,40,1,0,0,0,576,1600
"344",0,48.0270004272461,0,1,39,1,1.89999997615814,0,1,2306.5927734375,1521
"345",0,17.3999996185303,0,0,35,1,-10.1000003814697,0,0,302.759979248047,1225
"346",0,18.75,1,0,35,7,0,0,0,351.5625,1225
"347",1,30.576000213623,0,0,31,1,13.5,1,0,934.891784667969,961
"348",1,91.7760009765625,1,1,42,5,12,1,0,8422.833984375,1764
"349",0,17.8500003814697,0,1,25,1,0,0,0,318.622528076172,625
"350",1,29.3099994659424,0,0,54,1,4.80000019073486,0,0,859.076049804688,2916
"351",1,66.8519973754883,1,0,42,3,10.9010000228882,1,0,4469.189453125,1764
"352",1,23.0699996948242,0,0,30,1,2.16000008583069,1,0,532.224914550781,900
"353",1,66.1500015258789,1,1,28,4,-1.28999996185303,1,0,4375.82275390625,784
"354",1,81.7109985351562,1,0,54,5,249.600006103516,1,1,6676.6875,2916
"355",0,31.5869998931885,1,0,54,2,22.9979991912842,0,0,997.738586425781,2916
"356",1,64.8779983520508,0,1,33,1,27.3430004119873,1,0,4209.15478515625,1089
"357",0,36.060001373291,0,0,28,1,-5,0,0,1300.32373046875,784
"358",0,33.5999984741211,1,0,39,2,-9,0,0,1128.95983886719,1521
"359",0,60.0299987792969,1,0,39,5,-3.29999995231628,0,0,3603.60083007812,1521
"360",0,60.2249984741211,0,1,37,1,-15.8000001907349,0,0,3627.05053710938,1369
"361",1,65.6999969482422,1,0,43,5,53.9480018615723,1,0,4316.48974609375,1849
"362",1,32.4900016784668,0,0,61,3,20.6000003814697,1,0,1055.60021972656,3721
"363",0,109.608001708984,1,1,33,4,-9,0,0,12013.9140625,1089
"364",1,97.8870010375977,1,0,44,4,60.1959991455078,1,1,9581.865234375,1936
"365",1,50.2680015563965,0,1,41,1,20.1000003814697,1,0,2526.8720703125,1681
"366",0,55.5,1,0,63,2,55,0,1,3080.25,3969
"367",1,50.484001159668,1,0,36,4,8.60000038146973,0,0,2548.63427734375,1296
"368",0,70.9049987792969,1,0,41,6,1,0,0,5027.51904296875,1681
"369",0,16.1399993896484,0,1,35,1,12.9989995956421,0,0,260.499572753906,1225
"370",0,17.9669990539551,0,0,30,4,-2,0,0,322.813049316406,900
"371",1,24.4799995422363,1,0,44,3,3.40000009536743,1,0,599.270385742188,1936
"372",0,25.0049991607666,1,0,60,3,-1.8289999961853,0,0,625.25,3600
"373",0,31.4699993133545,1,0,31,2,-0.75,0,1,990.36083984375,961
"374",0,26.6100006103516,0,0,25,1,-5.80000019073486,0,0,708.092102050781,625
"375",0,22.0109996795654,1,0,31,7,-1.89999997615814,0,0,484.484100341797,961
"376",0,42.4589996337891,1,0,37,5,48.5989990234375,0,0,1802.7666015625,1369
"377",0,27,1,0,48,5,47.5,0,0,729,2304
"378",0,101.948997497559,1,0,53,3,32.5,0,1,10393.59765625,2809
"379",0,22.7399997711182,1,1,55,7,15.9989995956421,0,0,517.107604980469,3025
"380",0,20.5799999237061,1,0,63,2,2.99900007247925,0,0,423.536407470703,3969
"381",1,96.8639984130859,1,0,42,3,-9.38000011444092,1,0,9382.6337890625,1764
"382",0,47.4029998779297,0,0,46,3,-0.300999999046326,0,0,2247.04443359375,2116
"383",0,11.0939998626709,1,0,51,3,-0.300000011920929,0,0,123.076835632324,2601
"384",1,51.0509986877441,1,0,55,2,62,1,0,2606.20434570312,3025
"385",1,34.7430000305176,1,0,56,4,36.5,1,1,1207.07604980469,3136
"386",0,54.6209983825684,0,0,37,4,5.30000019073486,0,1,2983.45336914062,1369
"387",0,47.3849983215332,1,0,36,6,-0.899999976158142,0,0,2245.33813476562,1296
"388",0,46.7459983825684,1,0,51,3,0.898999989032745,0,0,2185.1884765625,2601
"389",0,103.455001831055,0,1,44,1,68.2480010986328,0,0,10702.9375,1936
"390",1,24.2099990844727,1,0,44,6,5.59000015258789,1,0,586.124084472656,1936
"391",0,34.8899993896484,1,0,44,5,-1.18400001525879,0,0,1217.31201171875,1936
"392",0,63.431999206543,1,0,26,2,23.3969993591309,0,1,4023.61840820312,676
"393",0,44.2680015563965,1,0,44,3,-2,0,0,1959.65600585938,1936
"394",0,44.507999420166,1,0,27,3,-4.19899988174438,0,0,1980.96203613281,729
"395",1,26.1900005340576,1,0,50,2,63.2490005493164,0,1,685.916137695312,2500
"396",0,38.9490013122559,1,0,60,2,0.598999977111816,0,0,1517.02465820312,3600
"397",0,12.8699998855591,0,1,31,1,2.79999995231628,0,0,165.636901855469,961
"398",1,17.4839992523193,0,0,57,3,27.9990005493164,1,0,305.690216064453,3249
"399",0,36.8730010986328,1,0,29,2,-4.90000009536743,0,0,1359.6181640625,841
"400",0,17.0400009155273,1,0,27,3,-0.275000005960464,0,0,290.361633300781,729
"401",0,22.136999130249,0,0,50,1,0.159999996423721,0,0,490.046722412109,2500
"402",0,25.0200004577637,0,1,36,1,0.100000001490116,0,0,626.000427246094,1296
"403",1,39.2879981994629,0,1,27,1,6.59999990463257,0,0,1543.54675292969,729
"404",0,26.9249992370605,1,0,39,5,-2.40000009536743,0,0,724.95556640625,1521
"405",0,23.6609992980957,0,0,33,1,4.09999990463257,0,0,559.842895507812,1089
"406",0,28.7999992370605,1,0,42,4,-1.5,0,0,829.43994140625,1764
"407",1,23.6609992980957,1,0,41,4,-3.45199990272522,0,0,559.842895507812,1681
"408",0,44.7750015258789,1,0,34,4,-26.2800006866455,0,0,2004.80078125,1156
"409",0,68.0400009155273,1,1,31,5,44.75,0,1,4629.44189453125,961
"410",0,29.5259990692139,0,0,44,4,18.4489994049072,0,1,871.784606933594,1936
"411",0,32.0219993591309,1,0,35,3,0.449000000953674,0,0,1025.40844726562,1225
"412",0,52.2000007629395,1,0,32,4,15,0,0,2724.84008789062,1024
"413",0,53.0400009155273,1,0,30,4,-4,0,0,2813.24169921875,900
"414",1,43.4700012207031,1,0,41,5,-0.699999988079071,1,0,1889.64099121094,1681
"415",1,42.8400001525879,1,0,47,2,89.6640014648438,1,0,1835.265625,2209
"416",1,43.2599983215332,1,0,38,4,10.1999998092651,1,1,1871.42749023438,1444
"417",1,68.6760025024414,1,0,39,4,1.04999995231628,1,0,4716.3935546875,1521
"418",0,23.7479991912842,0,1,31,1,-1.54999995231628,0,0,563.967468261719,961
"419",0,19.6800003051758,1,0,48,4,0.0799999982118607,0,0,387.302398681641,2304
"420",0,29.6040000915527,0,0,28,3,-15.8999996185303,0,0,876.396850585938,784
"421",1,24.0599994659424,0,0,43,1,18.5,1,1,578.883544921875,1849
"422",0,15.539999961853,0,1,46,1,-2,0,0,241.491592407227,2116
"423",1,49.3800010681152,1,0,56,4,37.4000015258789,1,0,2438.38452148438,3136
"424",1,54.5970001220703,1,0,42,4,1.70000004768372,1,0,2980.83251953125,1764
"425",0,18.4680004119873,0,0,55,1,-0.5,0,0,341.067047119141,3025
"426",0,39.6809997558594,0,0,49,3,11.8990001678467,0,0,1574.58178710938,2401
"427",0,89.1179962158203,1,0,35,3,-315.700988769531,0,0,7942.01708984375,1225
"428",0,10.7969999313354,0,1,57,2,0,0,0,116.575210571289,3249
"429",0,42.023998260498,1,0,44,4,-1.20000004768372,0,0,1766.01647949219,1936
"430",0,44.4749984741211,1,0,37,2,0.749000012874603,0,0,1978.02551269531,1369
"431",0,29.3640003204346,0,0,30,1,-9.10000038146973,0,0,862.244506835938,900
"432",1,33.5400009155273,1,0,55,2,18.548999786377,1,1,1124.931640625,3025
"433",0,27.5610008239746,1,0,50,4,0.839999973773956,0,0,759.608764648438,2500
"434",1,29.4659996032715,0,1,43,2,123.638999938965,1,1,868.2451171875,1849
"435",0,139.136993408203,1,1,46,2,9,0,0,19359.103515625,2116
"436",0,20.4300003051758,0,0,49,1,0.5,0,0,417.384918212891,2401
"437",0,18.0149993896484,0,1,31,1,2,0,0,324.540191650391,961
"438",1,34.6710014343262,0,1,33,1,-11.3999996185303,1,0,1202.07836914062,1089
"439",1,65.5559997558594,1,0,34,4,9.14500045776367,1,0,4297.5888671875,1156
"440",0,20.4300003051758,0,0,30,1,0.499000012874603,0,0,417.384918212891,900
"441",1,22.5270004272461,0,0,43,1,1.14900004863739,0,0,507.465759277344,1849
"442",1,54.0750007629395,0,1,41,1,68.4489974975586,1,0,2924.10571289062,1681
"443",0,12.2430000305176,0,0,36,2,0.29899999499321,0,0,149.891052246094,1296
"444",1,10.3680000305176,1,0,40,3,4.94700002670288,1,1,107.495422363281,1600
"445",1,14.039999961853,0,0,40,2,1,1,0,197.121597290039,1600
"446",1,43.3139991760254,1,1,30,2,4.5,0,0,1876.1025390625,900
"447",0,29.6159992218018,0,0,62,2,5.07100009918213,0,1,877.107421875,3844
"448",0,26.8799991607666,1,0,62,3,99.3499984741211,0,0,722.534362792969,3844
"449",0,18.9990005493164,0,1,25,2,-3.04999995231628,0,0,360.962036132812,625
"450",0,25.5,1,0,28,4,2.40000009536743,0,0,650.25,784
"451",1,52.9620018005371,1,0,33,3,-9.80000019073486,0,0,2804.9736328125,1089
"452",1,20.568000793457,1,0,47,2,-0.0640000030398369,0,0,423.042663574219,2209
"453",0,35.4930000305176,1,0,26,4,-2.3199999332428,0,0,1259.75305175781,676
"454",1,50.1629981994629,0,0,55,3,53.5250015258789,1,0,2516.32641601562,3025
"455",1,64.1039962768555,1,0,36,5,51.2000007629395,1,0,4109.322265625,1296
"456",0,38.939998626709,1,0,61,3,36.5,0,1,1516.32348632812,3721
"457",1,35.6520004272461,0,0,44,2,-3.20000004768372,0,0,1271.06518554688,1936
"458",0,12.375,1,0,26,4,-0.600000023841858,0,0,153.140625,676
"459",0,13.7279996871948,1,0,44,5,-4.10799980163574,0,0,188.457977294922,1936
"460",0,17.2290000915527,0,0,33,2,0.374000012874603,0,0,296.838439941406,1089
"461",0,15.8879995346069,0,1,27,2,-0.150000005960464,0,0,252.428527832031,729
"462",1,119.363998413086,1,0,50,2,72.0999984741211,0,1,14247.763671875,2500
"463",1,65.8440017700195,1,0,40,3,6.59899997711182,0,1,4335.4326171875,1600
"464",0,34.6860008239746,1,0,44,5,-39.9150009155273,0,0,1203.11865234375,1936
"465",0,21.9479999542236,0,0,54,1,20.75,0,1,481.714691162109,2916
"466",0,23.6340007781982,0,0,48,2,0,0,0,558.565979003906,2304
"467",0,34.6800003051758,1,0,40,5,1.60000002384186,0,0,1202.70239257812,1600
"468",0,35.6160011291504,0,0,42,1,42.4990005493164,0,1,1268.49951171875,1764
"469",1,59.3400001525879,1,0,63,2,21.298999786377,1,1,3521.23559570312,3969
"470",0,21.6000003814697,1,0,28,4,-0.800000011920929,0,0,466.560028076172,784
"471",0,49.0019989013672,1,0,61,5,-29.0009994506836,0,0,2401.19580078125,3721
"472",1,136.389007568359,1,1,60,2,141.223007202148,1,1,18601.9609375,3600
"473",0,28.8299999237061,0,1,26,1,6.89900016784668,0,1,831.168884277344,676
"474",1,27.1049995422363,0,0,42,2,-5.51999998092651,1,0,734.681030273438,1764
"475",0,31.6979999542236,0,0,25,1,-2.97000002861023,0,0,1004.76318359375,625
"476",1,32.2439994812012,1,1,35,2,2.14000010490417,1,1,1039.67553710938,1225
"477",1,53.0999984741211,1,0,34,4,6.19999980926514,1,0,2819.60986328125,1156
"478",1,36.9389991760254,0,1,42,1,2.40000009536743,1,0,1364.48962402344,1764
"479",0,27,1,0,55,2,54.9970016479492,0,1,729,3025
"480",1,34.3289985656738,0,0,36,1,-0.0299999993294477,0,0,1178.48010253906,1296
"481",1,71.8440017700195,1,0,43,4,50.5940017700195,1,1,5161.560546875,1849
"482",1,84.5039978027344,1,1,38,3,-9.08699989318848,0,0,7140.92578125,1444
"483",0,45.548999786377,1,0,60,2,23.3090000152588,0,0,2074.71142578125,3600
"484",0,16.2000007629395,0,0,27,1,0,0,0,262.440032958984,729
"485",1,18.011999130249,0,1,38,1,3.48699998855591,1,0,324.432098388672,1444
"486",1,75.0029983520508,1,1,54,2,156.498001098633,1,1,5625.44970703125,2916
"487",0,52.9949989318848,1,0,37,4,8.24899959564209,0,1,2808.46997070312,1369
"488",1,47.6640014648438,1,0,37,3,32.5,1,0,2271.85693359375,1369
"489",0,28.5599994659424,1,0,33,4,0.300000011920929,0,0,815.673583984375,1089
"490",1,65.8470001220703,1,0,27,2,12.625,1,0,4335.82763671875,729
"491",1,60.2700004577637,1,0,28,2,7.30000019073486,1,0,3632.47290039062,784
"492",0,137.160003662109,1,0,51,3,5.00400018692017,0,1,18812.8671875,2601
"493",1,25.6380004882812,1,0,55,2,0.200000002980232,0,0,657.307067871094,3025
"494",0,59.1990013122559,1,0,26,2,-17.9750003814697,0,0,3504.52172851562,676
"495",0,56.6910018920898,1,0,27,2,9.69900035858154,0,1,3213.86962890625,729
"496",0,36.4199981689453,0,0,56,1,4.99900007247925,0,0,1326.41625976562,3136
"497",0,13.5719995498657,0,0,41,2,0,0,0,184.199172973633,1681
"498",1,54.492000579834,1,0,49,2,25.1240005493164,0,1,2969.37817382812,2401
"499",0,23.4629993438721,0,1,43,1,-4.81099987030029,0,0,550.512329101562,1849
"500",0,33.7589988708496,1,0,35,3,-2.05100011825562,0,0,1139.67004394531,1225
"501",1,47.9280014038086,1,1,34,3,6.40000009536743,0,1,2297.09326171875,1156
"502",1,46.5330009460449,1,0,36,6,-14.3000001907349,1,0,2165.32006835938,1296
"503",1,48.1380004882812,1,0,62,3,77.9000015258789,1,1,2317.26708984375,3844
"504",0,23.5349998474121,0,0,62,1,137.800003051758,0,1,553.896240234375,3844
"505",1,62.3549995422363,1,0,34,4,-4,0,0,3888.14599609375,1156
"506",0,30.431999206543,1,0,64,2,76,0,1,926.106567382812,4096
"507",1,18.257999420166,0,0,25,1,0.100000001490116,0,0,333.354553222656,625
"508",1,24.6240005493164,0,1,50,1,17.1049995422363,1,1,606.341430664062,2500
"509",1,70.3740005493164,1,0,46,5,34.9000015258789,0,0,4952.5,2116
"510",0,26.5200004577637,0,0,25,4,0,0,0,703.310424804688,625
"511",1,100.529998779297,1,0,47,4,242,1,1,10106.2802734375,2209
"512",0,44.2200012207031,1,0,46,3,21.8619995117188,0,1,1955.40844726562,2116
"513",0,33.6870002746582,1,0,47,4,33,0,1,1134.81396484375,2209
"514",0,14.9969997406006,1,0,32,12,0.0359999984502792,0,0,224.910003662109,1024
"515",0,31.9559993743896,0,0,38,3,-4.32499980926514,0,0,1021.18591308594,1444
"516",0,69.5550003051758,1,0,49,4,-15.1409997940063,0,0,4837.89794921875,2401
"517",0,28.9020004272461,0,0,37,2,0,0,0,835.325622558594,1369
"518",1,24.1560001373291,0,0,29,1,0.598999977111816,0,0,583.512329101562,841
"519",0,13.4099998474121,0,0,27,2,7.61999988555908,0,0,179.828094482422,729
"520",0,50.4389991760254,1,0,53,3,9.67500019073486,0,1,2544.09252929688,2809
"521",0,16.7099990844727,0,1,55,1,0,0,0,279.224060058594,3025
"522",0,69.375,0,1,42,1,2.90000009536743,0,0,4812.890625,1764
"523",1,40.1520004272461,1,0,57,3,97.8990020751953,1,1,1612.18310546875,3249
"524",0,33.6809997558594,1,0,55,5,3.5,0,1,1134.40979003906,3025
"525",1,50.742000579834,1,0,50,2,75.1490020751953,1,0,2574.75073242188,2500
"526",0,16.2150001525879,1,0,32,8,-0.400000005960464,0,0,262.926239013672,1024
"527",0,15.1979999542236,0,0,44,3,0.899999976158142,0,0,230.979202270508,1936
"528",1,54.5940017700195,1,1,40,4,8.34899997711182,1,0,2980.50512695312,1600
"529",1,78.4499969482422,1,0,37,3,36.9980010986328,1,0,6154.40185546875,1369
"530",0,100.692001342773,1,0,39,6,56.5,0,0,10138.87890625,1521
"531",0,104.802001953125,1,0,51,2,106,0,1,10983.4599609375,2601
"532",1,192.990005493164,1,0,49,3,122,1,1,37245.140625,2401
"533",0,25.7730007171631,1,0,46,2,-9.5,0,0,664.24755859375,2116
"534",0,32.1539993286133,1,0,27,3,-0.296000003814697,0,0,1033.87963867188,729
"535",0,73.7850036621094,1,0,46,4,13.2089996337891,0,1,5444.2265625,2116
"536",1,101.588996887207,1,1,45,5,-8.33399963378906,1,1,10320.32421875,2025
"537",0,31.007999420166,1,0,54,2,15.5,0,1,961.496032714844,2916
"538",0,46.2210006713867,1,0,55,3,-336.789001464844,0,1,2136.380859375,3025
"539",0,17.4029998779297,0,0,62,1,11.1370000839233,0,0,302.864410400391,3844
"540",1,12.3990001678467,0,0,46,1,13.4860000610352,1,0,153.735198974609,2116
"541",0,35.0579986572266,1,0,30,2,-10.5249996185303,0,0,1229.06323242188,900
"542",1,24.1140003204346,1,0,50,6,-2.91000008583069,1,0,581.484985351562,2500
"543",1,28.9799995422363,1,0,34,6,0.349999994039536,0,0,839.840393066406,1156
"544",1,35.7000007629395,0,0,50,1,41.75,1,0,1274.49011230469,2500
"545",1,43.2750015258789,1,0,27,3,18.7999992370605,1,0,1872.72570800781,729
"546",0,11.2530002593994,0,0,42,5,-1.5,0,0,126.630012512207,1764
"547",0,24.6000003814697,0,1,28,3,-2.5,0,0,605.160034179688,784
"548",0,14.6999998092651,0,0,43,2,-3.5,0,0,216.089996337891,1849
"549",0,43.5209999084473,1,0,32,4,3.5,0,0,1894.07739257812,1024
"550",0,57,1,0,30,2,-10.2749996185303,0,0,3249,900
"551",0,18.8099994659424,1,0,27,2,26.2000007629395,0,1,353.816070556641,729
"552",1,48.8190002441406,1,0,36,5,5.90500020980835,0,0,2383.29467773438,1296
"553",1,68.9489974975586,1,0,39,5,46.5,1,1,4753.96435546875,1521
"554",0,24.9419994354248,0,1,26,4,4.79899978637695,0,0,622.103332519531,676
"555",1,35.7060012817383,1,1,37,4,28.048999786377,1,0,1274.91857910156,1369
"556",0,16.2600002288818,0,1,47,2,1.70000004768372,0,0,264.387603759766,2209
"557",0,28.5599994659424,1,0,45,6,0.0500000007450581,0,0,815.673583984375,2025
"558",1,16.7999992370605,0,1,61,4,45,1,0,282.239959716797,3721
"559",0,25.5599994659424,1,0,31,3,16.5,0,0,653.313598632812,961
"560",1,35.0820007324219,1,0,48,4,-2.48499989509583,0,0,1230.74682617188,2304
"561",1,44.8800010681152,1,0,39,4,14.7399997711182,1,0,2014.21447753906,1521
"562",0,14.8950004577637,0,1,25,1,-0.100000001490116,0,0,221.861038208008,625
"563",0,28.1909999847412,1,0,52,3,-1,0,0,794.732482910156,2704
"564",0,15.9659996032715,0,0,30,1,0,0,0,254.913146972656,900
"565",0,59.3400001525879,1,0,40,4,140.600006103516,0,1,3521.23559570312,1600
"566",0,47.0190010070801,0,1,49,3,129.119995117188,0,0,2210.78637695312,2401
"567",0,12.0480003356934,0,0,54,2,-4.80000019073486,0,0,145.154312133789,2916
"568",0,11.2200002670288,1,0,25,4,0,0,0,125.888404846191,625
"569",0,65.0279998779297,1,0,62,2,47.7000007629395,0,1,4228.640625,3844
"570",1,53.6699981689453,1,0,36,3,14.0989999771118,1,0,2880.46875,1296
"571",1,13.5959997177124,1,0,61,2,54.2490005493164,1,1,184.851211547852,3721
"572",1,28.8719997406006,1,1,36,3,2.78500008583069,1,0,833.592346191406,1296
"573",0,10.5600004196167,1,0,30,5,-8.55000019073486,0,0,111.513610839844,900
"574",0,25.7999992370605,0,1,28,1,10.0100002288818,0,0,665.639953613281,784
"575",1,51.0509986877441,1,0,31,4,-0.389999985694885,1,0,2606.20434570312,961
"576",0,25.068000793457,1,0,42,7,1.44900000095367,0,0,628.404663085938,1764
"577",0,34.7939987182617,1,0,25,3,-0.449999988079071,0,0,1210.62231445312,625
"578",1,28.6350002288818,0,1,31,1,5,0,0,819.963256835938,961
"579",0,54.0629997253418,1,0,49,4,2.17499995231628,0,0,2922.80786132812,2401
"580",0,43.2809982299805,1,0,29,3,1.36800003051758,0,1,1873.24475097656,841
"581",0,12.5550003051758,0,0,25,2,-10.25,0,0,157.628036499023,625
"582",0,25.5,1,0,62,3,-1.29999995231628,0,0,650.25,3844
"583",1,26.8680000305176,0,0,37,4,3.20000004768372,1,0,721.889404296875,1369
"584",0,20.3309993743896,0,0,42,3,-2.25200009346008,0,0,413.349548339844,1764
"585",0,20.4750003814697,1,0,31,1,-0.100000001490116,0,0,419.225646972656,961
"586",0,36.4739990234375,0,1,34,1,1.10000002384186,0,0,1330.35266113281,1156
"587",0,33.2249984741211,1,0,33,5,16.9750003814697,0,0,1103.90051269531,1089
"588",1,25.068000793457,1,0,34,5,8.02499961853027,1,0,628.404663085938,1156
"589",0,28.181999206543,0,1,47,1,19.5990009307861,0,0,794.22509765625,2209
"590",0,32.6759986877441,0,0,40,3,9,0,0,1067.72094726562,1600
"591",1,49.0439987182617,1,0,43,6,24.2779998779297,1,1,2405.31372070312,1849
"592",0,36.0120010375977,1,0,32,8,-10.3999996185303,0,0,1296.8642578125,1024
"593",0,13.2150001525879,0,0,48,3,0.949000000953674,0,0,174.63623046875,2304
"594",0,11.1000003814697,1,0,32,5,5,0,0,123.210006713867,1024
"595",1,12.75,1,0,41,6,0.725000023841858,0,0,162.5625,1681
"596",0,10.5,1,0,43,5,0,0,0,110.25,1849
"597",1,24.0450000762939,0,0,36,1,0.140000000596046,1,0,578.162048339844,1296
"598",1,66.8010025024414,1,0,40,3,295.898010253906,1,1,4462.3740234375,1600
"599",0,43.9679985046387,1,0,37,4,11.1990003585815,0,1,1933.18493652344,1369
"600",0,38.1240005493164,1,0,64,2,45.9000015258789,0,1,1453.439453125,4096
"601",1,45.75,0,1,33,1,21.5,1,0,2093.0625,1089
"602",0,35.7299995422363,1,0,37,3,-9.17599964141846,0,0,1276.6328125,1369
"603",0,26.0939998626709,1,0,36,5,-1.14999997615814,0,0,680.896850585938,1296
"604",0,19.2000007629395,0,1,31,3,-9.39999961853027,0,0,368.640014648438,961
"605",0,19.1700000762939,0,0,41,1,-6.90000009536743,0,0,367.488891601562,1681
"606",1,100.287002563477,0,1,39,1,259.197998046875,1,1,10057.482421875,1521
"607",1,36.9630012512207,0,1,33,1,5.69600009918213,1,0,1366.26342773438,1089
"608",1,24.9449996948242,0,0,38,1,2.84999990463257,1,0,622.252990722656,1444
"609",0,48.7319984436035,1,0,53,2,149.600997924805,0,1,2374.8076171875,2809
"610",0,27.7919998168945,1,1,35,5,1,0,0,772.395263671875,1225
"611",1,25.7399997711182,1,0,31,3,-4.82999992370605,1,0,662.547607421875,961
"612",0,22.7520008087158,0,0,40,4,-6.69999980926514,0,0,517.653564453125,1600
"613",1,64.9739990234375,1,0,38,2,29.1299991607666,1,1,4221.62060546875,1444
"614",1,50.0699996948242,1,0,37,4,2.75,1,0,2507.0048828125,1369
"615",0,14.9700002670288,1,0,49,4,2.09899997711182,0,0,224.10090637207,2401
"616",1,42.8339996337891,1,0,36,4,53.4210014343262,1,0,1834.75146484375,1296
"617",1,73.7070007324219,1,0,32,5,-10.5500001907349,0,0,5432.72216796875,1024
"618",0,42.7379989624023,1,0,26,3,1.02400004863739,0,0,1826.53649902344,676
"619",0,42.5550003051758,1,0,31,3,-101.435997009277,0,0,1810.92810058594,961
"620",0,29.1599998474121,0,0,28,1,2.59999990463257,0,0,850.305603027344,784
