rownames,year,workstat,prestige,divorce,widowed,educ,reg16,babies,preteen,teens,income,region,attend,happy,owngun,tvhours,vhappy,mothfath16,black,gwbush04,female,blackfemale,gwbush00,occattend,regattend,y94,y96,y98,y00,y02,y04,y06,unem10
154,1994,working fulltime,65,no,iap,16,middle atlantic,0,3,1,$25000 or more,middle atlantic,every week,very happy,,1,1,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0
155,1994,working fulltime,51,no,iap,17,middle atlantic,0,0,1,$25000 or more,middle atlantic,every week,pretty happy,iap,1,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,
156,1994,working fulltime,34,no,iap,16,middle atlantic,1,0,0,$25000 or more,middle atlantic,nrly every week,pretty happy,iap,1,0,1,0,,0,0,,0,1,1,0,0,0,0,0,0,
157,1994,working parttime,35,no,iap,12,middle atlantic,0,0,0,$25000 or more,middle atlantic,2-3x a month,pretty happy,yes,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
158,1994,working fulltime,42,yes,iap,12,new england,0,0,1,$25000 or more,middle atlantic,sevrl times a yr,very happy,,2,1,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
159,1994,working fulltime,49,no,iap,16,middle atlantic,0,0,0,$25000 or more,middle atlantic,2-3x a month,pretty happy,,3,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
160,1994,working parttime,46,no,iap,16,middle atlantic,0,1,1,$25000 or more,middle atlantic,sevrl times a yr,very happy,,2,1,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
161,1994,other,35,,,16,middle atlantic,0,0,0,,middle atlantic,sevrl times a yr,pretty happy,iap,,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
162,1994,working fulltime,66,no,iap,17,foreign,1,1,0,$25000 or more,middle atlantic,every week,pretty happy,iap,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
163,1994,working fulltime,42,no,iap,17,foreign,0,2,1,,middle atlantic,2-3x a month,pretty happy,yes,1,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,
164,1994,working fulltime,86,,,20,foreign,0,0,0,$25000 or more,middle atlantic,every week,pretty happy,iap,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
165,1994,working fulltime,44,yes,iap,13,south atlantic,0,0,0,$25000 or more,middle atlantic,sevrl times a yr,pretty happy,yes,1,0,0,1,,0,0,,1,0,1,0,0,0,0,0,0,
166,1994,working parttime,52,no,iap,16,middle atlantic,0,0,2,,middle atlantic,sevrl times a yr,pretty happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
167,1994,working fulltime,44,no,iap,12,middle atlantic,0,0,0,$25000 or more,middle atlantic,2-3x a month,pretty happy,,4,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
168,1994,retired,42,no,iap,8,middle atlantic,0,0,0,,middle atlantic,every week,pretty happy,iap,3,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,
169,1994,working parttime,22,,,,middle atlantic,0,0,0,$10000 - 14999,middle atlantic,lt once a year,pretty happy,iap,1,0,1,1,,0,0,,0,0,1,0,0,0,0,0,0,
170,1994,retired,36,yes,,8,middle atlantic,0,0,0,,middle atlantic,every week,pretty happy,,2,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
171,1994,keeping house,23,no,iap,13,middle atlantic,1,1,0,$25000 or more,middle atlantic,sevrl times a yr,very happy,yes,1,1,1,0,,1,0,,1,0,1,0,0,0,0,0,0,
172,1994,working parttime,43,no,iap,12,middle atlantic,0,1,1,$25000 or more,middle atlantic,sevrl times a yr,pretty happy,yes,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,1
173,1994,working fulltime,32,no,iap,12,middle atlantic,1,0,0,,middle atlantic,sevrl times a yr,very happy,iap,,1,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
174,1994,keeping house,40,no,iap,12,middle atlantic,0,0,0,$20000 - 24999,middle atlantic,once a year,not too happy,iap,4,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
175,1994,working fulltime,51,,,16,middle atlantic,0,0,0,$25000 or more,middle atlantic,more thn once wk,pretty happy,iap,1,0,1,0,,1,0,,0,1,1,0,0,0,0,0,0,
176,1994,working fulltime,74,,iap,18,middle atlantic,1,0,1,$25000 or more,middle atlantic,every week,very happy,iap,,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
177,1994,working fulltime,36,,iap,9,middle atlantic,0,0,0,$25000 or more,middle atlantic,sevrl times a yr,not too happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
178,1994,working fulltime,51,no,,12,middle atlantic,0,0,0,$25000 or more,middle atlantic,every week,pretty happy,,4,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
179,1994,working fulltime,51,,iap,17,foreign,0,0,0,$25000 or more,middle atlantic,never,pretty happy,iap,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
180,1994,working fulltime,42,no,iap,14,middle atlantic,0,1,3,$25000 or more,middle atlantic,once a year,pretty happy,iap,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
181,1994,working fulltime,75,no,iap,19,middle atlantic,0,2,0,,middle atlantic,every week,pretty happy,iap,1,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,
182,1994,retired,66,no,,17,middle atlantic,0,0,1,$25000 or more,middle atlantic,every week,pretty happy,,2,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,0
183,1994,working fulltime,61,no,iap,17,foreign,1,0,0,$25000 or more,middle atlantic,sevrl times a yr,pretty happy,iap,1,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,
184,1994,working fulltime,49,no,iap,16,middle atlantic,0,0,0,$25000 or more,middle atlantic,once a month,very happy,iap,1,1,1,0,,1,0,,1,0,1,0,0,0,0,0,0,
185,1994,retired,47,no,,14,foreign,0,0,0,$15000 - 19999,middle atlantic,every week,pretty happy,iap,1,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
186,1994,retired,51,yes,iap,12,pacific,0,0,0,$25000 or more,pacific,once a year,very happy,,4,1,0,0,,0,0,,0,0,1,0,0,0,0,0,0,
187,1994,temp not working,64,yes,iap,18,foreign,1,0,0,$25000 or more,pacific,lt once a year,very happy,iap,1,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,
188,1994,working fulltime,51,no,iap,16,middle atlantic,0,0,0,$25000 or more,pacific,once a year,very happy,,3,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
189,1994,keeping house,46,yes,iap,14,pacific,0,0,0,,pacific,once a year,pretty happy,,4,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,0
190,1994,working fulltime,31,yes,iap,12,pacific,0,0,0,$25000 or more,pacific,never,very happy,yes,,1,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0
191,1994,keeping house,,no,iap,11,pacific,0,0,0,$25000 or more,pacific,more thn once wk,very happy,iap,,1,0,0,,1,0,,0,1,1,0,0,0,0,0,0,0
192,1994,working fulltime,49,no,iap,13,pacific,0,0,0,$25000 or more,pacific,once a year,pretty happy,,1,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
193,1994,working fulltime,61,no,iap,16,foreign,0,0,0,$25000 or more,pacific,once a year,pretty happy,iap,1,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,
194,1994,working fulltime,71,,iap,16,pacific,0,0,0,$25000 or more,pacific,once a month,pretty happy,yes,1,0,0,1,,1,1,,1,0,1,0,0,0,0,0,0,
195,1994,other,38,no,iap,18,foreign,1,1,1,$25000 or more,pacific,nrly every week,pretty happy,,4,0,1,0,,0,0,,0,1,1,0,0,0,0,0,0,0
196,1994,working fulltime,47,,iap,14,mountain,1,0,0,$25000 or more,pacific,lt once a year,pretty happy,iap,4,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,
197,1994,working fulltime,49,no,iap,16,pacific,0,0,2,$25000 or more,pacific,every week,very happy,iap,,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
198,1994,working fulltime,46,no,iap,12,middle atlantic,0,0,0,$25000 or more,pacific,every week,very happy,iap,2,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
199,1994,working fulltime,51,no,iap,14,pacific,0,0,2,$25000 or more,pacific,never,pretty happy,yes,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
200,1994,working fulltime,49,no,iap,14,pacific,0,1,1,$25000 or more,pacific,once a month,pretty happy,iap,1,0,0,0,,1,0,,1,0,1,0,0,0,0,0,0,
201,1994,working parttime,25,no,iap,13,pacific,1,0,0,$25000 or more,pacific,once a year,very happy,,4,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
202,1994,working fulltime,45,no,iap,12,pacific,0,1,1,$25000 or more,pacific,,pretty happy,,2,0,1,0,,0,0,,,,1,0,0,0,0,0,0,0
203,1994,working fulltime,36,,,13,w. sou. central,0,2,0,$25000 or more,pacific,sevrl times a yr,pretty happy,iap,,0,0,0,,1,0,,1,0,1,0,0,0,0,0,0,0
204,1994,working fulltime,51,no,iap,16,pacific,0,0,0,$25000 or more,pacific,lt once a year,pretty happy,yes,2,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,
205,1994,working fulltime,34,,,13,middle atlantic,0,0,0,$25000 or more,pacific,never,not too happy,,3,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
206,1994,working fulltime,50,,iap,16,pacific,0,0,0,$25000 or more,pacific,every week,very happy,yes,1,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
207,1994,retired,34,yes,,14,mountain,0,0,0,$15000 - 19999,pacific,lt once a year,pretty happy,,4,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
208,1994,working fulltime,66,,iap,16,pacific,0,1,0,,pacific,every week,very happy,yes,1,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
209,1994,working fulltime,57,no,iap,13,pacific,0,0,0,$15000 - 19999,pacific,sevrl times a yr,pretty happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,1
210,1994,working parttime,29,,,13,pacific,0,0,1,$25000 or more,pacific,every week,pretty happy,iap,0,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
211,1994,retired,46,no,,13,middle atlantic,0,0,0,,pacific,every week,pretty happy,,3,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
212,1994,working parttime,27,,,14,pacific,0,0,2,$25000 or more,pacific,sevrl times a yr,not too happy,iap,,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,1
213,1994,working fulltime,39,yes,iap,12,pacific,0,0,0,$25000 or more,pacific,once a year,very happy,,3,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
214,1994,retired,49,no,,16,middle atlantic,0,0,0,$20000 - 24999,pacific,sevrl times a yr,not too happy,iap,,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
215,1994,working fulltime,22,yes,,12,middle atlantic,0,0,0,$20000 - 24999,pacific,once a year,pretty happy,,8,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
216,1994,keeping house,73,no,,16,w. sou. central,0,0,0,$20000 - 24999,pacific,sevrl times a yr,pretty happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
217,1994,retired,58,no,iap,16,foreign,0,0,0,$25000 or more,pacific,once a year,very happy,,4,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
218,1994,working parttime,46,no,iap,17,pacific,0,0,1,$25000 or more,pacific,every week,pretty happy,iap,0,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,
219,1994,working fulltime,49,no,iap,14,pacific,0,0,0,$25000 or more,pacific,once a year,very happy,,3,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
220,1994,working fulltime,51,no,iap,19,foreign,2,1,0,$25000 or more,pacific,2-3x a month,pretty happy,iap,2,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,
221,1994,working parttime,52,no,iap,13,pacific,0,0,0,$25000 or more,pacific,every week,not too happy,,4,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
222,1994,working fulltime,66,no,iap,16,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,,1,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,0
223,1994,working fulltime,65,no,iap,16,foreign,2,0,0,$25000 or more,pacific,2-3x a month,pretty happy,,1,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,1
224,1994,"unempl, laid off",59,,iap,16,w. nor. central,0,0,0,$25000 or more,pacific,once a year,pretty happy,iap,3,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,
225,1994,retired,66,no,,12,new england,0,0,0,,pacific,sevrl times a yr,pretty happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
226,1994,working parttime,51,,iap,14,pacific,0,0,0,$25000 or more,pacific,once a month,pretty happy,yes,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
227,1994,working fulltime,44,,,17,pacific,0,0,0,,pacific,once a year,pretty happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
228,1994,working fulltime,65,,,12,pacific,1,0,0,$20000 - 24999,pacific,never,not too happy,,5,0,0,1,,1,1,,0,0,1,0,0,0,0,0,0,1
229,1994,working fulltime,52,no,iap,16,foreign,0,0,0,$25000 or more,pacific,every week,pretty happy,,4,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
230,1994,working fulltime,21,no,yes,12,foreign,0,0,0,$10000 - 14999,pacific,sevrl times a yr,very happy,iap,,1,0,0,,1,0,,1,0,1,0,0,0,0,0,0,
231,1994,working fulltime,52,,,15,pacific,0,0,0,$25000 or more,pacific,once a month,pretty happy,,2,0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0
232,1994,keeping house,63,no,iap,17,foreign,0,0,1,$7000 to 7999,pacific,once a year,not too happy,iap,2,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
233,1994,retired,34,no,iap,12,pacific,0,0,0,$25000 or more,pacific,never,very happy,,5,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
234,1994,working parttime,45,no,iap,16,mountain,0,0,0,$25000 or more,pacific,once a year,pretty happy,,1,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
235,1994,working fulltime,52,,,16,e. nor. central,0,0,0,$25000 or more,pacific,never,very happy,iap,,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
236,1994,working fulltime,64,,,18,foreign,0,0,0,$25000 or more,pacific,once a month,very happy,iap,2,1,1,0,,0,0,,1,0,1,0,0,0,0,0,0,
237,1994,working fulltime,36,,iap,16,foreign,0,0,0,$25000 or more,pacific,never,not too happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
238,1994,working fulltime,46,,,13,e. nor. central,0,0,0,$25000 or more,pacific,once a year,pretty happy,iap,2,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
239,1994,working parttime,34,yes,iap,14,pacific,0,1,0,$25000 or more,pacific,once a year,pretty happy,yes,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
240,1994,school,46,,,15,foreign,0,0,0,$1000 to 2999,pacific,every week,pretty happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
241,1994,working fulltime,46,,iap,13,pacific,0,1,1,$20000 - 24999,pacific,every week,pretty happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
242,1994,working fulltime,47,,,15,pacific,1,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,iap,,0,0,0,,1,0,,1,0,1,0,0,0,0,0,0,1
243,1994,working parttime,27,,,12,pacific,0,0,0,$3000 to 3999,pacific,every week,very happy,iap,1,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
244,1994,working fulltime,35,no,iap,16,foreign,0,1,0,$25000 or more,pacific,every week,pretty happy,,2,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
245,1994,keeping house,51,no,iap,12,w. nor. central,0,0,0,$25000 or more,pacific,every week,pretty happy,,4,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
246,1994,working fulltime,44,yes,iap,14,pacific,0,0,0,$25000 or more,pacific,never,very happy,iap,2,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
247,1994,working fulltime,72,no,iap,16,foreign,1,1,0,$25000 or more,pacific,never,pretty happy,iap,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
248,1994,keeping house,69,no,iap,17,foreign,2,0,0,$25000 or more,pacific,never,pretty happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
249,1994,working fulltime,36,no,iap,13,pacific,1,0,0,$25000 or more,pacific,never,pretty happy,yes,5,0,0,1,,1,1,,0,0,1,0,0,0,0,0,0,
250,1994,working parttime,47,no,iap,15,pacific,1,2,0,,pacific,more thn once wk,pretty happy,,2,0,1,0,,0,0,,0,1,1,0,0,0,0,0,0,1
251,1994,school,,,,11,pacific,0,0,0,$25000 or more,pacific,once a month,very happy,yes,3,1,0,0,,0,0,,1,0,1,0,0,0,0,0,0,
252,1994,working fulltime,75,,iap,19,pacific,0,0,0,$25000 or more,pacific,every week,pretty happy,,1,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
253,1994,retired,31,no,iap,12,w. sou. central,0,0,0,$15000 - 19999,pacific,never,not too happy,,,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,1
254,1994,working fulltime,46,yes,iap,14,pacific,0,0,1,$25000 or more,pacific,once a year,pretty happy,yes,1,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
255,1994,working fulltime,47,,,16,pacific,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,yes,,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
256,1994,working fulltime,44,no,,16,pacific,1,1,0,$25000 or more,pacific,every week,very happy,iap,1,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
257,1994,retired,33,yes,iap,14,pacific,0,0,0,$15000 - 19999,pacific,lt once a year,not too happy,iap,,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,1
258,1994,working fulltime,40,no,iap,12,pacific,1,0,0,$25000 or more,pacific,lt once a year,very happy,,5,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
259,1994,working fulltime,64,no,,16,e. nor. central,0,0,0,$25000 or more,pacific,2-3x a month,pretty happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
260,1994,working fulltime,47,no,iap,19,foreign,0,0,0,$25000 or more,pacific,never,pretty happy,,2,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
261,1994,keeping house,40,no,iap,12,pacific,2,0,0,$25000 or more,pacific,sevrl times a yr,very happy,,8,1,0,0,,1,0,,1,0,1,0,0,0,0,0,0,1
262,1994,working parttime,32,,,14,pacific,0,0,0,$10000 - 14999,pacific,once a year,pretty happy,,1,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
263,1994,working fulltime,30,,,12,pacific,1,1,0,,pacific,lt once a year,pretty happy,yes,,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,0
264,1994,working fulltime,51,no,iap,16,new england,1,0,0,$25000 or more,pacific,every week,not too happy,,1,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0
265,1994,retired,29,yes,iap,14,pacific,0,0,0,$15000 - 19999,pacific,once a year,pretty happy,,2,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
266,1994,working fulltime,37,,,12,pacific,0,0,0,$10000 - 14999,pacific,,not too happy,yes,4,0,0,0,,0,0,,,,1,0,0,0,0,0,0,
267,1994,working fulltime,66,,iap,17,w. nor. central,0,0,0,$25000 or more,pacific,never,pretty happy,yes,,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,1
268,1994,working fulltime,34,,,13,foreign,0,0,0,$25000 or more,pacific,never,pretty happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
269,1994,working fulltime,39,no,iap,12,pacific,0,0,0,,pacific,2-3x a month,pretty happy,iap,2,0,0,0,,1,0,,1,0,1,0,0,0,0,0,0,
270,1994,working fulltime,44,,iap,12,pacific,0,0,1,$25000 or more,pacific,never,not too happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
271,1994,temp not working,37,,iap,12,middle atlantic,0,2,0,$25000 or more,pacific,once a year,not too happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
272,1994,working fulltime,50,no,iap,15,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,,3,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
273,1994,working fulltime,40,,,13,e. nor. central,0,0,0,$20000 - 24999,pacific,sevrl times a yr,not too happy,iap,6,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,
274,1994,working fulltime,57,,iap,14,middle atlantic,0,0,0,$20000 - 24999,pacific,sevrl times a yr,pretty happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,1
275,1994,"unempl, laid off",46,yes,iap,14,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,iap,3,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
276,1994,working fulltime,30,no,,11,pacific,1,1,0,$25000 or more,pacific,once a year,pretty happy,,2,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
277,1994,working fulltime,57,no,iap,13,pacific,1,0,0,$25000 or more,pacific,,very happy,,2,1,0,0,,1,0,,,,1,0,0,0,0,0,0,0
278,1994,working fulltime,46,,,14,pacific,0,0,1,$25000 or more,pacific,sevrl times a yr,pretty happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
279,1994,working fulltime,31,yes,iap,15,w. sou. central,0,0,0,$25000 or more,pacific,nrly every week,not too happy,iap,2,0,1,1,,1,1,,0,1,1,0,0,0,0,0,0,
280,1994,working parttime,41,no,iap,16,foreign,0,1,0,$20000 - 24999,pacific,lt once a year,pretty happy,,2,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
281,1994,retired,46,,,12,e. nor. central,0,0,0,$25000 or more,pacific,once a year,very happy,iap,4,1,0,0,,1,0,,0,0,1,0,0,0,0,0,0,
282,1994,working fulltime,30,,,10,e. nor. central,0,0,0,$15000 - 19999,pacific,once a year,very happy,iap,3,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,
283,1994,working parttime,36,,,10,pacific,0,0,0,$1000 to 2999,pacific,never,not too happy,iap,,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,1
284,1994,retired,29,,iap,11,pacific,0,0,0,$15000 - 19999,pacific,lt once a year,not too happy,iap,,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0
285,1994,working fulltime,52,,yes,12,e. sou. central,0,0,1,$20000 - 24999,pacific,once a month,pretty happy,,2,0,1,1,,0,0,,1,0,1,0,0,0,0,0,0,0
286,1994,retired,17,yes,,8,e. nor. central,0,0,0,$6000 to 6999,pacific,never,pretty happy,,10,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
287,1994,working fulltime,54,no,iap,12,pacific,2,0,0,$25000 or more,pacific,once a year,very happy,,2,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
288,1994,keeping house,,,,11,pacific,0,1,0,$25000 or more,pacific,once a year,pretty happy,iap,7,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,
289,1994,working fulltime,36,no,iap,12,foreign,0,1,0,$25000 or more,pacific,every week,very happy,iap,2,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,
290,1994,retired,49,no,iap,14,w. nor. central,0,0,0,$25000 or more,pacific,2-3x a month,pretty happy,yes,4,0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,
291,1994,working fulltime,34,,iap,14,pacific,0,1,1,$15000 - 19999,pacific,2-3x a month,pretty happy,iap,,0,1,1,,1,1,,1,0,1,0,0,0,0,0,0,1
292,1994,working parttime,42,no,iap,12,pacific,1,0,0,$7000 to 7999,pacific,more thn once wk,very happy,,0,1,1,0,,1,0,,0,1,1,0,0,0,0,0,0,1
293,1994,school,44,,iap,16,pacific,2,1,1,$10000 - 14999,pacific,once a year,very happy,iap,,1,0,0,,1,0,,0,0,1,0,0,0,0,0,0,0
294,1994,working fulltime,34,,iap,13,pacific,0,1,0,$20000 - 24999,pacific,every week,very happy,iap,,1,0,0,,1,0,,0,0,1,0,0,0,0,0,0,1
295,1994,retired,30,no,iap,11,pacific,0,0,0,$25000 or more,pacific,never,very happy,yes,,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
296,1994,"unempl, laid off",35,no,iap,11,pacific,1,1,2,$10000 - 14999,pacific,once a year,very happy,,5,1,0,0,,0,0,,0,0,1,0,0,0,0,0,0,1
297,1994,retired,50,no,iap,12,pacific,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,iap,,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
298,1994,retired,53,no,iap,12,w. sou. central,0,0,0,$25000 or more,pacific,once a year,pretty happy,iap,,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0
299,1994,working fulltime,47,,iap,14,pacific,0,0,0,$10000 - 14999,pacific,2-3x a month,pretty happy,,2,0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,1
300,1994,working parttime,29,,,10,pacific,0,0,0,$20000 - 24999,pacific,once a year,pretty happy,,5,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
301,1994,keeping house,,no,iap,12,pacific,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
302,1994,keeping house,36,no,iap,9,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
303,1994,working fulltime,22,,iap,12,pacific,0,0,0,$10000 - 14999,pacific,once a year,pretty happy,,4,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
304,1994,working fulltime,25,yes,iap,12,pacific,0,0,0,$25000 or more,pacific,sevrl times a yr,very happy,,3,1,0,0,,1,0,,1,0,1,0,0,0,0,0,0,0
305,1994,working fulltime,53,no,iap,14,pacific,2,0,0,$25000 or more,pacific,,very happy,,4,1,1,0,,0,0,,,,1,0,0,0,0,0,0,1
306,1994,retired,43,no,,12,w. nor. central,0,0,0,$20000 - 24999,pacific,once a year,pretty happy,yes,2,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,
307,1994,working parttime,86,no,iap,20,foreign,0,0,0,$25000 or more,pacific,never,pretty happy,iap,2,0,1,1,,0,0,,0,0,1,0,0,0,0,0,0,
308,1994,working fulltime,37,,,12,pacific,0,0,0,,pacific,once a year,pretty happy,yes,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
309,1994,working fulltime,44,no,iap,14,pacific,0,1,0,$25000 or more,pacific,once a year,pretty happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
310,1994,working fulltime,35,no,iap,14,foreign,1,0,0,$25000 or more,pacific,once a month,pretty happy,,0,0,0,0,,1,0,,1,0,1,0,0,0,0,0,0,0
311,1994,working fulltime,65,,iap,18,foreign,0,0,0,$25000 or more,pacific,every week,very happy,iap,,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
312,1994,keeping house,46,no,iap,16,mountain,0,0,0,$25000 or more,pacific,once a month,pretty happy,,3,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,1
313,1994,working fulltime,36,no,iap,16,pacific,3,1,0,$25000 or more,pacific,once a month,pretty happy,yes,3,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,
