rownames,harvest,lat,long,yield
642,H8,24.1775351,48.0284227,2.01804
643,H8,24.1775788,48.0285508,2.70948
644,H8,24.1776162,48.0286823,3.66624
645,H8,24.1776506,48.0288142,1.85724
646,H8,24.1776829,48.0289456,3.76272
647,H8,24.1777,48.0290337,1.4472
648,H8,24.1777074,48.029078,5.82096
649,H8,24.1777224,48.0292037,3.06324
650,H8,24.1777473,48.0293771,0
651,H8,24.1777546,48.0297253,1.18992
652,H8,24.1777495,48.0298585,1.2462
653,H8,24.1777398,48.0299908,1.2462
654,H8,24.1777244,48.0301229,1.90548
655,H8,24.1777032,48.0302546,1.88136
656,H8,24.1776775,48.0303871,2.2914
657,H8,24.1776333,48.0305613,1.68036
658,H8,24.1775957,48.0306922,2.4924
659,H8,24.1775533,48.0308209,3.27228
660,H8,24.1775053,48.0309481,2.62104
661,H8,24.1774528,48.0310725,2.58888
662,H8,24.1773738,48.0312333,2.19492
663,H8,24.1773131,48.031352,2.51652
664,H8,24.1772485,48.0314682,3.3768
665,H8,24.1771778,48.0315795,2.50044
666,H8,24.1770984,48.0316851,2.35572
667,H8,24.1770184,48.0317898,2.37984
668,H8,24.1769371,48.0318927,2.50044
669,H8,24.1768799,48.0319585,1.22208
670,H8,24.1768506,48.0319903,4.8642
671,H8,24.1767296,48.0321146,1.83312
672,H8,24.1766336,48.0322021,2.34768
673,H8,24.1765329,48.0322852,3.46524
674,H8,24.17643,48.0323635,2.40396
675,H8,24.1763517,48.0324189,3.12756
676,H8,24.1761122,48.0325721,0.55476
677,H8,24.1760225,48.0326203,0.35376
678,H8,24.1759095,48.0326747,0.57888
679,H8,24.1757933,48.0327232,0.5628
680,H8,24.1756757,48.0327688,1.13364
681,H8,24.1755584,48.0328098,1.14168
682,H8,24.1753955,48.0328537,1.18992
683,H8,24.1752727,48.0328805,1.58388
684,H8,24.1751487,48.0329005,2.63712
685,H8,24.1750233,48.0329157,1.94568
686,H8,24.1748979,48.032926,1.94568
687,H8,24.174731,48.0329325,1.43112
688,H8,24.1744807,48.0329201,2.12256
689,H8,24.1743557,48.032905,1.81704
690,H8,24.1742316,48.032884,1.86528
691,H8,24.1741088,48.0328561,1.89744
692,H8,24.173986,48.0328256,1.92156
693,H8,24.1738645,48.0327913,1.93764
694,H8,24.1737061,48.0327318,2.12256
695,H8,24.1735884,48.0326835,1.90548
696,H8,24.1734726,48.0326296,1.9698
697,H8,24.1733604,48.0325689,2.02608
698,H8,24.1732502,48.0325028,1.9698
699,H8,24.1732629,48.0322849,1.39092
700,H8,24.1733714,48.0323584,1.0452
701,H8,24.1734843,48.0324226,0.98088
702,H8,24.1735611,48.0324607,0.4824
703,H8,24.1737557,48.0325503,0.9246
704,H8,24.1738351,48.032581,1.35876
705,H8,24.1739972,48.032634,1.43916
706,H8,24.174119,48.0326701,1.25424
707,H8,24.1742436,48.0326944,1.77684
708,H8,24.1743692,48.0327143,1.78488
709,H8,24.1745373,48.0327331,1.38288
710,H8,24.1746637,48.0327411,1.84116
711,H8,24.1747899,48.032741,2.63712
712,H8,24.1749166,48.0327327,1.9698
713,H8,24.1750001,48.0327264,0.98088
714,H8,24.1750415,48.0327228,3.96372
715,H8,24.1751659,48.0327048,1.97784
716,H8,24.1752899,48.0326815,2.01804
717,H8,24.1754549,48.0326417,2.27532
718,H8,24.1755765,48.0326043,2.06628
719,H8,24.1756962,48.0325619,1.97784
720,H8,24.1758134,48.0325126,2.00196
721,H8,24.1759299,48.0324597,2.0904
722,H8,24.1761898,48.0323075,1.80096
723,H8,24.1762966,48.0322348,2.15472
724,H8,24.1763998,48.0321581,3.06324
725,H8,24.176501,48.0320771,2.31552
726,H8,24.176598,48.0319886,2.70144
727,H8,24.1767225,48.0318648,1.7286
728,H8,24.1767809,48.0317995,3.86724
729,H8,24.1768427,48.0316366,2.44416
730,H8,24.1768832,48.0315116,3.15972
731,H8,24.1769906,48.0314753,3.18384
732,H8,24.1770652,48.0315685,2.07432
733,H8,24.1770581,48.031703,2.44416
734,H8,24.1770025,48.031827,1.37484
735,H8,24.1769241,48.0319355,1.23816
736,H8,24.1769043,48.0316499,0.13668
737,H8,24.1769866,48.0315456,0.13668
738,H8,24.1770878,48.0313985,0.62712
739,H8,24.1771562,48.0312813,0.86028
740,H8,24.1772196,48.0311614,1.83312
741,H8,24.1772798,48.0310405,1.38288
742,H8,24.1773343,48.0309181,2.16276
743,H8,24.1773979,48.0307496,1.82508
744,H8,24.1774404,48.0306208,4.02
745,H8,24.1774792,48.0304895,3.07128
746,H8,24.1775143,48.0303564,3.15168
747,H8,24.1775408,48.030221,3.22404
748,H8,24.1775615,48.0300856,3.70644
749,H8,24.1775751,48.0299488,3.6984
750,H8,24.1775851,48.0297668,2.91048
751,H8,24.1775873,48.0296309,3.83508
752,H8,24.1775726,48.0293357,5.29032
753,H8,24.177567,48.0292626,3.6582
754,H8,24.1775553,48.0291583,2.5326
755,H8,24.1775368,48.0290478,1.75272
756,H8,24.1775105,48.0289183,1.39896
757,H8,24.1774798,48.0287874,1.37484
758,H8,24.1774427,48.0286579,1.95372
759,H8,24.1773992,48.028531,1.27836
760,H8,24.177335,48.0283619,2.51652
761,H8,24.1772819,48.0282392,2.4924
762,H8,24.1772252,48.0281174,4.1004
763,H8,24.1771617,48.0279997,2.74968
764,H8,24.1770681,48.0278482,2.05824
765,H8,24.1769934,48.0277387,2.72556
766,H8,24.1768336,48.0275288,2.71752
767,H8,24.1767451,48.0274317,3.50544
768,H8,24.1767144,48.0274005,2.54868
769,H8,24.176652700000002,48.0273398,2.54064
770,H8,24.1765302,48.027471,1.61604
771,H8,24.1766551,48.0275954,0.603
772,H8,24.1767132,48.027663,1.18188
773,H8,24.1768234,48.0278037,0.57888
774,H8,24.1769007,48.0279142,0.79596
775,H8,24.1769725,48.0280283,2.03412
776,H8,24.1770398,48.0281455,2.20296
777,H8,24.1771026,48.0282654,2.2512
778,H8,24.1771593,48.0283896,2.91852
779,H8,24.1772119,48.0285159,2.99892
780,H8,24.1772716,48.0286883,2.3718
781,H8,24.1773116,48.0288196,4.7034
782,H8,24.1773457,48.0289516,3.4974
783,H8,24.1773719,48.0290853,3.54564
784,H8,24.1773923,48.0292204,3.58584
785,H8,24.1774088,48.0294027,2.68536
786,H8,24.1774143,48.0295419,3.3768
787,H8,24.1774159,48.0296807,3.39288
788,H8,24.1774114,48.0298182,3.42504
789,H8,24.1773992,48.0299539,4.57476
790,H8,24.1773827,48.030089,3.27228
791,H8,24.1773528,48.0302675,2.70144
792,H8,24.1773222,48.0304004,3.12756
793,H8,24.1772861,48.0305318,4.36572
794,H8,24.1772451,48.030662,3.20796
795,H8,24.177198,48.0307894,3.16776
796,H8,24.1771457,48.0309141,3.11148
797,H8,24.1770882,48.0310351,3.06324
798,H8,24.1770681,48.031075,3.02304
799,H8,24.1770045,48.0311927,1.96176
800,H8,24.1769349,48.0313066,2.8944
801,H8,24.17686,48.0314172,4.221
802,H8,24.1767803,48.0315228,2.84616
803,H8,24.1766964,48.0316245,2.82204
804,H8,24.17661,48.0317233,2.78988
805,H8,24.1765179,48.0318159,2.6532
806,H8,24.1763955,48.0319252,1.9698
807,H8,24.1763311,48.0319798,3.7788
808,H8,24.1762657,48.0320322,4.7838
809,H8,24.1761986,48.0320813,3.54564
810,H8,24.1761301,48.032128,2.94264
811,H8,24.1760602,48.0321718,2.91852
812,H8,24.1759896,48.0322143,2.46024
813,H8,24.1758939,48.0322685,1.8492
814,H8,24.1758204,48.0323046,2.06628
815,H8,24.1757453,48.0323386,2.99892
816,H8,24.1756699,48.0323703,2.02608
817,H8,24.1755935,48.0323996,1.9698
818,H8,24.1754908,48.0324345,1.47132
819,H8,24.1754127,48.0324565,2.01804
820,H8,24.1753338,48.0324766,2.66928
821,H8,24.1752548,48.0324952,2.06628
822,H8,24.1751752,48.0325126,2.0502
823,H8,24.1750945,48.0325253,1.90548
824,H8,24.1750074,48.0325354,1.7688
825,H8,24.174891,48.0325443,1.31856
826,H8,24.174849,48.0325469,1.22208
827,H8,24.1747232,48.032551,0.82008
828,H8,24.1745979,48.0325486,1.82508
829,H8,24.174472,48.0325374,1.35876
830,H8,24.1743476,48.032519,1.87332
831,H8,24.1742235,48.0324945,1.66428
832,H8,24.1740596,48.0324538,1.38288
833,H8,24.1739389,48.0324155,2.03412
834,H8,24.1738201,48.032371,2.74164
835,H8,24.1737028,48.0323225,2.07432
836,H8,24.1735878,48.0322663,2.0904
837,H8,24.1734759,48.032202,1.9296
838,H8,24.1734392,48.0321795,1.94568
839,H8,24.1733661,48.0321331,1.94568
840,H8,24.1735284,48.032006,0.61908
841,H8,24.1736408,48.0320703,1.19796
842,H8,24.1737563,48.0321289,0.95676
843,H8,24.1739133,48.032198,0.61908
844,H8,24.1740343,48.0322411,0.98892
845,H8,24.1741564,48.0322779,1.31052
846,H8,24.1742799,48.0323091,1.42308
847,H8,24.1744044,48.0323319,1.43112
848,H8,24.1745308,48.0323458,1.90548
849,H8,24.1746574,48.0323527,1.9296
850,H8,24.1747835,48.0323521,1.93764
851,H8,24.17495,48.0323444,1.4472
852,H8,24.1750749,48.0323309,2.5728
853,H8,24.1751994,48.0323074,2.23512
854,H8,24.175323,48.0322774,2.01804
855,H8,24.1754455,48.0322422,2.0502
856,H8,24.1756048,48.0321849,1.5678
857,H8,24.1757225,48.0321344,2.20296
858,H8,24.1758376,48.0320792,2.95068
859,H8,24.1759505,48.0320177,2.29944
860,H8,24.1760235,48.0319731,1.15776
861,H8,24.1760593,48.0319502,4.7034
862,H8,24.1761642,48.0318752,2.4924
863,H8,24.1762985,48.0317663,2.13864
864,H8,24.176395,48.03168,3.55368
865,H8,24.1764846,48.0315843,2.71752
866,H8,24.1765708,48.0314842,2.78988
867,H8,24.1766561,48.0313835,2.74164
868,H8,24.1767359,48.0312774,2.814
869,H8,24.1768071,48.0311633,2.80596
870,H8,24.1768974,48.0310079,2.11452
871,H8,24.1769572,48.0308868,2.92656
872,H8,24.1770129,48.0307642,3.98784
873,H8,24.1770635,48.0306382,3.51348
874,H8,24.1771074,48.0305094,3.06324
875,H8,24.1771591,48.0303343,2.38788
876,H8,24.1771877,48.0301996,3.34464
877,H8,24.1772104,48.0300633,4.51044
878,H8,24.1772252,48.0299274,2.31552
879,H8,24.1772356,48.0297912,4.91244
880,H8,24.1772384,48.0297001,1.83312
881,H8,24.1772342,48.0295191,3.7788
882,H8,24.1772232,48.0293373,2.84616
883,H8,24.1772065,48.0292016,5.60388
884,H8,24.1771818,48.029066,3.65016
885,H8,24.1771506,48.0289339,3.68232
886,H8,24.1771162,48.0288038,3.67428
887,H8,24.1770779,48.0286752,3.59388
888,H8,24.1770163,48.0285064,2.50848
889,H8,24.1769982,48.0284657,3.24816
890,H8,24.1769594,48.0283852,3.18384
891,H8,24.1768976,48.0282656,4.08432
892,H8,24.1768321,48.0281502,3.03912
893,H8,24.1767632,48.0280373,3.38484
894,H8,24.1766622,48.0278938,2.25924
895,H8,24.1765778,48.0277937,2.83008
896,H8,24.1764919,48.0276956,2.814
897,H8,24.1763985,48.0276058,2.7336
898,H8,24.176459,48.0275389,0.50652
899,H8,24.1765551,48.0276305,0.27336
900,H8,24.1766417,48.0277294,0.21708
901,H8,24.1767115,48.0278127,0.93264
902,H8,24.1767717,48.0278911,1.05324
903,H8,24.1768568,48.028019,1.65624
904,H8,24.1769279,48.0281339,1.34268
905,H8,24.1769918,48.0282526,2.05824
906,H8,24.1770514,48.0283742,2.09844
907,H8,24.1771047,48.028499,2.82204
908,H8,24.1771544,48.0286269,2.83812
909,H8,24.1772086,48.0288015,2.27532
910,H8,24.1772421,48.0289341,3.12756
911,H8,24.1772722,48.0290661,3.39288
912,H8,24.1772934,48.0292017,3.81096
913,H8,24.1773076,48.0293379,3.5778
914,H8,24.177321,48.0295217,2.64516
915,H8,24.1773254,48.0296603,3.28836
916,H8,24.1773226,48.0297983,4.40592
917,H8,24.1773114,48.0299353,3.3366
918,H8,24.177296,48.0300699,3.40092
919,H8,24.1772762,48.0302041,3.36876
920,H8,24.1772487,48.0303372,3.3366
921,H8,24.1772135,48.030469,3.24816
922,H8,24.1771571,48.0306413,3.62604
923,H8,24.177109,48.0307683,3.19188
924,H8,24.1770572,48.0308934,3.11952
925,H8,24.176998,48.0310138,3.07128
926,H8,24.1769325,48.03113,3.19992
927,H8,24.1768626,48.0312441,3.11952
928,H8,24.1767625,48.0313919,2.23512
929,H8,24.1767361,48.0314276,5.85312
930,H8,24.176682,48.0314973,2.91048
931,H8,24.1765961,48.0315963,2.82204
932,H8,24.1765079,48.031693,3.1356
933,H8,24.1764154,48.031787,2.56476
934,H8,24.1762847,48.0319002,1.84116
935,H8,24.1761812,48.0319784,2.37984
936,H8,24.1760755,48.0320511,3.08736
937,H8,24.1759656,48.0321167,2.26728
938,H8,24.1758534,48.0321768,2.26728
939,H8,24.1757391,48.0322324,2.24316
940,H8,24.1756231,48.0322814,2.16276
941,H8,24.1755046,48.0323254,2.1306
942,H8,24.1753446,48.0323739,2.42808
943,H8,24.1752221,48.032401900000004,2.17884
944,H8,24.1750986,48.0324255,2.23512
945,H8,24.174973,48.0324437,2.17884
946,H8,24.1748484,48.0324518,2.17884
947,H8,24.1747235,48.0324528,2.17884
948,H8,24.1745575,48.0324459,1.62408
949,H8,24.1744736,48.0324377,3.19992
950,H8,24.1744322,48.0324325,2.16276
951,H8,24.1743093,48.0324113,2.1306
952,H8,24.1741868,48.0323845,2.1306
953,H8,24.1740249,48.032342,1.809
954,H8,24.1739055,48.0323029,2.24316
955,H8,24.1737893,48.0322534,2.99892
956,H8,24.1736745,48.0321978,2.30748
957,H8,24.1735621,48.0321372,2.33964
958,H8,24.1734527,48.0320709,2.30748
959,H8,24.1735355,48.0319053,1.79292
960,H8,24.1736469,48.0319711,0.83616
961,H8,24.173723,48.0320108,0.82008
962,H8,24.1737613,48.0320303,0.82008
963,H8,24.1738765,48.0320864,0.8442
964,H8,24.1739948,48.0321342,0.82812
965,H8,24.1741561,48.0321861,1.21404
966,H8,24.1742794,48.0322157,1.06932
967,H8,24.1744041,48.0322377,1.54368
968,H8,24.1745297,48.0322535,1.96176
969,H8,24.1746554,48.0322637,1.93764
970,H8,24.1747807,48.0322654,2.09844
971,H8,24.1749464,48.0322538,1.58388
972,H8,24.175029,48.0322431,3.1758
973,H8,24.1751948,48.0322159,2.15472
974,H8,24.1753181,48.0321872,2.13864
975,H8,24.1754394,48.0321496,2.42808
976,H8,24.1755977,48.0320911,1.69644
977,H8,24.175714,48.0320392,2.31552
978,H8,24.1758283,48.0319838,2.95872
979,H8,24.1759395,48.0319205,1.50348
980,H8,24.1760461,48.0318497,3.04716
981,H8,24.1761503,48.0317733,2.27532
982,H8,24.1771303,48.0292689,3.55368
983,H8,24.1771087,48.0291341,5.5074
984,H8,24.1770796,48.0290013,3.56976
985,H8,24.1770453,48.0288703,3.52152
986,H8,24.176992,48.0286996,2.58084
987,H8,24.176945,48.0285748,3.32052
988,H8,24.1768904,48.0284528,3.14364
989,H8,24.1768319,48.0283325,3.15168
990,H8,24.1767672,48.028216,3.06324
991,H8,24.1766978,48.0281033,4.13256
992,H8,24.1766237,48.0279938,3.02304
993,H8,24.176514,48.0278583,2.26728
994,H8,24.1764266,48.0277617,2.70948
995,H8,24.1763339,48.0276715,3.52956
996,H8,24.1763303,48.0277915,0.89244
997,H8,24.176422,48.0278863,0.63516
998,H8,24.1765079,48.0279868,0.49044
999,H8,24.1765887,48.0280923,0.804
1000,H8,24.1766612,48.0282042,0.83616
1001,H8,24.1766836,48.0282431,1.54368
1002,H8,24.1767278,48.0283207,1.55976
1003,H8,24.1768091,48.0284809,1.7286
1004,H8,24.1768647,48.0286042,2.58888
1005,H8,24.1769127,48.0287307,3.93156
1006,H8,24.1769538,48.0288605,2.98284
1007,H8,24.1769887,48.0289922,3.12756
1008,H8,24.1770195,48.0291241,3.216
1009,H8,24.1770499,48.0293027,2.4522
1010,H8,24.1770621,48.0294396,3.2964
1011,H8,24.177067,48.0295768,4.52652
1012,H8,24.1770659,48.0297143,3.39288
1013,H8,24.1770602,48.0298509,3.36876
1014,H8,24.1770409,48.0300304,2.83812
1015,H8,24.1770209,48.0301632,3.51348
1016,H8,24.1769909,48.0302954,4.422
1017,H8,24.1769539,48.0304257,3.34464
1018,H8,24.1769106,48.0305548,3.1758
1019,H8,24.1768608,48.0306802,3.216
1020,H8,24.1768066,48.0308032,3.36072
1021,H8,24.1767877,48.0308438,3.32052
1022,H8,24.1767278,48.0309626,2.19492
1023,H8,24.1766593,48.0310768,3.19188
1024,H8,24.1765852,48.0311872,4.59888
1025,H8,24.1765033,48.0312929,2.78184
1026,H8,24.1764194,48.0313952,2.76576
1027,H8,24.1762999,48.0315227,1.93764
1028,H8,24.1762045,48.0316121,2.50848
1029,H8,24.1761045,48.0316948,2.90244
1030,H8,24.1760002,48.0317718,1.43916
1031,H8,24.1758933,48.0318437,2.7738
1032,H8,24.1758196,48.0318876,2.04216
1033,H8,24.1757822,48.0319084,2.02608
1034,H8,24.1756678,48.0319634,2.15472
1035,H8,24.1755116,48.0320285,1.59192
1036,H8,24.1753929,48.0320705,3.18384
1037,H8,24.1752718,48.0321056,2.02608
1038,H8,24.1751496,48.0321344,2.0904
1039,H8,24.1750247,48.0321551,2.03412
1040,H8,24.1748994,48.0321687,2.03412
1041,H8,24.1747738,48.0321744,2.00196
1042,H8,24.1746076,48.0321704,1.51956
1043,H8,24.1745247,48.0321629,3.1356
1044,H8,24.1744834,48.032158,2.09844
1045,H8,24.1743599,48.0321396,2.09844
1046,H8,24.1742368,48.0321134,2.14668
1047,H8,24.1740752,48.0320661,1.8492
1048,H8,24.1739559,48.0320243,2.15472
1049,H8,24.1738397,48.0319745,2.99088
1050,H8,24.1737268,48.0319165,1.50348
1051,H8,24.1736354,48.0318616,3.71448
1052,H8,24.1736456,48.0317614,0.73968
1053,H8,24.1737375,48.0318127,0.90852
1054,H8,24.1738305,48.0318608,0.34572
1055,H8,24.1739188,48.0319028,0.74772
1056,H8,24.1739631,48.0319215,1.50348
1057,H8,24.1741355,48.0320031,0.4422
1058,H8,24.1741989,48.0320209,0.35376
1059,H8,24.1742931,48.0320444,0.50652
1060,H8,24.174426,48.03207,0.3618
1061,H8,24.1745262,48.0320839,1.2864
1062,H8,24.1746263,48.0320927,0.89244
1063,H8,24.1747272,48.0320954,1.35072
1064,H8,24.1748273,48.0320926,1.35876
1065,H8,24.1749606,48.0320816,1.22208
1066,H8,24.175061,48.0320684,1.61604
1067,H8,24.1751613,48.0320518,1.81704
1068,H8,24.1752593,48.0320264,2.01
1069,H8,24.1753561,48.0319961,2.70144
1070,H8,24.1754523,48.0319645,2.03412
1071,H8,24.1754842,48.0319531,2.04216
1072,H8,24.1756399,48.0318857,2.07432
1073,H8,24.1757617,48.0318262,1.57584
1074,H8,24.1758505,48.0317754,3.24012
1075,H8,24.1759362,48.0317174,2.21904
1076,H8,24.1760274,48.0316502,2.01
1077,H8,24.1761274,48.0315686,1.80096
1078,H8,24.1762229,48.0314818,1.92156
1079,H8,24.1763427,48.031356100000004,1.46328
1080,H8,24.1764264,48.0312562,2.15472
1081,H8,24.1765065,48.031153,2.92656
1082,H8,24.1765769,48.0310419,2.412
1083,H8,24.1766444,48.0309285,2.42004
1084,H8,24.1767071,48.0308115,2.62104
1085,H8,24.1767649,48.0306909,2.99892
1086,H8,24.1768296,48.0305251,2.25924
1087,H8,24.1768705,48.0303967,3.15168
1088,H8,24.1769044,48.0302654,4.32552
1089,H8,24.1769326,48.0301319,3.28032
1090,H8,24.1769681,48.0298635,3.39288
1091,H8,24.1769741,48.0296844,2.60496
1092,H8,24.1769736,48.0295949,5.27424
1093,H8,24.1769664,48.0294148,2.613
1094,H8,24.1769476,48.0292804,4.9446
1095,H8,24.1769261,48.0291464,3.36072
1096,H8,24.1768956,48.0290157,3.38484
1097,H8,24.176856,48.028887,3.30444
1098,H8,24.1767979,48.0287187,2.46024
1099,H8,24.1767479,48.028596,3.20796
1100,H8,24.1766891,48.028477,4.0602
1101,H8,24.1766259,48.0283609,1.99392
1102,H8,24.1765584,48.0282486,3.88332
1103,H8,24.1764852,48.0281407,2.86224
1104,H8,24.1763761,48.0280058,2.91852
1105,H8,24.1762897,48.0279105,2.60496
1106,H8,24.1761982,48.0279562,0.57888
1107,H8,24.1764858,48.0283056,5.86116
1108,H8,24.1765179,48.0283527,2.62104
1109,H8,24.1765533,48.0284056,2.9748
1110,H8,24.1765815,48.0284568,4.5426
1111,H8,24.1766009,48.0284971,5.77272
1112,H8,24.1766316,48.0285585,5.84508
1113,H8,24.1766574,48.02861,3.15972
1114,H8,24.1766901,48.0286876,2.24316
1115,H8,24.1767156,48.028754,4.65516
1116,H8,24.1767414,48.0288245,2.2914
1117,H8,24.1767735,48.0289187,1.7688
1118,H8,24.1768142,48.0290602,1.05324
1119,H8,24.1768372,48.0291682,1.46328
1120,H8,24.1768559,48.0292771,1.83312
1121,H8,24.1768715,48.0293871,0.9246
1122,H8,24.1768811,48.0294987,2.14668
1123,H8,24.1768847,48.0296105,1.64016
1124,H8,24.1768839,48.0297227,1.98588
1125,H8,24.1768794,48.0298329,2.01804
1126,H8,24.1768651,48.0299858,1.76076
1127,H8,24.1768453,48.0301174,2.02608
1128,H8,24.1768169,48.0302488,3.19992
1129,H8,24.1767835,48.0303793,1.57584
1130,H8,24.1767414,48.0305078,3.65016
1131,H8,24.1766926,48.0306324,2.55672
1132,H8,24.1766177,48.0307943,1.89744
1133,H8,24.1765541,48.0309113,2.60496
1134,H8,24.1764858,48.0310238,3.417
1135,H8,24.1764097,48.0311304,2.50044
1136,H8,24.1763282,48.0312339,2.42004
1137,H8,24.1762426,48.031333,2.39592
1138,H8,24.1761822,48.0313953,2.33964
1139,H8,24.1761509,48.031425,2.29944
1140,H8,24.1760206,48.0315377,1.65624
1141,H8,24.1759193,48.0316166,2.1708
1142,H8,24.1758142,48.0316877,3.28032
1143,H8,24.1757044,48.0317518,2.08236
1144,H8,24.1755911,48.0318086,2.0502
1145,H8,24.1754759,48.031859,2.01
1146,H8,24.1753185,48.0319142,1.22208
1147,H8,24.1751979,48.0319462,1.62408
1148,H8,24.1750755,48.0319724,2.11452
1149,H8,24.1749513,48.0319894,1.5678
1150,H8,24.1749092,48.0319934,1.54368
1151,H8,24.1748257,48.0319985,1.53564
1152,H8,24.1747011,48.0320004,1.54368
1153,H8,24.174577,48.0319947,1.5678
1154,H8,24.174413,48.0319745,1.80096
1155,H8,24.1742905,48.0319504,1.9296
1156,H8,24.1741696,48.0319184,1.9296
1157,H8,24.1740501,48.0318799,1.93764
1158,H8,24.1739342,48.0318312,1.97784
1159,H8,24.1737835,48.031755,1.50348
1160,H8,24.1736726,48.0316943,2.02608
1161,H8,24.1737899,48.0316477,0.54672
1162,H8,24.1738646,48.031688,0.61908
1163,H8,24.1739407,48.0317257,0.41004
1164,H8,24.1740178,48.031761,0.201
1165,H8,24.1741361,48.0318051,0.98088
1166,H8,24.174257,48.031841,0.7236
1167,H8,24.1743792,48.0318715,1.31052
1168,H8,24.1745447,48.0318939,0.89244
1169,H8,24.1746688,48.0319036,1.67232
1170,H8,24.174793,48.0319053,2.22708
1171,H8,24.1749181,48.0318988,1.88136
1172,H8,24.1750422,48.0318815,1.87332
1173,H8,24.1751663,48.0318579,1.95372
1174,H8,24.1752878,48.0318235,1.98588
1175,H8,24.1753278,48.0318102,2.04216
1176,H8,24.1754472,48.031768,1.3668
1177,H8,24.1755631,48.0317186,2.0904
1178,H8,24.1756762,48.0316598,3.15972
1179,H8,24.1757868,48.0315967,2.2914
1180,H8,24.1758917,48.0315219,2.32356
1181,H8,24.175992,48.0314409,2.38788
1182,H8,24.1761207,48.0313244,1.80096
1183,H8,24.17621,48.0312298,2.4924
1184,H8,24.1762927,48.0311274,3.417
1185,H8,24.1763702,48.0310211,2.66928
1186,H8,24.1763956,48.0309849,2.66928
1187,H8,24.1764447,48.0309115,2.70948
1188,H8,24.1765131,48.0307972,2.814
1189,H8,24.1765734,48.0306769,2.91048
1190,H8,24.1766443,48.0305127,2.58084
1191,H8,24.1766897,48.0303849,4.1406
1192,H8,24.1767262,48.0302539,3.44112
1193,H8,24.1767546,48.0301189,3.48936
1194,H8,24.1767767,48.0299844,3.66624
1195,H8,24.1767914,48.0298504,3.75468
1196,H8,24.1767973,48.0297162,3.82704
1197,H8,24.1767954,48.0295363,2.78184
1198,H8,24.176786,48.0294013,4.91244
1199,H8,24.1767675,48.0292667,3.8994
1200,H8,24.1767413,48.0291337,3.52956
1201,H8,24.1766954,48.0289583,2.54868
1202,H8,24.1766541,48.0288306,3.32052
1203,H8,24.1766058,48.0287064,4.29336
1204,H8,24.1765513,48.0285857,3.14364
1205,H8,24.1764902,48.0284679,3.07932
1206,H8,24.1764219,48.0283558,2.99088
1207,H8,24.1763466,48.028248,2.82204
1208,H8,24.1762381,48.0281124,2.25924
1209,H8,24.1761486,48.0280187,3.16776
1210,H8,24.176059,48.0280654,0.69948
1211,H8,24.176155,48.0281537,0.49044
1212,H8,24.1762409,48.0282528,0.6834
1213,H8,24.1763202,48.0283588,0.65124
1214,H8,24.1763931,48.0284697,0.66732
1215,H8,24.1764571,48.0285874,1.4874
1216,H8,24.1765147,48.0287086,1.53564
1217,H8,24.1765328,48.0287496,1.53564
1218,H8,24.176582,48.0288745,1.54368
1219,H8,24.1766237,48.0290014,2.39592
1220,H8,24.1766575,48.0291324,4.76772
1221,H8,24.1766838,48.0292648,3.26424
1222,H8,24.1767034,48.0293994,3.4974
1223,H8,24.1767152,48.0295349,3.54564
1224,H8,24.1767158,48.0297172,2.71752
1225,H8,24.17671,48.0298521,3.66624
1226,H8,24.1766943,48.0299856,4.96068
