"","idcode","year","birth_yr","age","race","msp","nev_mar","grade","collgrad","not_smsa","c_city","south","ind_code","occ_code","union","wks_ue","ttl_exp","tenure","hours","wks_work","ln_wage"
"225",25,82,46,35,1,1,0,14,1,0,1,0,11,1,0,NA,11.5769233703613,8.41666698455811,24,98,2.22678303718567
"226",25,83,46,36,1,1,0,14,1,0,1,0,11,1,0,0,12.5769233703613,0,24,52,2.31119346618652
"227",25,85,46,38,1,1,0,14,1,0,1,0,11,1,0,NA,14.5769233703613,2,24,104,2.15409278869629
"228",25,87,46,41,1,1,0,14,1,0,1,0,11,1,0,NA,16.5769233703613,4.08333349227905,40,104,2.26683592796326
"229",25,88,46,42,1,1,0,14,1,0,1,0,11,1,0,0,17.75,5.41666650772095,40,61,2.25981497764587
"230",26,68,44,23,1,0,1,14,1,0,0,0,11,1,NA,0,0.5,0.5,40,20,1.93457722663879
"231",26,69,44,24,1,0,1,14,1,0,0,0,11,1,NA,0,1.5,1.5,40,52,2.13286638259888
"232",26,70,44,25,1,0,1,14,1,0,0,0,11,1,0,0,2.53846168518066,2.5,40,54,2.04324650764465
"233",26,71,44,26,1,0,1,14,1,1,0,0,11,1,0,0,3.51923084259033,3.5,40,51,2.12248826026917
"234",26,83,44,38,1,1,0,14,1,1,0,0,11,2,0,0,10.442307472229,3.16666674613953,21,51,1.15374040603638
"235",26,87,44,42,1,1,0,14,1,1,0,0,11,13,0,NA,14.25,2.58333325386047,30,104,1.90170741081238
"236",27,68,46,22,1,0,1,14,1,0,0,0,11,1,NA,0,0.416666656732559,0.416666656732559,40,13,1.9917356967926
"237",27,69,46,23,1,0,1,14,1,0,0,0,11,1,NA,0,1.41666662693024,1.33333337306976,40,52,1.9902104139328
"238",27,70,46,24,1,0,1,14,1,0,0,0,11,1,0,0,2.45512819290161,2.33333325386047,40,54,2.16805410385132
"239",27,71,46,25,1,0,1,14,1,0,0,0,11,1,0,0,3.41666650772095,3.33333325386047,40,50,2.12248826026917
"240",29,69,48,20,1,1,0,13,0,0,0,1,7,3,NA,0,0.673076927661896,0.666666686534882,30,35,1.93187487125397
"241",29,70,48,21,1,1,0,13,0,0,0,0,7,3,NA,6,1.34615385532379,1,40,35,1.72884547710419
"242",29,71,48,22,1,1,0,13,0,0,0,0,7,1,0,0,2.28846168518066,0.916666686534882,35,49,2.1117639541626
"243",29,72,48,23,1,1,0,13,0,0,0,0,7,3,0,0,3.36538457870483,2,38,56,1.67370867729187
"244",30,70,50,19,1,1,0,8,0,0,1,0,4,6,NA,0,2.66666674613953,2.66666674613953,40,9,1.47938442230225
"245",30,71,50,20,1,1,0,8,0,0,1,0,9,6,NA,5,3.24358987808228,0.583333313465118,40,30,1.53944551944733
"246",30,72,50,21,1,1,0,8,0,0,1,0,9,6,1,5,3.74358987808228,0.583333313465118,42,26,1.57679009437561
"247",30,73,50,22,1,1,0,8,0,0,1,0,9,3,NA,8,4.20512819290161,1.16666662693024,40,24,1.0615302324295
"248",30,77,50,26,1,1,0,8,0,0,1,0,6,4,0,0,4.39743566513062,0.0833333358168602,20,5,1.67736482620239
"249",30,82,50,31,1,1,0,8,0,0,1,0,4,6,0,0,4.95512771606445,0.583333313465118,40,29,1.41098654270172
"250",30,83,50,32,1,1,0,8,0,0,1,0,4,6,0,2,5.87820482254028,1.5,40,48,1.38292598724365
"251",33,68,46,22,1,1,0,12,0,0,1,0,4,6,NA,8,0.846153855323792,0,40,44,1.56521701812744
"252",35,82,52,29,1,1,0,11,0,0,1,0,9,7,0,37,2.85897421836853,1.16666662693024,8,61,1.13140165805817
"253",36,70,51,18,1,0,1,12,0,0,0,0,6,3,NA,0,2.64743590354919,2,5,51,1.76706671714783
"254",36,71,51,19,1,0,1,12,0,0,0,0,4,3,NA,0,3.62820506095886,1.33333337306976,40,51,1.59771394729614
"255",36,72,51,20,1,0,1,12,0,0,0,0,6,3,NA,0,4.60897445678711,1.16666662693024,27,51,1.30150747299194
"256",36,73,51,21,1,0,1,12,0,0,0,0,6,3,0,0,5.64743614196777,1.16666662693024,40,54,1.61747014522552
"257",36,75,51,23,1,0,1,12,0,0,0,0,11,3,NA,0,6.64743614196777,0.916666686534882,35,52,2.08659434318542
"258",36,77,51,25,1,0,1,12,0,0,0,0,4,6,1,3,7.58974361419678,0.666666686534882,56,49,2.26282453536987
"259",36,78,51,26,1,0,1,12,0,0,0,0,4,6,1,0,8.58974361419678,1.66666662693024,56,52,2.32194924354553
"260",36,88,51,37,1,0,1,12,0,0,0,0,8,4,NA,0,15.9358978271484,0.916666686534882,40,69,1.430455327034
"261",37,68,48,19,1,1,0,12,0,0,1,0,4,6,NA,1,1.41666662693024,1.41666662693024,40,51,1.41637170314789
"262",37,69,48,20,1,1,0,12,0,0,1,0,4,6,NA,16,2.10897445678711,0.833333313465118,40,36,1.2970632314682
"263",37,70,48,22,1,1,0,12,0,0,1,0,4,6,NA,0,2.39743590354919,1.16666662693024,40,15,1.2970632314682
"264",38,68,44,23,1,1,0,12,0,0,1,0,4,6,NA,21,1.5,1.5,40,31,1.7537248134613
"265",38,69,44,24,1,1,0,12,0,0,0,0,4,6,NA,2,2.42307686805725,2.41666674613953,40,48,1.75448763370514
"266",38,70,44,25,1,1,0,12,0,0,0,0,4,6,NA,0,3.5,2.5,40,56,1.75448763370514
"267",38,71,44,26,1,1,0,12,0,0,0,0,9,8,0,0,4.61538457870483,2.08333325386047,25,58,1.49387955665588
"268",38,72,44,27,1,1,0,12,0,0,0,0,9,8,0,0,5.5,3.08333325386047,13,46,1.59867334365845
"269",38,75,44,30,1,1,0,12,0,0,0,0,6,8,NA,0,6.5,0.416666656732559,16,52,1.44053936004639
"270",38,77,44,32,1,1,0,12,0,0,0,0,9,8,0,0,7.5,2.33333325386047,20,52,1.3212559223175
"271",39,82,43,38,1,0,0,16,1,0,0,0,11,1,0,NA,2.39743590354919,1.5,40,78,2.27931618690491
"272",39,83,43,39,1,0,0,16,1,0,0,0,11,1,0,0,3.39743590354919,2.5,40,52,2.3430609703064
"273",39,85,43,41,1,0,0,16,1,0,0,0,11,1,0,NA,5.39743614196777,4.5,40,104,2.31416583061218
"274",39,87,43,43,1,0,0,16,1,0,0,0,11,1,0,NA,7.39743614196777,6.5,40,104,2.26683592796326
"275",39,88,43,44,1,0,0,16,1,0,0,0,11,1,0,0,8.83974361419678,7.91666650772095,40,75,2.28142857551575
"276",40,71,50,20,1,0,1,14,0,0,0,0,11,3,0,0,1.13461542129517,0.75,40,43,1.75238955020905
"277",41,68,47,20,1,0,1,12,0,0,0,0,4,3,NA,1,0.416666656732559,0.416666656732559,40,14,1.4039489030838
"278",41,69,47,21,1,0,1,12,0,0,0,0,4,3,NA,0,0.916666626930237,0.833333313465118,40,26,1.4039489030838
"279",41,70,47,22,1,0,1,12,0,0,0,0,11,1,0,10,1.60897433757782,0.75,40,36,1.19695460796356
"280",41,71,47,23,1,0,1,12,0,0,0,0,11,1,0,0,2.74358987808228,1.83333337306976,40,59,1.63364112377167
"281",41,72,47,24,1,0,1,12,0,0,0,0,11,1,0,0,3.68589758872986,2.83333325386047,42,49,1.89604830741882
"282",41,73,47,25,1,0,1,12,0,0,0,0,11,1,NA,9,4.30128240585327,3.25,38,32,2.01418900489807
"283",41,75,47,27,1,0,1,12,0,0,0,0,4,3,NA,0,5.30128240585327,2.16666674613953,40,52,1.80795609951019
"284",41,77,47,29,1,1,0,12,0,0,0,0,4,3,0,0,5.68589782714844,2.5,40,20,1.73916101455688
"285",43,83,53,30,1,1,0,17,1,0,0,0,11,13,0,0,7.01923084259033,5.33333349227905,35,51,1.55920517444611
"286",43,85,53,32,1,1,0,17,1,0,0,0,11,13,0,0,7.53846168518066,5.75,30,27,1.81767749786377
"287",44,77,47,30,1,1,0,18,1,0,0,0,12,1,1,30,5.64743614196777,3.16666674613953,35,0,2.66666460037231
"288",44,78,47,31,1,1,0,18,1,0,0,0,12,1,0,32,6.10897445678711,0.416666656732559,35,24,2.47649097442627
"289",44,82,47,35,1,1,0,18,1,0,0,0,12,1,1,NA,9.87820529937744,3.5,35,98,2.85766005516052
"290",44,83,47,36,1,1,0,18,1,0,0,0,12,1,1,0,10.8397436141968,3.5,35,50,2.95308017730713
"291",44,85,47,38,1,1,0,18,1,0,0,0,12,1,1,NA,12.8397436141968,3.5,35,104,3.14564538002014
"292",44,87,47,40,1,1,0,18,1,0,0,0,12,1,1,NA,14.8397436141968,3.5,35,104,3.28513026237488
"293",44,88,47,41,1,1,0,18,1,0,0,0,12,1,1,0,16.2051277160645,3.5,35,71,3.34838223457336
"294",45,72,52,19,1,0,1,12,0,0,1,0,5,3,1,5,1.36538457870483,0.916666686534882,38,45,1.64519274234772
"295",45,73,52,20,1,0,1,12,0,0,1,0,5,3,1,0,2.38461542129517,1.91666662693024,38,53,1.82610893249512
"296",45,75,52,22,1,0,1,12,0,0,1,0,5,3,NA,0,3.91666674613953,3.91666674613953,38,52,2.1236355304718
"297",45,77,52,24,1,1,0,12,0,0,0,0,5,3,1,0,5.83333349227905,5.83333349227905,38,52,2.18330144882202
"298",45,78,52,25,1,1,0,12,0,0,0,0,5,3,1,0,6.91666650772095,6.91666650772095,38,0,2.21354007720947
"299",45,80,52,27,1,1,0,12,0,0,0,0,5,3,1,0,8.83333301544189,8.83333301544189,38,94,2.20946645736694
"300",45,82,52,29,1,1,0,12,0,0,0,0,5,3,1,0,10.9166669845581,10.9166669845581,38,72,2.26176285743713
"301",45,83,52,30,1,1,0,12,0,0,0,0,5,3,1,0,11.9743595123291,11.9166669845581,37,55,2.33565330505371
"302",45,85,52,32,1,1,0,12,0,0,0,0,5,3,1,NA,13.9743595123291,13.9166669845581,38,104,2.29267907142639
"303",45,87,52,34,1,1,0,12,0,0,0,0,5,3,1,0,15.8333330154419,15.8333330154419,38,96,2.31504845619202
"304",45,88,52,35,1,1,0,12,0,0,0,0,5,3,1,0,17.25,17.25,38,71,2.32093381881714
"305",46,87,44,43,1,1,0,18,1,0,0,0,11,1,0,NA,4.39102554321289,1.58333337306976,25,72,1.38545763492584
"306",46,88,44,44,1,1,0,18,1,0,0,0,11,3,0,0,5.54487180709839,2.91666674613953,25,60,1.115642786026
"307",47,87,52,34,1,0,0,12,0,0,0,0,5,5,0,0,7.41025590896606,0.416666656732559,40,38,1.69281959533691
"308",47,88,52,35,1,0,0,12,0,0,0,0,5,5,0,0,8.73717880249023,0.75,40,69,1.26032507419586
"309",48,80,52,27,1,1,0,15,0,0,1,0,6,4,NA,12,2.96153855323792,0.16666667163372,35,46,1.33102333545685
"310",48,87,52,34,1,0,0,15,0,0,1,0,7,11,0,NA,4.96153831481934,0.16666667163372,15,104,1.430455327034
"311",48,88,52,35,1,0,0,15,0,0,1,0,7,3,NA,NA,5.557692527771,0.333333343267441,40,31,1.76692748069763
"312",49,68,47,21,1,1,0,12,0,0,1,0,7,3,NA,36,0.307692319154739,NA,35,16,1.70867192745209
"313",49,69,47,21,1,1,0,12,0,0,1,0,7,3,NA,0,1.30769228935242,0.583333313465118,33,52,1.73746633529663
"314",49,70,47,23,1,1,0,12,0,0,1,0,7,3,0,0,2.38461542129517,1.66666662693024,35,56,1.85425627231598
"315",49,71,47,24,1,1,0,12,0,0,1,0,7,3,0,0,3.42307710647583,2.66666674613953,35,54,1.84805083274841
"316",49,82,47,35,1,1,0,12,0,0,1,0,7,4,0,NA,4.42307710647583,1.5,10,52,1.3862943649292
"317",49,83,47,36,1,1,0,12,0,0,1,0,7,3,0,0,5.4038462638855,2.5,6,51,1.569256067276
"318",50,83,52,31,1,0,0,16,1,0,1,0,11,1,0,0,5.03846168518066,2.08333325386047,40,54,1.81298589706421
"319",50,85,52,33,1,1,0,16,1,0,1,0,11,1,0,0,6.03846168518066,4,40,52,2.15409278869629
"320",50,88,52,36,1,0,0,16,1,0,1,0,11,1,NA,0,9.42307662963867,6.41666650772095,45,72,3.57603597640991
"321",51,70,50,19,1,0,1,12,0,0,0,0,11,3,NA,0,1.21153843402863,0.25,20,31,1.6570657491684
"322",51,71,50,20,1,0,1,12,0,0,0,0,11,3,0,0,2.0961537361145,1,38,46,1.60273373126984
"323",51,72,50,21,1,1,0,12,0,0,1,0,6,4,0,0,3.19230771064758,0.416666656732559,2,57,1.59867334365845
"324",51,73,50,22,1,1,0,12,0,0,1,0,6,4,NA,0,3.32692313194275,0.5,8,7,0.432921648025513
"325",51,78,50,27,1,1,0,12,0,0,0,0,6,3,0,0,3.73076915740967,0.416666656732559,16,21,1.25036585330963
"326",51,82,50,31,1,1,0,12,0,0,0,0,6,3,0,0,5.78846168518066,0.25,38,68,1.82131767272949
"327",51,88,50,38,1,1,0,12,0,0,0,0,11,1,0,1,10.2692308425903,3.25,18,69,1.48802506923676
"328",53,72,53,18,1,0,1,12,0,0,0,0,6,3,NA,3,1.11538457870483,0.666666686534882,40,31,1.45457315444946
"329",53,73,53,19,1,0,1,12,0,0,0,0,7,3,0,0,2.05769228935242,1.08333337306976,38,49,1.50765514373779
"330",53,75,53,21,1,1,0,12,0,0,0,0,7,3,NA,0,3.08333325386047,3.08333325386047,37,30,1.4681544303894
"331",53,80,53,26,1,1,0,12,0,0,1,0,7,3,NA,0,3.33333325386047,0.0833333358168602,34,1,1.02722227573395
"332",53,82,53,28,1,0,0,12,0,0,1,0,7,3,0,5,3.35256409645081,1.08333337306976,20,1,1.3862943649292
"333",53,83,53,29,1,0,0,12,0,0,1,0,7,3,NA,1,4.35256385803223,NA,16,52,1.21258115768433
"334",54,88,48,40,1,0,1,12,0,0,1,0,11,8,0,5,10.3974361419678,0.75,55,38,1.6158584356308
"335",55,68,44,24,1,0,1,12,0,0,1,0,11,1,NA,0,0.903846144676208,0,40,47,1.45273900032043
"336",55,69,44,25,1,0,1,12,0,0,1,0,11,8,NA,0,1.90384614467621,1,40,52,1.60943758487701
"337",55,70,44,26,1,0,1,12,0,0,1,0,11,1,0,0,2.96153831481934,2,40,55,1.68786549568176
"338",55,71,44,27,1,0,1,12,0,0,1,0,11,8,0,0,3.96153831481934,3.08333325386047,40,52,1.67620098590851
"339",55,72,44,28,1,0,1,12,0,0,1,0,11,1,0,0,4.92307662963867,4,40,50,1.67771673202515
"340",55,73,44,29,1,0,1,12,0,0,1,0,11,1,0,0,5.98076915740967,5.08333349227905,40,55,1.65669023990631
"341",55,75,44,31,1,1,0,12,0,0,0,0,11,8,NA,0,7.08333349227905,7.08333349227905,40,0,1.79961144924164
"342",55,78,44,34,1,1,0,12,0,0,0,0,9,6,0,0,7.58333349227905,0.416666656732559,22,26,1.28958594799042
"343",56,68,49,19,1,1,0,12,0,0,0,0,8,3,NA,0,0.288461536169052,0.25,45,15,1.85023641586304
"344",56,77,49,28,1,1,0,12,0,0,1,0,4,5,0,0,1.42307698726654,0.666666686534882,50,41,2.35087537765503
"345",56,78,49,29,1,0,0,12,0,0,1,0,4,6,NA,NA,1.42307698726654,0.833333313465118,40,NA,2.23754668235779
"346",56,82,49,32,1,0,0,12,0,0,1,0,6,4,0,NA,3.80769228935242,1.83333337306976,10,98,2.70805025100708
"347",57,68,45,22,1,1,0,12,0,0,1,0,7,3,NA,0,0.807692289352417,0,38,42,1.58627033233643
"348",57,70,45,24,1,1,0,12,0,0,1,0,6,4,NA,0,0.884615361690521,0.0833333358168602,16,4,1.42222630977631
"349",57,71,45,25,1,1,0,12,0,0,1,0,6,8,0,0,1.63461542129517,0.75,12,39,1.30150747299194
"350",57,75,45,29,1,1,0,12,0,0,1,0,6,8,NA,0,3.36538457870483,1.5,15,52,0.672668516635895
"351",57,77,45,31,1,1,0,12,0,0,1,0,6,8,0,0,4.13461542129517,3.5,20,40,1.79125964641571
"352",57,78,45,32,1,1,0,12,0,0,1,0,6,8,0,0,5.057692527771,4.41666650772095,20,48,1.83815252780914
"353",57,80,45,34,1,1,0,12,0,0,1,0,6,8,0,0,6.9038462638855,6.41666650772095,20,96,0.75363552570343
"354",57,82,45,36,1,1,0,12,0,0,1,0,6,8,0,12,8.557692527771,0.833333313465118,NA,86,1.4350837469101
"355",57,83,45,37,1,1,0,12,0,0,1,0,6,8,0,0,9.53846168518066,1.83333337306976,40,51,1.45944118499756
"356",57,87,45,41,1,1,0,12,0,0,1,0,6,2,0,NA,11.5384616851807,5.83333349227905,40,104,1.65359878540039
"357",57,88,45,42,1,1,0,12,0,0,1,0,6,3,0,NA,12.8461542129517,7.25,40,68,1.7545759677887
"358",58,82,44,37,1,1,0,13,0,0,0,0,11,8,0,NA,9.5,9.5,24,98,1.95727360248566
"359",58,83,44,38,1,1,0,13,0,0,0,0,11,8,1,0,10.5833330154419,10.5833330154419,24,53,2.04920935630798
"360",58,87,44,42,1,1,0,13,0,1,0,0,11,8,0,0,11.4294872283936,0.333333343267441,24,44,1.94088017940521
"361",59,68,48,19,1,1,0,12,0,0,1,0,7,3,NA,0,1,0,38,52,1.43472075462341
"362",59,73,48,24,1,1,0,12,0,0,1,0,6,4,NA,0,1.86538457870483,0.333333343267441,15,14,1.32104182243347
"363",59,75,48,26,1,1,0,12,0,0,1,0,6,4,NA,1,1.88461542129517,0.333333343267441,16,1,1.2173957824707
"364",59,78,48,29,1,1,0,12,0,0,1,0,6,4,NA,0,2.05769228935242,0.25,29,9,1.3212559223175
"365",59,83,48,34,1,1,0,12,0,0,1,0,7,3,0,NA,3.07692313194275,2.33333325386047,20,NA,1.569256067276
"366",59,85,48,36,1,1,0,12,0,0,1,0,11,8,0,1,4.75,0.333333343267441,23,87,1.0992089509964
"367",60,70,52,18,1,0,1,12,0,0,1,0,7,3,0,0,1.51923072338104,1.5,35,53,1.60710394382477
"368",60,71,52,19,1,0,1,12,0,0,1,0,7,3,0,0,2.5961537361145,2.58333325386047,35,56,1.74463820457458
"369",60,75,52,23,1,1,0,12,0,0,1,0,7,2,NA,9,5.25,3.33333325386047,40,34,1.72722089290619
"370",60,77,52,25,1,1,0,12,0,0,1,0,6,3,0,0,5.57692289352417,0.5,24,17,1.3212559223175
"371",60,78,52,25,1,1,0,12,0,0,1,0,6,3,NA,0,6.05769205093384,1,12,25,1.50357747077942
"372",61,71,52,18,1,0,1,12,0,0,0,0,6,4,NA,0,3.57692313194275,1,15,54,1.46148371696472
"373",61,72,52,19,1,0,1,12,0,0,0,0,6,4,0,0,4.5,1.41666662693024,34,48,1.32104182243347
"374",61,73,52,20,1,0,1,12,0,0,0,0,6,4,0,0,5.51923084259033,2.41666674613953,38,53,1.31636464595795
"375",61,75,52,22,1,1,0,12,0,1,0,0,6,11,NA,0,6.46153831481934,0.416666656732559,34,49,1.26618528366089
"376",61,77,52,24,1,1,0,12,0,1,0,0,6,11,0,0,6.46153831481934,1.25,40,0,1.45246744155884
"377",62,68,50,17,1,0,1,10,0,0,0,0,9,7,NA,0,0.25,0.16666667163372,24,13,0.646263599395752
"378",62,69,50,18,1,1,0,10,0,0,0,0,11,6,NA,0,1.03846156597137,0.833333313465118,40,41,1.5067834854126
"379",62,70,50,19,1,1,0,10,0,0,0,0,9,8,NA,8,1.36538457870483,0.333333343267441,15,17,1.36160135269165
"380",62,71,50,20,1,1,0,10,0,0,0,0,6,8,NA,3,1.73076927661896,0.16666667163372,24,19,1.34707343578339
"381",62,82,50,31,1,1,0,10,0,1,0,0,6,3,0,32,2.11538457870483,0.333333343267441,37,20,1.27536273002625
"382",62,83,50,32,1,1,0,10,0,1,0,0,6,3,NA,7,3.03846168518066,0.75,38,48,1.32175588607788
"383",62,85,50,34,1,1,0,10,0,1,0,0,6,3,0,0,4.03846168518066,2.41666674613953,40,52,1.49968695640564
"384",62,87,50,36,1,1,0,10,0,1,0,0,6,3,0,NA,6.03846168518066,4.5,40,104,1.61277687549591
"385",62,88,50,38,1,1,0,10,0,1,0,0,6,3,0,0,7.36538457870483,5.91666650772095,40,69,1.63173162937164
"386",63,68,44,23,1,1,0,15,1,0,1,0,11,1,NA,0,1,0,40,52,2.08134794235229
"387",63,69,44,24,1,1,0,15,1,0,1,0,11,1,NA,0,1.96153843402863,NA,40,50,2.12415790557861
"388",63,70,44,25,1,1,0,15,1,0,1,0,11,1,NA,0,1.98076915740967,0.916666686534882,40,1,2.12415790557861
"389",63,71,44,26,1,1,0,15,1,0,1,0,11,1,0,0,2.44230771064758,0.5,24,24,2.1719126701355
"390",63,72,44,27,1,1,0,15,1,0,1,0,11,1,1,0,3.46153831481934,1.5,24,53,2.13260626792908
"391",63,73,44,28,1,1,0,15,1,0,1,0,11,1,NA,0,4,2.08333325386047,24,28,2.10949873924255
"392",63,75,44,30,1,1,0,15,1,0,1,0,11,1,NA,0,5,2.08333325386047,16,52,2.64241623878479
"393",63,77,44,32,1,1,0,15,1,0,1,0,11,1,1,0,6,2.08333325386047,16,52,2.54313492774963
"394",63,85,44,40,1,0,0,15,1,0,1,0,11,1,1,0,7,2.08333325386047,12,52,3.06401109695435
"395",63,87,44,42,1,0,0,15,1,0,1,0,11,1,1,NA,9,2.08333325386047,14,104,3.27589082717896
"396",63,88,44,44,1,0,0,15,1,0,1,0,11,1,1,0,10.384614944458,2.08333325386047,18,72,3.22527933120728
"397",64,69,50,18,1,0,1,12,0,0,0,0,6,3,NA,0,1.94230771064758,1.91666662693024,14,49,1.73746633529663
"398",64,70,50,19,1,0,1,12,0,0,0,0,6,3,NA,0,2.94230771064758,2.16666674613953,13,52,1.81981694698334
"399",64,71,50,20,1,1,0,12,0,0,0,0,9,8,NA,4,3.69230771064758,0.916666686534882,40,39,1.16110908985138
"400",64,72,50,21,1,1,0,12,0,0,0,0,9,8,0,0,4.71153831481934,1.25,24,53,1.4937938451767
"401",64,87,50,36,1,1,0,12,0,0,0,0,11,8,1,0,6.26923036575317,1.91666662693024,20,70,1.32509469985962
"402",64,88,50,38,1,1,0,12,0,0,0,0,11,8,1,0,7.38461494445801,3.33333325386047,30,58,1.48255515098572
"403",65,68,45,22,1,1,0,15,1,0,1,0,11,1,NA,0,0.769230782985687,0.5,40,40,2.25570154190063
"404",65,69,45,23,1,1,0,15,1,0,1,0,11,1,NA,0,1.53846156597137,1.33333337306976,24,40,2.14436101913452
"405",65,70,45,24,1,1,0,15,1,0,1,0,11,1,NA,0,2.44230771064758,1.83333337306976,24,47,2.02943086624146
"406",65,71,45,25,1,1,0,15,1,0,1,0,11,1,NA,0,3.11538457870483,1.08333337306976,16,35,2.16805410385132
"407",65,73,45,27,1,1,0,15,1,0,1,0,11,1,0,1,3.92307686805725,0.833333313465118,24,42,2.26770925521851
"408",65,75,45,29,1,0,0,15,1,0,1,0,11,1,NA,0,4.92307710647583,2.83333325386047,24,52,2.13368654251099
"409",65,77,45,31,1,1,0,15,1,0,1,0,11,1,1,0,5.92307710647583,4.75,16,52,2.23754668235779
"410",66,68,48,19,1,0,1,13,0,0,0,0,4,6,NA,0,0.230769231915474,0.16666667163372,40,12,1.24875628948212
"411",66,69,48,20,1,0,1,13,0,0,0,0,7,3,NA,0,1.19230771064758,0.916666686534882,39,50,1.39841568470001
"412",66,70,48,21,1,1,0,13,0,0,0,1,7,3,NA,0,2,1.75,36,42,1.54392290115356
"413",66,78,48,29,1,1,0,13,0,0,1,0,6,4,1,0,2.3461537361145,0.333333343267441,20,18,1.34567594528198
"414",66,80,48,31,1,1,0,13,0,0,1,0,6,4,1,NA,4.23076915740967,1.33333337306976,20,98,1.32252538204193
"415",66,82,48,33,1,1,0,13,0,0,1,0,6,4,1,NA,6.11538457870483,3.33333325386047,20,98,1.39871668815613
"416",66,83,48,34,1,1,0,13,0,0,1,0,6,4,1,0,7.11538457870483,4.33333349227905,20,52,1.40673720836639
"417",66,85,48,36,1,1,0,13,0,0,1,0,6,4,1,0,8.11538505554199,6.25,20,52,1.49968695640564
"418",66,87,48,38,1,1,0,13,0,0,1,0,6,4,0,NA,10.0384616851807,8.25,6,100,1.20731174945831
"419",66,88,48,39,1,1,0,13,0,0,1,0,6,4,0,0,11.4807691574097,9.75,9,75,1.54971837997437
"420",67,70,47,22,1,1,0,15,0,0,0,1,11,1,0,0,1.5,1.16666662693024,40,58,2.087566614151
"421",67,71,47,23,1,0,0,15,0,0,1,0,11,1,NA,0,2.17307686805725,1.25,32,35,2.35037589073181
"422",67,72,47,24,1,1,0,15,0,1,0,0,11,1,0,0,3.11538457870483,1.83333337306976,32,49,2.26550340652466
"423",67,73,47,25,1,1,0,15,0,1,0,0,11,1,NA,10,3.94230771064758,2.5,32,43,2.30685830116272
"424",67,77,47,29,1,1,0,15,0,1,0,0,9,8,0,0,5.75,1,16,50,2.27676749229431
"425",67,87,47,39,1,0,0,15,0,1,0,0,11,8,0,0,9.82692337036133,1.75,24,80,2.01824188232422
"426",67,88,47,40,1,1,0,15,0,1,0,0,11,1,0,0,11.0384616851807,3.16666674613953,24,63,2.085862159729
"427",68,68,43,24,1,0,1,16,1,1,0,0,11,13,NA,0,1.41666662693024,1.41666662693024,35,52,2.03920197486877
"428",68,69,43,25,1,0,1,16,1,1,0,0,11,1,NA,0,2.41666650772095,2.33333325386047,35,52,2.11537337303162
"429",68,71,43,27,1,1,0,16,1,0,0,0,11,1,NA,NA,2.75,2.75,35,NA,1.99685442447662
"430",68,72,43,28,1,1,0,16,1,0,0,0,11,13,0,NA,2.75,2.41666674613953,40,NA,1.97633838653564
"431",69,69,49,19,1,0,1,12,0,1,0,0,7,3,NA,0,1.15384614467621,0.583333313465118,38,26,1.43971931934357
"432",69,70,49,20,1,0,1,12,0,1,0,0,7,3,NA,0,2.23076915740967,1.41666662693024,38,56,1.69359946250916
"433",69,71,49,21,1,0,1,12,0,1,0,0,7,3,0,0,3.38461542129517,1.25,38,60,1.59372448921204
"434",69,72,49,22,1,1,0,12,0,0,0,0,4,3,0,0,4.21153831481934,0.25,38,43,1.6243155002594
"435",69,73,49,23,1,1,0,12,0,0,0,0,4,3,NA,0,5.21153831481934,0.666666686534882,38,52,1.61584067344666
"436",69,75,49,25,1,1,0,12,0,0,0,0,1,3,NA,0,6.21153831481934,1,40,52,1.66528141498566
"437",69,77,49,27,1,1,0,12,0,0,0,0,1,3,0,2,6.78846168518066,2.41666674613953,40,30,1.64705991744995
"438",70,87,52,35,1,1,0,13,0,1,0,0,5,3,0,NA,14.6666669845581,14.6666669845581,38,104,2.72353649139404
"439",70,88,52,36,1,1,0,13,0,1,0,0,5,3,0,0,16.0833339691162,16.0833339691162,38,52,2.81774878501892
"440",71,73,53,19,1,0,1,12,0,1,0,0,9,8,NA,3,0.519230782985687,0.16666667163372,14,27,1.45457315444946
"441",71,75,53,21,1,0,1,12,0,1,0,0,12,3,NA,14,1.21153855323792,0.416666656732559,35,36,1.59240162372589
"442",71,77,53,23,1,1,0,12,0,1,0,0,12,3,0,0,1.21153855323792,0.666666686534882,35,0,1.59240162372589
"443",71,80,53,26,1,1,0,12,0,0,0,0,4,3,0,0,2.21153855323792,1.41666662693024,30,52,1.32559704780579
"444",71,82,53,28,1,1,0,12,0,0,0,0,6,3,0,NA,4.0961537361145,3.5,30,98,1.3862943649292
"445",71,83,53,29,1,1,0,12,0,0,0,0,6,3,0,0,5.07692337036133,4.5,33,51,1.25180172920227
"446",71,85,53,31,1,1,0,12,0,1,0,0,6,3,0,NA,7.07692337036133,6.5,35,104,1.5821875333786
"447",71,87,53,33,1,1,0,12,0,1,0,0,4,3,0,NA,9.07692337036133,1.08333337306976,38,104,1.66473650932312
"448",71,88,53,34,1,1,0,12,0,1,0,0,4,3,0,0,10.5,2.5,38,74,1.74477887153625
"449",72,71,52,18,1,0,1,12,0,1,0,0,NA,3,NA,0,2.76923084259033,1.16666662693024,16,55,1.18277037143707
"450",72,72,52,20,1,0,1,12,0,0,0,0,10,3,NA,12,3.4038462638855,1,16,33,1.13720440864563
