"","id","date","time","name","size","type","price"
"370","2015-000151","2015-01-03","15:09:34","spinach_supr","S","supreme",12.5
"371","2015-000151","2015-01-03","15:09:34","southw_ckn","L","chicken",20.75
"372","2015-000152","2015-01-03","15:09:42","the_greek","M","classic",16
"373","2015-000152","2015-01-03","15:09:42","thai_ckn","S","chicken",12.75
"374","2015-000152","2015-01-03","15:09:42","spinach_fet","L","veggie",20.25
"375","2015-000152","2015-01-03","15:09:42","hawaiian","S","classic",10.5
"376","2015-000153","2015-01-03","15:16:34","mexicana","M","veggie",16
"377","2015-000154","2015-01-03","15:22:43","prsc_argla","S","supreme",12.5
"378","2015-000155","2015-01-03","15:28:59","pepperoni","L","classic",15.25
"379","2015-000155","2015-01-03","15:28:59","ckn_pesto","S","chicken",12.75
"380","2015-000155","2015-01-03","15:28:59","napolitana","L","classic",20.5
"381","2015-000155","2015-01-03","15:28:59","peppr_salami","L","supreme",20.75
"382","2015-000156","2015-01-03","15:42:19","thai_ckn","L","chicken",20.75
"383","2015-000156","2015-01-03","15:42:19","napolitana","M","classic",16
"384","2015-000157","2015-01-03","15:43:03","sicilian","M","supreme",16.25
"385","2015-000157","2015-01-03","15:43:03","spin_pesto","M","veggie",16.5
"386","2015-000157","2015-01-03","15:43:03","mediterraneo","M","veggie",16
"387","2015-000157","2015-01-03","15:43:03","ital_supr","L","supreme",20.75
"388","2015-000158","2015-01-03","15:54:30","thai_ckn","M","chicken",16.75
"389","2015-000158","2015-01-03","15:54:30","ital_veggie","M","veggie",16.75
"390","2015-000159","2015-01-03","15:59:22","thai_ckn","M","chicken",16.75
"391","2015-000159","2015-01-03","15:59:22","four_cheese","L","veggie",17.95
"392","2015-000160","2015-01-03","16:35:33","classic_dlx","M","classic",16
"393","2015-000161","2015-01-03","16:43:46","hawaiian","S","classic",10.5
"394","2015-000161","2015-01-03","16:43:46","the_greek","XL","classic",25.5
"395","2015-000161","2015-01-03","16:43:46","spicy_ital","M","supreme",16.5
"396","2015-000162","2015-01-03","16:51:22","big_meat","S","classic",12
"397","2015-000163","2015-01-03","16:54:54","the_greek","M","classic",16
"398","2015-000163","2015-01-03","16:54:54","hawaiian","M","classic",13.25
"399","2015-000163","2015-01-03","16:54:54","pepperoni","L","classic",15.25
"400","2015-000164","2015-01-03","16:56:33","pepperoni","M","classic",12.5
"401","2015-000164","2015-01-03","16:56:33","cali_ckn","L","chicken",20.75
"402","2015-000165","2015-01-03","16:57:37","prsc_argla","M","supreme",16.5
"403","2015-000166","2015-01-03","16:58:51","prsc_argla","S","supreme",12.5
"404","2015-000167","2015-01-03","17:00:49","bbq_ckn","L","chicken",20.75
"405","2015-000167","2015-01-03","17:00:49","pepperoni","M","classic",12.5
"406","2015-000167","2015-01-03","17:00:49","ital_supr","M","supreme",16.5
"407","2015-000168","2015-01-03","17:02:27","veggie_veg","M","veggie",16
"408","2015-000168","2015-01-03","17:02:27","big_meat","S","classic",12
"409","2015-000169","2015-01-03","17:15:48","sicilian","M","supreme",16.25
"410","2015-000169","2015-01-03","17:15:48","four_cheese","L","veggie",17.95
"411","2015-000169","2015-01-03","17:15:48","ital_cpcllo","S","classic",12
"412","2015-000170","2015-01-03","17:21:31","hawaiian","L","classic",16.5
"413","2015-000171","2015-01-03","17:23:03","napolitana","M","classic",16
"414","2015-000172","2015-01-03","17:29:24","thai_ckn","L","chicken",20.75
"415","2015-000172","2015-01-03","17:29:24","spinach_supr","M","supreme",16.5
"416","2015-000172","2015-01-03","17:29:24","napolitana","S","classic",12
"417","2015-000173","2015-01-03","17:35:30","cali_ckn","M","chicken",16.75
"418","2015-000173","2015-01-03","17:35:30","classic_dlx","M","classic",16
"419","2015-000173","2015-01-03","17:35:30","veggie_veg","L","veggie",20.25
"420","2015-000174","2015-01-03","17:37:49","big_meat","S","classic",12
"421","2015-000174","2015-01-03","17:37:49","cali_ckn","M","chicken",16.75
"422","2015-000174","2015-01-03","17:37:49","ital_cpcllo","M","classic",16
"423","2015-000174","2015-01-03","17:37:49","cali_ckn","L","chicken",20.75
"424","2015-000175","2015-01-03","17:50:51","ital_supr","L","supreme",20.75
"425","2015-000176","2015-01-03","17:51:57","cali_ckn","L","chicken",20.75
"426","2015-000176","2015-01-03","17:51:57","peppr_salami","M","supreme",16.5
"427","2015-000177","2015-01-03","17:54:36","thai_ckn","L","chicken",20.75
"428","2015-000177","2015-01-03","17:54:36","napolitana","S","classic",12
"429","2015-000178","2015-01-03","18:15:03","peppr_salami","L","supreme",20.75
"430","2015-000179","2015-01-03","18:20:14","sicilian","M","supreme",16.25
"431","2015-000179","2015-01-03","18:20:14","veggie_veg","S","veggie",12
"432","2015-000179","2015-01-03","18:20:14","hawaiian","L","classic",16.5
"433","2015-000180","2015-01-03","18:33:34","prsc_argla","L","supreme",20.75
"434","2015-000180","2015-01-03","18:33:34","classic_dlx","L","classic",20.5
"435","2015-000181","2015-01-03","18:49:32","mexicana","L","veggie",20.25
"436","2015-000182","2015-01-03","18:50:10","peppr_salami","L","supreme",20.75
"437","2015-000182","2015-01-03","18:50:10","brie_carre","S","supreme",23.65
"438","2015-000183","2015-01-03","18:54:55","spin_pesto","S","veggie",12.5
"439","2015-000183","2015-01-03","18:54:55","spin_pesto","L","veggie",20.75
"440","2015-000183","2015-01-03","18:54:55","napolitana","M","classic",16
"441","2015-000184","2015-01-03","18:59:05","hawaiian","L","classic",16.5
"442","2015-000185","2015-01-03","19:08:33","sicilian","M","supreme",16.25
"443","2015-000185","2015-01-03","19:08:33","spin_pesto","S","veggie",12.5
"444","2015-000186","2015-01-03","19:36:00","spin_pesto","L","veggie",20.75
"445","2015-000186","2015-01-03","19:36:00","southw_ckn","L","chicken",20.75
"446","2015-000186","2015-01-03","19:36:00","mexicana","L","veggie",20.25
"447","2015-000186","2015-01-03","19:36:00","thai_ckn","L","chicken",20.75
"448","2015-000187","2015-01-03","19:37:12","five_cheese","L","veggie",18.5
"449","2015-000187","2015-01-03","19:37:12","spin_pesto","L","veggie",20.75
"450","2015-000188","2015-01-03","20:08:39","peppr_salami","L","supreme",20.75
"451","2015-000188","2015-01-03","20:08:39","five_cheese","L","veggie",18.5
"452","2015-000188","2015-01-03","20:08:39","pepperoni","S","classic",9.75
"453","2015-000189","2015-01-03","20:12:14","thai_ckn","S","chicken",12.75
"454","2015-000189","2015-01-03","20:12:14","big_meat","S","classic",12
"455","2015-000189","2015-01-03","20:12:14","big_meat","S","classic",12
"456","2015-000190","2015-01-03","20:14:23","pep_msh_pep","S","classic",11
"457","2015-000190","2015-01-03","20:14:23","prsc_argla","L","supreme",20.75
"458","2015-000190","2015-01-03","20:14:23","four_cheese","M","veggie",14.75
"459","2015-000190","2015-01-03","20:14:23","bbq_ckn","L","chicken",20.75
"460","2015-000191","2015-01-03","20:24:50","cali_ckn","L","chicken",20.75
"461","2015-000191","2015-01-03","20:24:50","ckn_alfredo","M","chicken",16.75
"462","2015-000192","2015-01-03","20:30:08","southw_ckn","L","chicken",20.75
"463","2015-000192","2015-01-03","20:30:08","sicilian","S","supreme",12.25
"464","2015-000193","2015-01-03","20:55:47","big_meat","S","classic",12
"465","2015-000193","2015-01-03","20:55:47","cali_ckn","M","chicken",16.75
"466","2015-000193","2015-01-03","20:55:47","ckn_alfredo","L","chicken",20.75
"467","2015-000193","2015-01-03","20:55:47","ckn_alfredo","L","chicken",20.75
"468","2015-000194","2015-01-03","21:21:24","bbq_ckn","S","chicken",12.75
"469","2015-000195","2015-01-03","21:25:20","bbq_ckn","L","chicken",20.75
"470","2015-000196","2015-01-03","21:40:14","veggie_veg","M","veggie",16
"471","2015-000196","2015-01-03","21:40:14","sicilian","S","supreme",12.25
"472","2015-000196","2015-01-03","21:40:14","spicy_ital","M","supreme",16.5
"473","2015-000197","2015-01-03","21:47:48","ital_cpcllo","L","classic",20.5
"474","2015-000197","2015-01-03","21:47:48","soppressata","L","supreme",20.75
"475","2015-000197","2015-01-03","21:47:48","four_cheese","L","veggie",17.95
"476","2015-000197","2015-01-03","21:47:48","ital_veggie","L","veggie",21
"477","2015-000198","2015-01-03","21:55:42","big_meat","S","classic",12
"478","2015-000198","2015-01-03","21:55:42","ckn_alfredo","L","chicken",20.75
"479","2015-000199","2015-01-03","22:10:38","ckn_alfredo","M","chicken",16.75
"480","2015-000200","2015-01-03","22:24:05","the_greek","XL","classic",25.5
"481","2015-000201","2015-01-03","22:29:59","the_greek","XL","classic",25.5
"482","2015-000201","2015-01-03","22:29:59","ital_supr","L","supreme",20.75
"483","2015-000201","2015-01-03","22:29:59","ckn_pesto","L","chicken",20.75
"484","2015-000201","2015-01-03","22:29:59","calabrese","M","supreme",16.25
"485","2015-000202","2015-01-03","22:50:29","cali_ckn","S","chicken",12.75
"486","2015-000203","2015-01-04","11:30:48","the_greek","S","classic",12
"487","2015-000203","2015-01-04","11:30:48","cali_ckn","L","chicken",20.75
"488","2015-000203","2015-01-04","11:30:48","ital_veggie","M","veggie",16.75
"489","2015-000203","2015-01-04","11:30:48","pep_msh_pep","L","classic",17.5
"490","2015-000204","2015-01-04","11:36:25","spicy_ital","L","supreme",20.75
"491","2015-000205","2015-01-04","11:43:54","cali_ckn","S","chicken",12.75
"492","2015-000205","2015-01-04","11:43:54","ckn_alfredo","M","chicken",16.75
"493","2015-000205","2015-01-04","11:43:54","prsc_argla","S","supreme",12.5
"494","2015-000206","2015-01-04","11:45:10","napolitana","M","classic",16
"495","2015-000206","2015-01-04","11:45:10","pepperoni","S","classic",9.75
"496","2015-000206","2015-01-04","11:45:10","spicy_ital","L","supreme",20.75
"497","2015-000207","2015-01-04","12:03:58","spicy_ital","L","supreme",20.75
"498","2015-000208","2015-01-04","12:12:05","bbq_ckn","L","chicken",20.75
"499","2015-000208","2015-01-04","12:12:05","pepperoni","M","classic",12.5
"500","2015-000208","2015-01-04","12:12:05","the_greek","M","classic",16
"501","2015-000208","2015-01-04","12:12:05","bbq_ckn","S","chicken",12.75
"502","2015-000208","2015-01-04","12:12:05","ckn_alfredo","M","chicken",16.75
"503","2015-000209","2015-01-04","12:29:17","cali_ckn","L","chicken",20.75
"504","2015-000210","2015-01-04","12:34:13","spinach_fet","S","veggie",12
"505","2015-000211","2015-01-04","12:54:20","pepperoni","S","classic",9.75
"506","2015-000212","2015-01-04","13:16:03","ital_cpcllo","L","classic",20.5
"507","2015-000213","2015-01-04","13:20:39","four_cheese","L","veggie",17.95
"508","2015-000214","2015-01-04","13:39:16","mexicana","S","veggie",12
"509","2015-000214","2015-01-04","13:39:16","spin_pesto","M","veggie",16.5
"510","2015-000214","2015-01-04","13:39:16","ital_cpcllo","L","classic",20.5
"511","2015-000214","2015-01-04","13:39:16","ital_supr","M","supreme",16.5
"512","2015-000215","2015-01-04","13:44:49","green_garden","S","veggie",12
"513","2015-000216","2015-01-04","14:31:56","five_cheese","L","veggie",18.5
"514","2015-000216","2015-01-04","14:31:56","hawaiian","L","classic",16.5
"515","2015-000216","2015-01-04","14:31:56","bbq_ckn","M","chicken",16.75
"516","2015-000217","2015-01-04","14:35:03","spinach_fet","S","veggie",12
"517","2015-000217","2015-01-04","14:35:03","classic_dlx","M","classic",16
"518","2015-000218","2015-01-04","14:35:11","spicy_ital","M","supreme",16.5
"519","2015-000219","2015-01-04","14:42:01","peppr_salami","M","supreme",16.5
"520","2015-000219","2015-01-04","14:42:01","five_cheese","L","veggie",18.5
"521","2015-000219","2015-01-04","14:42:01","bbq_ckn","L","chicken",20.75
"522","2015-000219","2015-01-04","14:42:01","spinach_fet","M","veggie",16
"523","2015-000220","2015-01-04","15:31:59","hawaiian","S","classic",10.5
"524","2015-000220","2015-01-04","15:31:59","napolitana","L","classic",20.5
"525","2015-000220","2015-01-04","15:31:59","ital_cpcllo","S","classic",12
"526","2015-000220","2015-01-04","15:31:59","spicy_ital","L","supreme",20.75
"527","2015-000221","2015-01-04","15:33:18","five_cheese","L","veggie",18.5
"528","2015-000221","2015-01-04","15:33:18","prsc_argla","M","supreme",16.5
"529","2015-000221","2015-01-04","15:33:18","the_greek","S","classic",12
"530","2015-000222","2015-01-04","15:46:38","four_cheese","L","veggie",17.95
"531","2015-000222","2015-01-04","15:46:38","sicilian","S","supreme",12.25
"532","2015-000223","2015-01-04","16:08:20","pep_msh_pep","S","classic",11
"533","2015-000224","2015-01-04","16:39:58","thai_ckn","L","chicken",20.75
"534","2015-000224","2015-01-04","16:39:58","napolitana","M","classic",16
"535","2015-000224","2015-01-04","16:39:58","ital_supr","M","supreme",16.5
"536","2015-000224","2015-01-04","16:39:58","ckn_alfredo","S","chicken",12.75
"537","2015-000225","2015-01-04","16:41:48","bbq_ckn","L","chicken",20.75
"538","2015-000225","2015-01-04","16:41:48","bbq_ckn","M","chicken",16.75
"539","2015-000225","2015-01-04","16:41:48","southw_ckn","S","chicken",12.75
"540","2015-000226","2015-01-04","16:59:39","classic_dlx","L","classic",20.5
"541","2015-000227","2015-01-04","17:24:39","the_greek","M","classic",16
"542","2015-000227","2015-01-04","17:24:39","bbq_ckn","M","chicken",16.75
"543","2015-000228","2015-01-04","17:31:24","ital_veggie","S","veggie",12.75
"544","2015-000229","2015-01-04","17:37:57","ital_veggie","L","veggie",21
"545","2015-000229","2015-01-04","17:37:57","prsc_argla","L","supreme",20.75
"546","2015-000229","2015-01-04","17:37:57","spin_pesto","S","veggie",12.5
"547","2015-000230","2015-01-04","17:58:38","thai_ckn","M","chicken",16.75
"548","2015-000231","2015-01-04","18:04:18","cali_ckn","L","chicken",20.75
"549","2015-000231","2015-01-04","18:04:18","prsc_argla","S","supreme",12.5
"550","2015-000231","2015-01-04","18:04:18","napolitana","S","classic",12
"551","2015-000232","2015-01-04","18:21:59","bbq_ckn","M","chicken",16.75
"552","2015-000232","2015-01-04","18:21:59","spinach_supr","L","supreme",20.75
"553","2015-000233","2015-01-04","18:26:51","spinach_fet","S","veggie",12
"554","2015-000234","2015-01-04","18:36:09","napolitana","M","classic",16
"555","2015-000234","2015-01-04","18:36:09","ital_supr","S","supreme",12.5
"556","2015-000234","2015-01-04","18:36:09","ckn_alfredo","M","chicken",16.75
"557","2015-000235","2015-01-04","18:51:30","cali_ckn","M","chicken",16.75
"558","2015-000236","2015-01-04","19:21:04","green_garden","M","veggie",16
"559","2015-000236","2015-01-04","19:21:04","classic_dlx","L","classic",20.5
"560","2015-000237","2015-01-04","19:27:48","green_garden","S","veggie",12
"561","2015-000238","2015-01-04","19:45:15","spin_pesto","L","veggie",20.75
"562","2015-000239","2015-01-04","19:57:52","thai_ckn","M","chicken",16.75
"563","2015-000239","2015-01-04","19:57:52","ital_supr","L","supreme",20.75
"564","2015-000240","2015-01-04","20:10:24","four_cheese","M","veggie",14.75
"565","2015-000241","2015-01-04","20:11:25","spinach_supr","L","supreme",20.75
"566","2015-000241","2015-01-04","20:11:25","sicilian","M","supreme",16.25
"567","2015-000242","2015-01-04","20:15:29","veggie_veg","M","veggie",16
"568","2015-000242","2015-01-04","20:15:29","thai_ckn","L","chicken",20.75
"569","2015-000242","2015-01-04","20:15:29","calabrese","M","supreme",16.25
"570","2015-000243","2015-01-04","20:26:17","classic_dlx","L","classic",20.5
"571","2015-000243","2015-01-04","20:26:17","spinach_supr","S","supreme",12.5
"572","2015-000244","2015-01-04","20:26:22","spicy_ital","L","supreme",20.75
"573","2015-000244","2015-01-04","20:26:22","ital_supr","S","supreme",12.5
"574","2015-000245","2015-01-04","20:28:41","bbq_ckn","L","chicken",20.75
"575","2015-000245","2015-01-04","20:28:41","ckn_pesto","L","chicken",20.75
"576","2015-000246","2015-01-04","20:30:48","pepperoni","L","classic",15.25
"577","2015-000246","2015-01-04","20:30:48","ckn_alfredo","M","chicken",16.75
"578","2015-000247","2015-01-04","20:55:29","spinach_supr","S","supreme",12.5
"579","2015-000247","2015-01-04","20:55:29","hawaiian","M","classic",13.25
"580","2015-000247","2015-01-04","20:55:29","sicilian","M","supreme",16.25
"581","2015-000248","2015-01-04","20:58:19","thai_ckn","L","chicken",20.75
"582","2015-000248","2015-01-04","20:58:19","hawaiian","S","classic",10.5
"583","2015-000249","2015-01-04","21:06:16","calabrese","S","supreme",12.25
"584","2015-000249","2015-01-04","21:06:16","bbq_ckn","L","chicken",20.75
"585","2015-000250","2015-01-04","21:07:05","four_cheese","M","veggie",14.75
"586","2015-000251","2015-01-04","21:10:05","mexicana","M","veggie",16
"587","2015-000252","2015-01-04","22:13:15","prsc_argla","M","supreme",16.5
"588","2015-000253","2015-01-04","22:16:18","brie_carre","S","supreme",23.65
"589","2015-000254","2015-01-04","22:22:13","five_cheese","L","veggie",18.5
"590","2015-000254","2015-01-04","22:22:13","brie_carre","S","supreme",23.65
"591","2015-000254","2015-01-04","22:22:13","bbq_ckn","L","chicken",20.75
"592","2015-000255","2015-01-05","11:23:35","hawaiian","L","classic",16.5
"593","2015-000255","2015-01-05","11:23:35","green_garden","M","veggie",16
"594","2015-000255","2015-01-05","11:23:35","spinach_fet","M","veggie",16
"595","2015-000255","2015-01-05","11:23:35","five_cheese","L","veggie",18.5
"596","2015-000256","2015-01-05","11:56:06","pep_msh_pep","L","classic",17.5
"597","2015-000257","2015-01-05","11:59:04","cali_ckn","L","chicken",20.75
"598","2015-000257","2015-01-05","11:59:04","ckn_alfredo","L","chicken",20.75
